word	pinyin	english	chinese	num_sentences_needed
称呼	cheng1 hu5	form of address; appellation	称谓或称呼用语	7
签名	qian1 ming2	to sign (one's name with a pen etc)	用笔写上自己的名字	7
签名	qian1 ming2	to autograph	为他人亲笔题字或签赠	7
签名	qian1 ming2	signature	用以识别或证明的署名	7
放下	fang4 xia4	to lay down; to put down	把物品放下	7
放下	fang4 xia4	to let go of; to relinquish; to set aside	放弃或置之不理	7
放下	fang4 xia4	to lower (the blinds etc)	拉下或放低窗帘等遮蔽物	7
存	cun2	to exist	存在	7
存	cun2	to deposit	把钱存入银行	7
存	cun2	to store	储藏物品或资源以备使用	7
