word	pinyin	english	chinese	num_sentences_needed
升	sheng1	liter	容量单位等于一公升	7
升	sheng1	unit of dry measure for grain (= one liter or one-tenth dou 斗[dou3])	谷物的干量单位等于一升	7
升	sheng1	to ascend; to rise (variant of 升[sheng1])	上升或升高	7
升	sheng1	to promote; to elevate (variant of 升[sheng1])	晋升职务或提升地位	7
南方	nan2 fang1	south; southern direction	南方或朝向南的方向	2
南方	nan2 fang1	(in China) southern regions, often referring to areas south of the Yangtze River	中国长江以南的地区	7
质疑	zhi4 yi2	to call into question	对某事提出怀疑	7
质疑	zhi4 yi2	to question (truth or validity)	怀疑其真实性或有效性	7
接下来	jie1 xia4 lai2	to accept	接受他人提出的要求、条件或所给事物的动作	7
接下来	jie1 xia4 lai2	to take	取走或拿取物品把其带走或拿到自己处所之意	7
