word	pinyin	english	chinese	num_sentences_needed
兴建	xing1 jian4	to build	修建新建筑或设施	2
兴建	xing1 jian4	to construct	建造大型工程或建筑	7
平时	ping2 shi2	in normal times	在正常时期	7
平时	ping2 shi2	in peacetime	非战争时期	7
床	chuang2	bed; couch (furniture that one can lie down on) (CL:張|张[zhang1])	供人躺卧的家具	7
床	chuang2	bed; bottom (of rivers, oceans, gardens etc)	河床海底或花园的底层	7
床	chuang2	frame; chassis	构成物体的框架或底盘	7
床	chuang2	classifier for blankets, quilts etc	用于毯被等的量词	7
布局	bu4 ju2	arrangement	事物的安排或布置	2
布局	bu4 ju2	composition	作品的构图与结构	7
