word	pinyin	english	chinese	num_sentences_needed
小产	xiao3 chan3	a miscarriage	流产事件	6
小产	xiao3 chan3	an abortion	人工终止妊娠	6
少东	shao4 dong1	boss's son	企业主或老板的儿子	6
少东	shao4 dong1	young master; young boss	年轻的少主或小老板	6
巡视	xun2 shi4	to inspect (a site); (of a dignitary) to visit; to go on an inspection tour	实地检查或巡视	6
巡视	xun2 shi4	to survey (a scene); to scan with one's eyes	用目光环视或审视	6
峡谷	xia2 gu3	canyon	两侧陡峭的深长谷地	6
峡谷	xia2 gu3	gill	狭窄幽深的小谷	6
峡谷	xia2 gu3	ravine	狭谷或陡峭的沟壑	6
平息	ping2 xi1	(of wind etc) to subside; to die down	（风或事态）逐渐平静或减弱	1
