word	pinyin	english	chinese	num_sentences_needed
好莱坞	Hao3 lai2 wu4	Hollywood	美国电影业中心或好莱坞地区	7
效益	xiao4 yi4	benefit	带来好处或经济利润的利益	2
效益	xiao4 yi4	effectiveness	措施或方法起到的实际效果	7
效益	xiao4 yi4	efficiency	资源利用的效率或产出率	7
娜	na4	(phonetic na)	仅作语音音节的读音	7
娜	na4	used esp. in female names such as Anna 安娜[An1 na4] or Diana 黛安娜[Dai4 an1 na4]	常见于女性名字中的用字	7
钱包	qian2 bao1	purse	装零钱的小袋	2
钱包	qian2 bao1	wallet	装现金与卡的皮夹	7
一向	yi1 xiang4	a period of time in the recent past	近段时间一直如此	7
一向	yi1 xiang4	(indicating a period of time up to the present) all along; the whole time	从过去到现在一直都是	1
