word	pinyin	english	chinese	num_sentences_needed
艺术品	yi4 shu4 pin3	art piece	供观赏的具体艺术作品	6
艺术品	yi4 shu4 pin3	work of art	具有艺术价值的创作成果	6
环绕	huan2 rao4	to surround	围绕并包围	6
环绕	huan2 rao4	to circle	绕圈移动	6
环绕	huan2 rao4	to revolve around	围绕中心旋转或运转	6
町	ding1	(used in place names)	用于地名的字	6
町	ting3	raised path between fields	田间的土埂或高出小路	6
拿破仑	Na2 po4 lun2	Napoleon (name)	拿破仑（人名）	6
拿破仑	Na2 po4 lun2	Napoleon Bonaparte (1769-1821), Emperor of France 1804-1815	法国皇帝拿破仑·波拿巴（1769-1821）	6
拳	quan2	fist	紧握的拳头	6
