word	pinyin	english	chinese	num_sentences_needed
到期	dao4 qi1	to expire (visa etc)	证件资格等失效到期	6
到期	dao4 qi1	to mature (investment bond etc)	投资或债券达到应兑付时间	6
副食品	fu4 shi2 pin3	non-staple foods	家庭餐桌上的副菜类食品	6
副食品	fu4 shi2 pin3	(Tw) solids (food for infants other than breast milk and formula)	婴儿除母乳和配方奶以外的固体食物	6
邮	you2	post (office)	邮局或邮政机构	6
邮	you2	mail	邮寄的信件或包裹	6
偏差	pian1 cha1	bias	倾向性或系统性的偏向	6
偏差	pian1 cha1	deviation	与标准或期望的数值差异	6
次官	ci4 guan1	undersecretary	政府或机构中的副级官员	6
次官	ci4 guan1	secondary official	级别较次的官员	6
