word	pinyin	english	chinese	num_sentences_needed
Q	Q	cute (loanword)	可爱	7
Q	Q	(of food) having a pleasant chewiness (like mochi, tapioca pearls, taro balls etc – foods with a springy or gel-like mouthfeel)	食物具有弹牙的口感	7
Q	Q	(loanword) to cue sb	给某人提示或暗示	7
曝光	bao4 guang1	to expose (photography)	摄影上使底片感光	7
曝光	bao4 guang1	(fig.) to expose (a scandal)	揭露丑闻或不当行为	7
曝光	bao4 guang1	(advertising) exposure	广告或媒体的宣传露出	7
宣言	xuan1 yan2	declaration	正式发表的声明	7
上涨	shang4 zhang3	to rise	价格或数值上升	7
上涨	shang4 zhang3	to go up	程度或势头向上增长	7
陷入	xian4 ru4	to sink into	沉入或陷入某物之中	7
