word	pinyin	english	chinese	num_sentences_needed
招呼	zhao1 hu5	to inform	通知或告诉某人某事	6
招呼	zhao1 hu5	to take care of	照料或照顾他人事务	6
招呼	zhao1 hu5	to take care that one does not	注意不要做某事谨慎行事	6
指纹	zhi3 wen2	fingerprint	手指上的纹线图案	6
指纹	zhi3 wen2	the arches, loops and whorls on the fingers	指尖的弧线环状涡状纹形	6
裁员	cai2 yuan2	to cut staff	对员工人数进行裁减	6
裁员	cai2 yuan2	to lay off employees	解雇部分员工以减少开支	6
剪辑	jian3 ji2	to edit (raw footage: film, video, audio etc)	剪辑影像或音频素材	6
剪辑	jian3 ji2	edited version	剪辑后的成品版本	6
掉向	diao4 xiang4	to turn	朝某方向转变	6
