word	pinyin	english	chinese	num_sentences_needed
背面	bei4 mian4	the wrong side	布料等的里侧或非正面	6
格雷	Ge2 lei2	Grey	灰色（英式拼法）	6
格雷	Ge2 lei2	Gray	灰色（美式拼法）	6
二世	er4 shi4	the Second (of numbered kings)	编号君主中的第二位	6
二世	er4 shi4	second generation (e.g. Chinese Americans)	第二代人或第二代移民	6
亚类	ya4 lei4	subtype	下位类型	6
亚类	ya4 lei4	subclass	下属子类	6
炸毁	zha4 hui3	to blow up	用炸药炸毁建筑或设施	6
炸毁	zha4 hui3	to destroy with explosives	用爆炸手段彻底破坏	6
人球	ren2 qiu2	person who is passed back and forth, with nobody willing to look after them (e.g. a child of divorced parents)	被各方推诿照顾的个人	6
