word	pinyin	english	chinese	num_sentences_needed
区处	qu1 chu3	(literary) to handle	处置或处理事务	7
区处	qu1 chu3	to treat	对人或事施以特定对待	7
区处	qu1 chu4	(literary) dwelling	供人居住的场所	7
区处	qu1 chu4	residence	常住住所	7
区处	qu1 chu4	(Tw) regional office of a company	公司在地区设立的办事处	7
卡拉	Ka3 la1	Kara, city in northern Togo 多哥[Duo1 ge1]	多哥北部城市卡拉	7
卡拉	Ka3 la1	Cara, Karla etc (name)	人名卡拉或卡拉的变体	7
卡拉	ka3 la1	karaoke	点唱伴奏的歌唱娱乐形式	7
卡拉	ka3 la1	(Tw) (of chicken etc) crispy, deep-fried	油炸至外皮酥脆的烹调风格	7
贝	Bei4	surname Bei	贝姓	7
