word	pinyin	english	chinese	num_sentences_needed
投	tou2	to throw (sth in a specific direction: ball, javelin, grenade etc)	向特定方向投掷物品	8
投	tou2	to cast (a ballot)	投票或投票表决	8
投	tou2	to cast (a glance, a shadow etc)	投射目光或投下影子	8
投	tou2	to put in (money for investment, a coin to operate a slot machine)	投入钱币或资金以操作或投资	8
投	tou2	to send (a letter, a manuscript etc)	寄送信件或稿件	8
投	tou2	to throw oneself into (a river, a well etc to commit suicide)	跳入河井等自尽	8
投	tou2	to go to; to seek refuge; to place oneself into the hands of	投靠他人或归附以求庇护	8
投	tou2	(coll.) to rinse (clothes) in water	在水中漂洗衣物	8
情绪	qing2 xu4	mood	一时的心情或情感状态	8
情绪	qing2 xu4	state of mind	总体的心理或心境状态	8
