word	pinyin	english	chinese	num_sentences_needed
头道	tou2 dao4	first time	第一次或首次	6
头道	tou2 dao4	first (round, course, coat of paint etc)	第一轮或初道工序	6
清算	qing1 suan4	to settle accounts	结清债务或清理账目	3
清算	qing1 suan4	to clear accounts	核对并清理账户使账目平衡	6
清算	qing1 suan4	to liquidate	对企业或资产进行清算变现	6
清算	qing1 suan4	to expose and criticize	揭露并追究错误或腐败行为	1
奈	nai4	used for its phonetic value in writing foreign words	用于音译外来词的借音字	6
颈	jing3	neck	连接头部与躯干的颈部区域	6
管路	guan3 lu4	piping (for water, oil, etc)	输送水、油等介质的管道系统	6
管路	guan3 lu4	conduit	用于引导电线或物质的通道	6
