word	pinyin	english	chinese	num_sentences_needed
转车	zhuan3 che1	to change trains, buses etc	在旅途中换乘火车或公共汽车等交通工具	1
转车	zhuan4 che1	a turntable	用于改变方向的旋转台	6
同名	tong2 ming2	of the same name	名字相同的	2
同名	tong2 ming2	homonymous	同音或同形但意义不同的词	6
同名	tong2 ming2	self-titled (album)	以自身名字命名的专辑或作品	6
溜	liu1	to slip away	悄悄溜走	6
溜	liu1	to escape in stealth	暗中逃脱	6
溜	liu1	to skate	滑冰	6
溜	liu4	swift current; rapids	急流或湍流	6
溜	liu4	(dialect) (of speech, actions etc) skilled; proficient; (of movements) quick; speedy	灵巧熟练的动作	6
