word	pinyin	english	chinese	num_sentences_needed
生殖器	sheng1 zhi2 qi4	genitals	外生殖器或生殖器总称	6
出演	chu1 yan3	to appear (in a show etc)	在影视或舞台上扮演角色	1
出演	chu1 yan3	an appearance (on stage etc)	公开出场进行演出	6
捷运	jie2 yun4	(Tw) mass rapid transit (MRT)	城市快速大容量轨道交通系统	6
捷运	jie2 yun4	subway	城市地下铁路系统	6
前沿	qian2 yan2	(military) forward position	军事前进阵地	6
邮票	you2 piao4	(postage) stamp	用于支付邮资的票证	6
执业	zhi2 ye4	to work in a profession (e.g. doctor, lawyer)	在专业领域依法从事职业	6
执业	zhi2 ye4	practitioner	从事某一行业的从业人员	6
执业	zhi2 ye4	professional	具备职业资格的专业性身份	6
