word	pinyin	english	chinese	num_sentences_needed
裁决	cai2 jue2	ruling	正式作出的判定或裁定	7
裁决	cai2 jue2	adjudication	依法做出的裁判性结论	7
传输	chuan2 shu1	to transmit	将信号或数据从一处发送到另一处	2
传输	chuan2 shu1	transmission	信号或数据的传送与转移过程	7
城区	Cheng2 Qu1	Cheng District or Chengqu, a district of Shanwei City 汕尾市[Shan4 wei3 Shi4], Guangdong	广东汕尾市城区	7
城区	cheng2 qu1	city district	市辖区或市区行政区	7
城区	cheng2 qu1	urban area	城市的市区或建成区	2
执行人	zhi2 xing2 ren2	executioner (hangman)	行刑者，执行死刑或刑罚的人	7
执行人	zhi2 xing2 ren2	business executor	负责履行遗嘱或事务的执行者	7
正规	zheng4 gui1	regular	正式合乎规章的	2
