word	pinyin	english	chinese	num_sentences_needed
蠢	chun3	sluggish	动作迟缓没有活力	6
蠢	chun3	clumsy	笨拙不灵敏	6
蠢	chun3	to wiggle (of worms)	像虫般蠕动扭动	6
蠢	chun3	to move in a disorderly fashion	无规则地乱动移动	6
意思意思	yi4 si1 yi4 si1	to do a little something as a token of one's appreciation	象征性地做点小事表示心意	6
意思意思	yi4 si1 yi4 si1	to express one's gratitude or esteem by treating sb to a meal or presenting a gift	以请客或送礼表达感谢或敬意	6
和平解决	he2 ping2 jie3 jue2	peace settlement	以和平方式达成的解决协议	6
和平解决	he2 ping2 jie3 jue2	peaceful solution	通过非暴力手段解决问题的方法	6
浓	nong2	concentrated	成分或味道浓厚	6
浓	nong2	dense	物质稠密不稀薄	6
