word	pinyin	english	chinese	num_sentences_needed
入狱	ru4 yu4	to be sent to prison	依法判处或遣送入狱羁押	6
外语	wai4 yu3	foreign language	非母语使用的外国语言	1
外长	wai4 zhang3	foreign minister	主管外交事务的政府部长	6
外长	wai4 zhang3	secretary of state	某些国家称谓的外交首长	1
外长	wai4 zhang3	minister of foreign affairs	负责对外关系的部长	6
全马	quan2 ma3	full marathon (abbr. for 全程馬拉松|全程马拉松[quan2 cheng2 ma3 la1 song1])	全程马拉松	6
全马	quan2 ma3	the whole of Malaysia	整个马来西亚	6
民族主义	min2 zu2 zhu3 yi4	nationalism	强调民族独立与利益的政治立场	6
民族主义	min2 zu2 zhu3 yi4	national self-determination	民族自决，即民族自行决定政治地位	6
民族主义	min2 zu2 zhu3 yi4	principle of nationalism, the first of Dr Sun Yat-sen's 孫中山|孙中山 Three Principles of the People 三民主義|三民主义 (at the time, meaning parity between China and the great powers)	主张国家与列强地位平等的民族原则	6
