word	pinyin	english	chinese	num_sentences_needed
养生	yang3 sheng1	curing (of concrete etc)	对混凝土等材料进行养护固化	6
岗	gang3	(bound form) hillock; mound	小土墩或小丘	6
岗	gang3	sentry post; policeman's beat	哨位或巡逻地段	6
岗	gang3	(bound form) job; post	工作职位或岗位	6
高光	gao1 guang1	highlight (in a photo or painting)	照片或画面中的高光部分	6
高光	gao1 guang1	(cosmetics) highlighter	化妆用来提亮的产品	6
强拉	qiang3 la1	to drag (sb) along (to a place)	强行拉着人去某地	6
强拉	qiang3 la1	to yank	猛力拉拽或拉扯	6
物语	wu4 yu3	monogatari	日本的叙事文学形式	6
物语	wu4 yu3	epic narrative (Japanese literary form)	长篇叙事体的日本故事	6
