word	pinyin	english	chinese	num_sentences_needed
遗产	yi2 chan3	bequest	遗嘱中指定赠与的财物	7
那个人	na4 ge4 ren2	fig. the person you have been looking for	指一直寻找的那个人	7
那个人	na4 ge4 ren2	Mr Right	理想中的合适伴侣（男）	7
那个人	na4 ge4 ren2	the girl of one's dreams	梦中理想的女孩	7
粉丝	fen3 si1	bean vermicelli; mung bean starch noodles; cellophane noodles	以绿豆或马铃薯淀粉制成的细面条状食品	7
粉丝	fen3 si1	"fan; enthusiast for sb or sth (loanword from ""fans"")"	某人或事物的热心追随者	7
地狱	di4 yu4	hell	受苦受罚的来世之地	7
地狱	di4 yu4	infernal	极端可怕或邪恶的状态	7
地狱	di4 yu4	underworld	地下世界或亡灵之域	7
地狱	di4 yu4	(Buddhism) Naraka	佛教经典中的地狱界	7
