word	pinyin	english	chinese	num_sentences_needed
关闭	guan1 bi4	(of a shop, school etc) to shut down	企业或机构停办停业	8
了当	liao3 dang4	frank; outspoken	坦率直言	8
了当	liao3 dang4	ready; settled; in order	准备妥当，处理就绪	8
了当	liao3 dang4	(old) to deal with; to handle	处理事务	8
代理	dai4 li3	to act on behalf of sb in a responsible position	在职务上代他人行使权责	8
代理	dai4 li3	to act as an agent or proxy	作为代理人代表他人处理事务	3
代理	dai4 li3	surrogate	代替他人从事某项职务的人	5
代理	dai4 li3	(computing) proxy	计算机网络中的中介代理服务	8
导演	dao3 yan3	to direct	指挥拍摄或排练影视戏剧作品	7
导演	dao3 yan3	director (film etc)	电影或戏剧的艺术指导与执导者	3
