word	pinyin	english	chinese	num_sentences_needed
将军	jiang1 jun1	high-ranking military officer	地位较高的军事将领	8
将军	jiang1 jun1	to check or checkmate	在棋局中使对方陷入被将的局面	8
将军	jiang1 jun1	fig. to embarrass	使人尴尬或为难	8
将军	jiang1 jun1	to challenge	向对方发出挑战	8
将军	jiang1 jun1	to put sb on the spot	当众使某人处于难以应对的局面	8
林	Lin2	surname Lin	林姓	8
林	Lin2	Japanese surname Hayashi	日本姓氏，汉字写作林	8
林	lin2	(bound form) woods; forest	树林；森林	8
林	lin2	(bound form) circle(s) (i.e. specific group of people)	圈子，特定人物的社群	8
林	lin2	(bound form) a collection (of similar things)	同类事物的集合或辑录	8
