word	pinyin	english	chinese	num_sentences_needed
充当	chong1 dang1	to act as	以某种身份临时替代他人	6
充当	chong1 dang1	to play the role of	在演出或比喻中扮演角色	6
武术	wu3 shu4	military skill or technique (in former times)	古代的军事技艺或战术	1
武术	wu3 shu4	all kinds of martial art sports (some claiming spiritual development)	各种现代武术运动和修炼法门	6
武术	wu3 shu4	self-defense	用于自我防卫的格斗技巧	6
武术	wu3 shu4	tradition of choreographed fights from opera and film (recent usage)	戏曲影视中编排的打斗表演传统	6
武术	wu3 shu4	also called kungfu 功夫	俗称为功夫的武技	6
填写	tian2 xie3	to fill in a form	填写表格或相关文件	6
填写	tian2 xie3	to write data in a box (on a questionnaire or web form)	在格子内书写或录入数据	6
沾	zhan1	to moisten	用少量液体润湿表面	6
