word	pinyin	english	chinese	num_sentences_needed
毛	mao2	classifier for Chinese fractional monetary unit ( = 角[jiao3] , = one-tenth of a yuan or 10 fen 分[fen1])	计角的量词	8
公平	gong1 ping2	fair	公道合理的	8
公平	gong1 ping2	impartial	不偏袒任何一方的	3
民间	min2 jian1	popular	通俗受欢迎的，广泛流行的	8
民间	min2 jian1	folk	属于民俗或民间文化的	8
民间	min2 jian1	non-governmental	非官方的，非政府性质的	8
民间	min2 jian1	involving people rather than governments	由民众发起而非政府主导的	8
立法	li4 fa3	to enact laws	制定并通过法律的行为	3
立法	li4 fa3	to legislate	从事或实施法律制定的工作	8
立法	li4 fa3	legislation	国家或地区的立法制度与过程	8
