word	pinyin	english	chinese	num_sentences_needed
人球	ren2 qiu2	(esp.) patient who gets shuttled from hospital to hospital, each of which refuses to admit the patient for treatment	被多家医院推诿的病人	6
至尊	zhi4 zun1	the most honorable	最高尊荣或至高无上的身份	6
至尊	zhi4 zun1	the most respected	备受尊敬或崇敬的地位	6
至尊	zhi4 zun1	supreme	至高的统治或权威	6
至尊	zhi4 zun1	(archaic) the emperor	古代对皇帝的尊称	6
照说	zhao4 shuo1	normally	按常理或一般情形来说	2
照说	zhao4 shuo1	ordinarily speaking	通常情况下的一般说法	6
对调	dui4 diao4	to swap places	交换位置或顺序	6
对调	dui4 diao4	to exchange roles	互换角色或职务	6
小姐姐	xiao3 jie3 jie5	little girl who is older than another young child (e.g. her playmate)	比同伴年长的小女孩	6
