word	pinyin	english	chinese	num_sentences_needed
伤	shang1	to injure	使身体或精神受到损害或痛苦	7
伤	shang1	injury	造成的损伤或伤害	7
伤	shang1	wound	皮肤或组织上的创伤或破口	7
欧	Ou1	Europe (abbr. for 歐洲|欧洲[Ou1 zhou1])	欧洲的简称或缩写	7
欧	ou1	(used for transliteration)	用于外来名词的音译字	7
没有事	mei2 you3 shi4	not a bit	一点也没有	7
没有事	mei2 you3 shi4	nothing is up	没发生什么异常情况	7
没有事	mei2 you3 shi4	nothing alarming is happening	没有危险或令人担忧的事	7
气候	qi4 hou4	(meteorology) climate	某地区长期的气候条件	1
气候	qi4 hou4	(fig.) climate; prevailing conditions (in human affairs)	社会或行业的整体环境氛围	6
