word	pinyin	english	chinese	num_sentences_needed
戒	jie4	ring (for a finger)	戒指	6
做活	zuo4 huo2	to work for a living (esp. of woman needleworker)	以劳动为生	6
做活	zuo4 huo2	life of a group of stones in Go 圍棋|围棋[wei2 qi2]	围棋中一串棋子的生存状态	6
鼓吹	gu3 chui1	to agitate for	鼓动倡导某种主张或运动	6
鼓吹	gu3 chui1	to enthusiastically promote	热情宣传和推行某事物	6
再读	zai4 du2	to read again	重新阅读	6
再读	zai4 du2	to review (a lesson etc)	复习功课	6
甘	Gan1	surname Gan	甘姓	6
甘	gan1	(bound form) sweet; pleasant (contrasted with 苦[ku3]: bitter, unpleasant)	味道甜或令人愉快	6
甘	gan1	to be willing (to do sth)	愿意去做某事	6
