word	pinyin	english	chinese	num_sentences_needed
痛苦	tong4 ku3	suffering	精神或生活上的折磨	6
痛苦	tong4 ku3	painful	令人难受的痛苦状态	8
嗯	en4	OK, yeah	表示肯定或应允等于“好”或“行”	8
嗯	en4	what?	表示疑问或不解等于“什么”	8
嗯	en5	interjection indicating approval, appreciation or agreement	表示赞同或赞赏的感叹词	8
够	gou4	enough (sufficient)	足够，充足	8
够	gou4	enough (too much)	过分，达到过量程度	8
够	gou4	(coll.) (before adj.) really	口语中放在形容词前表示程度很高	8
够	gou4	(coll.) to reach by stretching out	伸手可以碰到，够得到	8
所能	suo3 neng2	according to one's capabilities	凭能力依照所能	8
