word	pinyin	english	chinese	num_sentences_needed
中介	zhong1 jie4	inter-	表示中间关系的前缀	7
中介	zhong1 jie4	agency	提供居间服务的机构	7
中介	zhong1 jie4	agent	居间撮合或代理的人	3
枚	Mei2	surname Mei	梅姓	7
枚	mei2	classifier for small objects: coins, badges, rings, carved seals, chess pieces, eggs, fingerprints etc (more formal than 個|个[ge4])	计数小件的量词，如硬币印章等	7
枚	mei2	classifier for bombs, missiles, satellites etc	计数炸弹导弹或卫星的量词	7
枚	mei2	"(on product packaging) classifier for flat items (from Japanese 枚 ""mai"")"	用于计数薄平物品的量词	7
枚	mei2	(old) stick used as a gag to prevent soldiers from talking while sneaking up on the enemy	古代用于堵嘴的木棍	7
烤	kao3	to roast; to grill; to broil; to bake; to toast (bread)	用火或热源烤制或焙烤食物	7
烤	kao3	to warm oneself by a fire	靠火取暖或在火边取暖	7
