word	pinyin	english	chinese	num_sentences_needed
小哥哥	xiao3 ge1 ge5	little boy who is older than another young child (e.g. his playmate)	比同伴年长的小男孩	6
小哥哥	xiao3 ge1 ge5	(neologism c. 2017) (slang) amiable form of address for a young man of about one's own age or a little older	对同龄或稍长男士的亲昵称呼	6
无声	wu2 sheng1	noiseless	没有声音	6
无声	wu2 sheng1	noiselessly	悄然无声地进行	6
无声	wu2 sheng1	silent	沉默不语	6
餐	can1	meal	一顿饭餐食	6
餐	can1	to eat	进食吃饭	6
餐	can1	classifier for meals	用于计数顿饭的量词	6
饰演	shi4 yan3	to act	在戏剧中表演某角色	6
饰演	shi4 yan3	to play a part	扮演具体的人物角色	6
