word	pinyin	english	chinese	num_sentences_needed
股	gu3	(finance) stock; share	公司股份或股票	8
股	gu3	strand of a thread	线或绳的一股	8
股	gu3	"low-level administrative unit, translated as ""section"" or ""department"" etc, ranked below 科[ke1]"	级别低于科的部门单位	8
股	gu3	classifier for long winding things like ropes, rivers etc	用于绳索、河流等长形物的量词	8
股	gu3	classifier for smoke, smells etc: thread, puff, whiff	用于烟雾或气味的一缕量词	8
股	gu3	classifier for bands of people, gangs etc	用于帮派或队伍的一伙量词	8
股	gu3	classifier for sudden forceful actions	用于一次突然有力动作的量词	8
成果	cheng2 guo3	result	事物或行动的结果	8
成果	cheng2 guo3	achievement	通过努力取得的成就	8
成果	cheng2 guo3	gain	得到的收获或收益	3
