word	pinyin	english	chinese	num_sentences_needed
安装	an1 zhuang1	to fix	固定或修缮使稳固	8
安装	an1 zhuang1	to mount	把器物安放到支架或位置上	3
安装	an1 zhuang1	installation	安装设备的过程或结果	8
会不会	hui4 bu4 hui4	(posing a question: whether sb, something) can or cannot?	用于询问是否能或会	8
会不会	hui4 bu4 hui4	is able to or not	是否具备能力或可能性	8
本地	ben3 di4	local	本地区的 当地的	8
本地	ben3 di4	this locality	指当前所在地区	3
将会	jiang1 hui4	auxiliary verb introducing future action: may (be able to)	表示可能发生，存在不确定性	8
将会	jiang1 hui4	will (cause)	表示将要发生并致成结果	8
将会	jiang1 hui4	should (enable)	表示应该或有必要的含义	8
