word	pinyin	english	chinese	num_sentences_needed
定分	ding4 fen4	predestination	宿命论中的命定或注定	6
定分	ding4 fen4	one's lot (of good and bad fortune)	一个人的命运或人生际遇	6
定见	ding4 jian4	firm view	坚定明确的见解	6
定见	ding4 jian4	definite opinion	明确而有把握的意见	1
宣誓	xuan1 shi4	to swear an oath (of office)	在就职或法庭上宣誓效忠或作证	6
宣誓	xuan1 shi4	to make a vow	立誓以示决心或保证	6
上场	shang4 chang3	on stage	在舞台上	6
上场	shang4 chang3	to go on stage	上台演出或登台	1
上场	shang4 chang3	to take the field	上场参加比赛	6
实战	shi2 zhan4	real combat	真实的军事或武装冲突	1
