word	pinyin	english	chinese	num_sentences_needed
就任	jiu4 ren4	to assume a post	担任某一职务	1
幻觉	huan4 jue2	illusion	由误解或感知偏差产生的虚像	6
幻觉	huan4 jue2	hallucination	无外界刺激而产生的感觉体验	6
幻觉	huan4 jue2	figment of one's imagination	仅存在于想象中的产物或臆想	6
马头	ma3 tou2	horse's head	马的头部	6
底线	di3 xian4	bottom line; the limit of what one is prepared to accept	可接受的最低限度与原则	6
底线	di3 xian4	(sports) baseline	比赛场地的底线或基准线	1
底线	di3 xian4	(sewing) under thread	缝纫中使用的下方底线	6
底线	di3 xian4	spy; informer; plant	暗中安插的线人或内应	6
马来	Ma3 lai2	Malaya	马来亚旧称	6
