word	pinyin	english	chinese	num_sentences_needed
分	fen1	to distinguish (good and bad)	辨别并区分优劣好坏	9
分	fen1	(bound form) branch of (an organization); sub- (as in 分局[fen1 ju2])	机构的分支或下属单位	9
分	fen1	fraction	部分或比例，数学上的分数	9
分	fen1	one tenth (of certain units)	十分之一的量	9
分	fen1	unit of length equivalent to 0.33 cm	等于0.33厘米的长度单位	9
分	fen1	minute (unit of time)	时间的分钟单位	9
分	fen1	minute (angular measurement unit)	角度的分等于一度的六十分之一	9
分	fen1	a point (in sports or games)	比赛或游戏中的一分得分	9
分	fen1	0.01 yuan (unit of money)	货币单位一分等于0.01元	9
分	fen4	part	整体中的一部分	9
