word	pinyin	english	chinese	num_sentences_needed
块	kuai4	lump; chunk; piece	一块状物或一部分	8
块	kuai4	classifier for pieces of cloth, cake, soap etc	用于布、蛋糕、肥皂等块状物的量词	8
块	kuai4	(coll.) classifier for money and currency units	口语中表示钱币或货币单位的量词	8
克	Ke4	(Tw) abbr. for 克羅埃西亞|克罗埃西亚[Ke4 luo2 ai1 xi1 ya4], Croatia	克罗埃西亚的缩写	8
克	ke4	to be able to	能够胜任或做到	8
克	ke4	to subdue	制服或压制	8
克	ke4	to restrain	约束或限制	8
克	ke4	to overcome	克服困难或障碍	8
克	ke4	gram	质量单位克	8
克	ke4	Tibetan unit of land area, about 6 ares	藏族土地面积单位约六公亩	8
