word	pinyin	english	chinese	num_sentences_needed
脩	xiu1	dried meat presented by pupils to their teacher at their first meeting (in ancient times)	古代学生初见时献给师长的干肉	7
脩	xiu1	dried; withered	干枯或枯萎的	7
干净	gan1 jing4	clean	没有污垢或杂质	7
干净	gan1 jing4	neat	整齐、无杂乱	7
脱离	tuo1 li2	to separate oneself from	与某事物分离或脱身	2
脱离	tuo1 li2	to break away from	摆脱束缚或断绝控制	7
脱离	tuo1 li2	diastasis (medicine)	器官或组织的分离（医学）	7
脱离	tuo1 li2	abscission	器官的自然脱落	7
脱离	tuo1 li2	abjunction (botany)	植物体部分的分离	7
五月	Wu3 yue4	May	公历五月	7
