word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
女生	nu:3 sheng1	女校生	这所百年历史的女子中学培养出了无数优秀的#女生#，她们在各行各业都取得了卓越的成就。	学校规定所有#女生#必须穿着统一的校服，包括白色衬衫和深蓝色百褶裙。	作为一名高三#女生#，她每天早上六点就要起床准备去学校上早自习。	班主任发现这位#女生#最近成绩下滑严重，决定找她谈话了解情况。	运动会上，我们班的#女生#在八百米长跑中获得了年级第一名的好成绩。	这位来自农村的#女生#凭借自己的努力考上了省重点高中，成为全村人的骄傲。	学校图书馆里，几位#女生#正围坐在一起讨论下周的物理竞赛题目。	毕业典礼上，这位品学兼优的#女生#作为学生代表发表了感人至深的演讲。			
女生	nu:3 sheng1	女孩	邻居家的小#女生#今年才五岁，却已经能背诵好几首唐诗了，真是聪明伶俐。	公园里有个扎着羊角辫的#女生#正在荡秋千，笑声清脆悦耳。	这个#女生#从小就喜欢芭蕾舞，每个周末都会去舞蹈学校练习基本功。	奶奶最疼爱这个小#女生#，每次见面都会给她买各种好吃的零食。	那个穿粉色裙子的#女生#是我表妹，她今年刚上幼儿园大班。	村里的#女生#们放学后喜欢聚在一起跳皮筋，欢声笑语传遍整个村庄。	这个害羞的#女生#躲在妈妈身后，怯生生地看着陌生的客人。	儿童节那天，幼儿园的#女生#们都穿上了漂亮的公主裙参加文艺演出。			
外交	wai4 jiao1	国家之间的交往与谈判	两国领导人通过#外交#渠道进行了多轮磋商，最终就边境问题达成了共识。	这位资深大使在#外交#领域工作了三十多年，积累了丰富的国际谈判经验。	冷战时期，美苏两国的#外交#关系极度紧张，世界一度处于核战争的边缘。	中国始终坚持独立自主的和平#外交#政策，致力于构建人类命运共同体。	这次#外交#斡旋成功化解了两国之间长达十年的领土争端。	作为一个新兴大国，该国正在积极拓展与周边国家的#外交#关系。	历史上，丝绸之路不仅是贸易通道，也是东西方#外交#往来的重要桥梁。	联合国秘书长呼吁各方通过#外交#手段解决争端，避免武装冲突升级。			
外交	wai4 jiao1	涉外的，外交上的	他因为精通五国语言而被选拔进入#外交#部门工作，负责接待外国来宾。	这份#外交#文件需要经过多个部门审核才能正式对外发布。	作为#外交#官的子女，她从小就跟随父母辗转于世界各地的使馆生活。							
外交	wai4 jiao1	对外事务	新任总理上台后，首先对国家的#外交#政策进行了全面调整和改革。	这位学者长期研究中东地区的#外交#问题，发表了多篇有影响力的学术论文。	政府发言人就近期的#外交#事件发表声明，重申了国家的一贯立场。	大学的国际关系学院开设了多门关于#外交#理论与实践的专业课程。	这本回忆录详细记录了作者亲历的多次重大#外交#事件的幕后故事。	智库专家们正在就当前复杂的国际形势和#外交#挑战进行深入研讨。	该国的#外交#战略正在从传统的双边关系向多边合作方向转型。	媒体对这次#外交#访问进行了全程报道，引发了社会各界的广泛关注。			
大小	da4 xiao3	大与小的相对概念	这批货物的包装箱#大小#不一，给仓库的分类存放工作带来了不少麻烦。	裁缝师傅仔细测量了顾客的身材尺寸，确保定制的西装#大小#合适。	这幅画的#大小#正好适合挂在客厅的主墙上，与整体装修风格十分协调。	超市里的鸡蛋按照#大小#分成不同等级，价格也相应有所差异。	建筑师需要根据房间的#大小#来设计合理的家具布局方案。	这种水果的#大小#和苹果差不多，但味道却更加香甜可口。	工程师正在计算这个零件的#大小#是否符合设计图纸的精确要求。	选购行李箱时，要根据旅行天数和携带物品的多少来决定合适的#大小#。			
大小	da4 xiao3	成人与儿童的分别	游乐园门口排着长队，#大小#游客们都迫不及待地想要进去体验各种项目。	春节期间，全家#大小#围坐在一起包饺子，其乐融融地享受团圆时光。	这场社区文艺演出吸引了周围居民#大小#前来观看，现场气氛十分热烈。	周末的动物园里，#大小#游客络绎不绝，大家都想近距离观察可爱的动物们。	这部动画电影老少皆宜，影院里坐满了#大小#观众，笑声不断。	庙会上人山人海，#大小#百姓都穿着节日盛装，脸上洋溢着喜庆的笑容。				
大小	da4 xiao3	按长幼或资历先后考量	在这个传统家庭里，吃饭时必须按照#大小#顺序入座，长辈先动筷子晚辈才能开始。	公司开会时，领导要求大家发言要有#大小#，让资历深的同事先表达意见。	村里分配救济物资时，村长强调要按#大小#来，先照顾年长的老人和困难户。	这个家族聚会非常讲究#大小#尊卑，年轻人见到长辈必须主动问好行礼。	老师傅带徒弟时常说，做人做事要懂#大小#，尊重前辈是最基本的规矩。	在部队里，战士们都很清楚#大小#的重要性，对上级的命令必须绝对服从。	祭祖仪式上，族长按照#大小#辈分安排每个人的站位和祭拜顺序。			
大小	da4 xiao3	无论如何，不管怎样	这件事#大小#也得给个说法，不能就这样不了了之，否则以后谁还敢站出来说话。	他#大小#是个局长，说话办事怎么能这么不靠谱，让下属们都很失望。	你#大小#也是读过大学的人，怎么连这么简单的道理都不明白呢？	这家店#大小#也是百年老字号，服务态度怎么能差成这样，真让人寒心。	他#大小#也算是个名人了，在公共场合说话应该更加注意自己的言行举止。	这笔钱#大小#也是一份心意，虽然不多，但代表了我们全家对你的感谢。	你们公司#大小#也是上市企业，怎么能用这种方式对待合作多年的老客户呢？	她#大小#也是孩子的亲生母亲，怎么能对自己的骨肉如此冷漠无情。			
突破	tu1 po4	穿破阻碍向前推进	经过三天三夜的激战，我军终于#突破#了敌人的重重防线，成功占领了战略要地。	消防队员们冒着生命危险#突破#火场的浓烟烈焰，成功救出了被困的居民。	登山队在暴风雪中艰难前行，最终#突破#了海拔八千米的死亡地带。	特种部队利用夜色掩护，悄无声息地#突破#了恐怖分子设置的层层封锁。	洪水来袭时，抢险队员们奋力#突破#湍急的水流，将救援物资送到灾民手中。	这位马拉松选手在最后五公里#突破#了体能极限，以惊人的毅力冲过终点线。	侦察兵成功#突破#了敌军的警戒线，获取了至关重要的情报信息。	探险队历经千辛万苦，终于#突破#了原始森林的重重阻隔，发现了失落的古城遗址。			
