word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
成果	cheng2 guo3	带来的利润或好处	这项投资在短短三年内就带来了丰厚的#成果#，公司股东们对此非常满意。	农民们辛勤耕作了一整年，终于在秋收时节看到了劳动的#成果#，粮仓里堆满了金黄的稻谷。	经过多年的市场开拓，公司终于在海外市场取得了可观的#成果#，利润率比去年增长了百分之三十。	他把自己多年积累的#成果#全部投入到了新项目中，希望能够获得更大的回报。	这次商业合作的#成果#超出了所有人的预期，双方都从中获得了丰厚的利润。	政府的扶贫政策已经初见#成果#，当地农民的人均收入比五年前翻了一番。	企业改革的#成果#逐渐显现，公司的盈利能力和市场竞争力都有了显著提升。	这笔风险投资最终带来了意想不到的#成果#，投资人获得了十倍以上的回报。			
知	zhi1	知道或了解	他虽然年纪轻轻，却博览群书，对古今中外的历史典故无所不#知#。	我#知#他心里有苦衷，所以并没有追问太多，只是默默地陪在他身边。	关于这件事的来龙去脉，恐怕只有当事人自己才能#知#其中的真相。	她对公司内部的人事变动了如指掌，似乎什么事情都瞒不过她，无所不#知#。	老师傅在这个行业干了四十年，对各种工艺流程和技术细节都#知#之甚详。	他#知#自己的能力有限，所以从不轻易许诺做不到的事情。	村里的老人们都#知#这座古桥的历史，据说它已经有三百多年了。	作为资深记者，她对这座城市的大街小巷都非常熟悉，几乎无所不#知#。			
知	zhi1	意识到并留意	他突然#知#觉到身后有人跟踪，于是故意绕了几条小巷想要甩掉对方。	她#知#感自己的处境危险，立刻拨打了报警电话求助。	当他#知#觉到事态的严重性时，已经错过了最佳的补救时机。	经过这次失败的教训，他终于#知#悟到团队合作的重要性。	她敏锐地#知#觉到会议室里气氛的微妙变化，于是谨慎地选择了沉默。	直到看到银行账单，他才#知#觉到自己这个月的开销已经严重超支。	母亲#知#觉到孩子最近情绪低落，便找了个周末带他去郊外散心。	当他#知#觉到自己的健康状况出现问题时，终于下定决心戒烟戒酒。			
原本	yuan2 ben3	原先地，起初地	这座建筑#原本#是一座古老的寺庙，后来被改建成了博物馆供游客参观。	她#原本#打算今年夏天去欧洲旅行，但因为工作太忙只好推迟了计划。	这条街道#原本#非常冷清，自从开了几家网红店之后就变得热闹起来了。	他#原本#是一名普通的工厂工人，通过自学考试最终成为了一名律师。	这片土地#原本#是一片荒芜的盐碱地，经过多年治理现在已经变成了良田。	我们#原本#约好了周末一起去爬山，但因为突然下雨只好取消了。	这家公司#原本#只是一个小作坊，经过二十年的发展已经成为行业龙头。	他#原本#对这个项目不抱太大希望，没想到最后竟然取得了巨大成功。			
原本	yuan2 ben3	本来的，未改变的	这幅画的#原本#面貌已经很难辨认，需要专业人员进行修复。	研究人员找到了这部古籍的#原本#，发现后世流传的版本有很多错误。	经过数字化处理，这份珍贵文献的#原本#内容得以完整保存下来。							
及时	ji2 shi2	在适当时间内发生或完成	幸好消防队员#及时#赶到，才避免了这场火灾造成更大的损失。	医生的#及时#诊断和治疗挽救了病人的生命，家属们对此感激不尽。	由于预警系统发挥了作用，村民们得以#及时#撤离，没有人员伤亡。	公司#及时#调整了市场策略，成功应对了这次行业危机。	老师#及时#发现了学生的心理问题，并进行了耐心的疏导和帮助。	政府部门#及时#出台了相关政策，有效遏制了房价的过快上涨。	他#及时#完成了论文的修改，赶在截止日期前提交了最终版本。	幸亏抢修人员#及时#修复了故障，否则整个小区都要停电一整天。			
及时	ji2 shi2	迅速行动或处理，没有延误	接到求助电话后，救援队#及时#出动，仅用了十五分钟就到达了现场。	发现漏水后，物业人员#及时#处理，避免了更大的财产损失。	她#及时#回复了客户的邮件，展现了公司高效专业的服务态度。	警方#及时#介入调查，很快就锁定了犯罪嫌疑人的身份。	技术团队#及时#修复了系统漏洞，确保了用户数据的安全。	他#及时#向上级汇报了项目进展中遇到的问题，获得了额外的资源支持。	银行#及时#冻结了可疑账户，成功阻止了一起电信诈骗案。	她#及时#采取了补救措施，将这次失误造成的影响降到了最低。			
费	Fei4	费姓	#费#老先生是我们学校的退休教授，在学术界享有很高的声望。	据族谱记载，#费#氏家族在明朝时期从江西迁徙到了这里定居。	#费#经理在公司工作了三十年，从基层员工一步步晋升到了管理层。	这位#费#姓企业家白手起家，如今已经成为当地最成功的商人之一。	#费#医生是这家医院的心外科主任，每年要完成上百台高难度手术。	我们班有两个姓#费#的同学，为了区分大家都叫他们大费和小费。	#费#教授的研究成果在国际学术期刊上发表后，引起了广泛关注。	村里的#费#姓人家大多是同一个祖先的后代，每年清明都会一起祭祖。			
费	fei4	需要花费的价值或代价	这套房子的装修#费#了将近二十万，但效果确实非常令人满意。	培养一个孩子从小学到大学毕业，#费#的钱可不是一个小数目。	这个项目的研发#费#了公司大量的资金，但最终的回报也是相当可观的。	修复这辆老爷车#费#了他整整三年的积蓄，但他觉得非常值得。	举办这场婚礼#费#了新人父母大半辈子的积蓄，场面确实非常隆重。	这次出国留学#费#了家里不少钱，她暗下决心一定要学有所成。	建造这座桥梁#费#了政府数亿元的投资，但极大地方便了两岸居民的出行。	购买这套专业设备#费#了工作室全部的启动资金，但对业务发展至关重要。			
费	fei4	花费时间或金钱	他#费#了整整一个月的时间才把这本厚厚的专业书籍读完。	为了准备这次考试，她#费#了无数个日夜复习，终于取得了理想的成绩。	修理这台老旧的机器#费#了师傅大半天的功夫，总算让它重新运转起来。	翻译这篇学术论文#费#了他将近两周的时间，因为里面有很多专业术语。	她#费#了好大的劲才说服父母同意她去外地工作。	整理这些历史档案#费#了研究人员好几年的心血，终于编纂成册出版。	他#费#了很长时间才找到一份满意的工作，期间经历了无数次面试。	破解这道数学难题#费#了他整整一个下午，最后还是在同学的提示下才想通。			
