word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
调查	diao4 cha2	系统收集资料的信息调查	研究团队花了三个月时间进行实地#调查#，走访了上百个村庄，收集了大量关于农村教育现状的第一手资料。	这份市场#调查#报告详细分析了消费者的购买习惯和品牌偏好，为公司制定营销策略提供了重要依据。	记者深入灾区进行#调查#采访，真实记录了灾后重建过程中普通百姓的生活状况和心理变化。	社会学家通过问卷#调查#发现，城市年轻人的婚恋观念与上一代人相比发生了显著变化。	为了撰写这篇学术论文，她查阅了大量文献资料，并对相关领域的专家进行了深入#调查#访谈。	政府部门组织专业人员对该地区的水质进行了全面#调查#，检测结果将于下周向社会公布。	这项关于居民生活满意度的#调查#涵盖了住房、医疗、教育等多个方面，样本量超过五千人。	历史学家通过对古籍文献的#调查#研究，发现了许多关于这座古城的珍贵史料。	环保组织对长江流域的生态环境进行了为期一年的跟踪#调查#，形成了详尽的数据报告。			
调查	diao4 cha2	对公众意见进行的民意测验	最新的民意#调查#显示，超过七成的受访者支持政府推行的新能源汽车补贴政策。	选举前夕，各大媒体纷纷发布民意#调查#结果，预测各候选人的支持率和最终得票情况。	这项针对公众对医疗改革看法的#调查#表明，大多数人希望政府加大对基层医疗的投入。	电视台委托专业机构进行的收视率#调查#显示，这档综艺节目在年轻观众中的受欢迎程度远超预期。	根据最近一次全国性的民意#调查#，教育公平问题已经成为民众最关心的社会议题之一。	研究机构对城市居民的幸福感进行了#调查#，结果发现收入水平与幸福感之间并非简单的正相关关系。	这份关于公众对人工智能态度的#调查#报告引发了社会各界的广泛讨论和深入思考。	政党在制定竞选纲领之前，通常会进行大规模的民意#调查#，以了解选民最关心的政策议题。	网络平台发起的用户满意度#调查#收到了数万条反馈意见，为产品改进提供了宝贵参考。			
目标	mu4 biao1	行动或工作的目的	公司今年的销售#目标#是突破十亿元大关，为此各部门都在加班加点地努力工作。	她从小就立下了成为一名医生的#目标#，十几年来一直朝着这个方向不懈努力。	制定明确的学习#目标#是提高学习效率的第一步，这样才能有的放矢地安排时间。	这个五年发展规划明确提出了经济增长和民生改善的双重#目标#，获得了社会各界的广泛认可。	运动员们正在为奥运会金牌这个最高#目标#进行艰苦的训练，每天的训练时间超过八小时。	团队成员齐心协力，终于在年底前完成了既定的项目#目标#，大家都松了一口气。	人生需要有#目标#，否则就像航行在大海上没有方向的船，随波逐流不知所终。	政府将脱贫攻坚作为首要#目标#，投入了大量人力物力，取得了举世瞩目的成就。	他给自己设定了每天背诵五十个单词的#目标#，并且严格执行，从不间断。			
目标	mu4 biao1	具体的目标或指标	根据季度考核#目标#，每位销售人员需要完成至少三十万元的业绩才能获得全额奖金。	这份项目计划书详细列出了各阶段的具体#目标#和完成时间节点，便于跟踪进度。	医生为患者制定了康复训练的阶段性#目标#，包括每周的运动量和各项身体指标。	公司将年度利润增长百分之十五作为硬性#目标#，各部门必须想方设法达成。						
真正	zhen1 zheng4	确实地	经历了这次生死考验之后，他才#真正#明白了什么是患难见真情，什么是生命中最重要的东西。	只有亲自到过那片土地，你才能#真正#理解当地人民的生活方式和文化传统。	这部电影#真正#打动我的不是华丽的特效，而是那些平凡人物之间真挚的情感。	直到失去健康的那一刻，很多人才#真正#意识到身体才是革命的本钱。						
拿	na2	拿着或持有	她左手#拿#着一杯热咖啡，右手翻阅着今天的报纸，享受着难得的清晨时光。	老人颤巍巍地#拿#着那张泛黄的照片，眼眶里噙满了泪水，思绪飘回了几十年前。	他一边#拿#着手机看导航，一边小心翼翼地穿过陌生的街道，寻找朋友说的那家餐厅。	小女孩紧紧#拿#着妈妈买给她的气球，生怕一松手就会飞走，脸上洋溢着幸福的笑容。	服务员双手#拿#着托盘，稳稳当当地穿梭在拥挤的餐厅里，动作娴熟而优雅。	他#拿#着那封录取通知书反复看了好几遍，简直不敢相信自己真的考上了理想的大学。	演讲者#拿#着话筒站在台上，声情并茂地讲述着自己的创业经历，台下掌声不断。	孩子们#拿#着自己亲手制作的贺卡，兴高采烈地跑向老师，祝老师节日快乐。	她#拿#着那把祖传的古琴，轻轻拨动琴弦，悠扬的琴声在房间里回荡。			
拿	na2	抓住夺取	警察眼疾手快，一把#拿#住了正要逃跑的小偷的衣领，将其牢牢控制住。	他猛地伸手#拿#住了对方挥过来的拳头，两人僵持在那里，气氛剑拔弩张。	母亲一把#拿#住了正要往马路上跑的孩子，吓得心都快跳出来了。	保安迅速冲上前去，#拿#住了那个试图翻越围墙的可疑人员，并立即报警。	他趁对方不注意，突然出手#拿#住了那份重要文件，转身就往门外跑去。	教练一把#拿#住了即将摔倒的学员，避免了一场可能造成严重伤害的事故。	她眼明手快地#拿#住了从桌上滑落的花瓶，总算没有让这件传家宝摔碎。	歹徒试图抢夺老人的包，被路过的年轻人一把#拿#住手腕，动弹不得。	裁判及时#拿#住了情绪激动的球员，阻止了一场即将爆发的冲突。			
拿	na2	捕捉接住	守门员飞身跃起，稳稳地#拿#住了对方射来的这记势大力沉的点球。	他纵身一跃，漂亮地#拿#住了队友传来的高空球，全场观众爆发出热烈的欢呼声。	猫咪蹲在墙角，眼睛紧盯着那只老鼠，突然扑上去一下子就#拿#住了猎物。	接球手戴着厚厚的手套，稳稳#拿#住了投手投出的每一个快速球，配合默契。	渔夫撒下大网，收网时#拿#住了满满一网活蹦乱跳的鱼，今天的收获相当不错。	她伸手去#拿#那只飞进屋里的蝴蝶，却怎么也抓不住，蝴蝶翩翩飞走了。	外野手向后狂奔，在最后一刻伸出手套，勉强#拿#住了那记即将飞出场外的高飞球。	孩子们在草地上追逐嬉戏，试图#拿#住那些四处乱飞的萤火虫，欢笑声此起彼伏。	猎人屏住呼吸，瞄准时机，一把#拿#住了那只正在觅食的野兔，满载而归。			
拿	na2	逮捕拘捕	警方经过数月的缜密侦查，终于将这个潜逃多年的犯罪嫌疑人#拿#获归案。	古代衙门的捕快接到命令后，连夜出动，务必要将那个江洋大盗#拿#下。	这个贩毒集团的头目被国际刑警组织通缉多年，终于在边境口岸被#拿#住了。	县令一拍惊堂木，大喝一声："来人，把这个欺压百姓的恶霸给我#拿#下！"	经过跨国合作，这个跨境诈骗团伙的主要成员全部被#拿#获，涉案金额高达数亿元。	特警队员冲进藏匿点，干净利落地将几名持枪歹徒全部#拿#下，无一人伤亡。	朝廷派出的钦差大臣手持圣旨，下令将贪赃枉法的地方官员就地#拿#下问罪。	这名在逃的杀人犯隐姓埋名生活了十年，最终还是被警方#拿#获，难逃法网。	缉毒警察乔装打扮混入毒贩内部，在交易现场将所有涉案人员一网#拿#下。			
拿	na2	取走或拿走	他从书架上#拿#了一本小说，找了个安静的角落坐下来，沉浸在故事的世界里。	妈妈叮嘱孩子出门前记得从桌上#拿#钥匙，别像上次那样被锁在门外。	服务员走过来，礼貌地询问是否可以把桌上的空盘子#拿#走，客人点头表示同意。	他顺手从冰箱里#拿#了一瓶矿泉水，咕咚咕咚喝了个精光，这才解了渴。	图书馆规定每人每次最多只能#拿#五本书，借阅期限为两周，逾期需要缴纳罚款。	她从衣柜里#拿#出那件压箱底的旗袍，准备参加老同学的婚礼，好好打扮一番。	快递员把包裹放在门口，发短信通知收件人记得及时#拿#走，以免丢失。	他从抽屉里#拿#出那叠存了多年的信件，一封一封地重新读过，感慨万千。	超市的促销活动吸引了大批顾客，货架上的特价商品很快就被#拿#光了。			
