word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
凭	ping2	靠在物体上，倚靠	老人#凭#着窗户向外眺望，看着街上来来往往的行人，思绪飘回了几十年前的往事。	她疲惫地#凭#在栏杆上，望着远处的夕阳渐渐沉入地平线，心中充满了对未来的迷茫。	他#凭#着门框站着，静静地看着屋内忙碌的妻子，嘴角不自觉地露出了微笑。	图书馆里，一位年轻人#凭#着书架，手里捧着一本厚厚的哲学著作，读得入了神。	爷爷喜欢#凭#着院子里的老槐树，给孩子们讲述那些战火纷飞年代的故事。	她#凭#在阳台的护栏上，任由微风吹拂着长发，享受着这难得的宁静时光。	登山途中，他累得#凭#着一块大石头休息，大口喘着粗气，汗水浸透了整件衬衫。				
凭	ping2	依赖或依靠某人或某物	在这个竞争激烈的社会里，年轻人不能总是#凭#父母的资助生活，必须学会独立自主。	他从不#凭#关系办事，所有的成就都是靠自己一步一个脚印努力得来的。	这家初创公司完全#凭#创始人的个人魅力和远见卓识，在短短三年内就获得了数亿融资。	她#凭#着对音乐的热爱和天赋，从一个默默无闻的街头歌手成长为家喻户晓的明星。	古人云"在家靠父母，出门靠朋友"，但现代社会更强调#凭#自己的能力闯出一片天地。	这位残疾运动员#凭#着惊人的毅力和不懈的训练，最终站上了残奥会的领奖台。	企业的长远发展不能仅仅#凭#一时的运气，更需要扎实的管理和持续的创新。				
凭	ping2	以某事为依据，根据	法官必须#凭#证据和法律条文来做出判决，不能受到任何外界因素的干扰。	银行#凭#申请人的信用记录和收入证明来决定是否批准贷款，审核过程非常严格。	医生#凭#多年的临床经验和检查结果，很快就确诊了这位患者的罕见疾病。	警方#凭#现场遗留的指纹和DNA证据，在案发后四十八小时内就锁定了犯罪嫌疑人。	这份研究报告#凭#大量的实地调查数据得出结论，具有很高的学术价值和参考意义。	老师#凭#学生平时的课堂表现和作业完成情况来评定期末成绩，而不仅仅看考试分数。	海关人员#凭#护照和签证信息核实旅客身份，确保出入境管理的安全有序。				
凭	ping2	不论如何，无论怎样	#凭#你怎么解释，我都无法原谅你这次的背叛，我们之间的信任已经彻底破裂了。	这道数学难题#凭#他怎么算都算不出正确答案，最后只好去请教老师。	#凭#对方开出多么优厚的条件，他都坚决不肯出卖公司的核心技术机密。	她下定决心要减肥成功，#凭#朋友们怎么劝她吃甜点，她都不为所动。	#凭#父母如何苦口婆心地劝说，这个叛逆的少年就是不愿意回学校继续读书。	这位老艺术家对作品质量要求极高，#凭#别人怎么催促，他都要精雕细琢到满意为止。	#凭#记者们怎样追问，这位明星对于绯闻始终保持沉默，不愿做任何回应。				
凭	ping2	作为证明的凭证或证据	请您保管好这张收据，它是您日后维修保养时的重要#凭#证。	古代官员上任时必须携带朝廷颁发的官#凭#，否则地方官府有权拒绝承认其身份。	这份签字盖章的合同就是双方达成协议的#凭#据，具有法律效力。	他把所有的发票和收据都整理归档，作为年底报销的#凭#证。	法庭上，律师出示了一系列书面#凭#证，有力地证明了当事人的清白。	银行要求客户提供身份证明和地址#凭#证才能开设新账户。	这枚印章是他作为公司法定代表人的#凭#信，所有重要文件都需要加盖此章。				
男女	nan2 nu:3	两性或男女双方	这部电影深刻探讨了#男女#之间的情感纠葛，引发了观众对现代爱情观的思考。	传统社会对#男女#交往有诸多限制，而现代社会则更加开放和包容。							
男女	nan2 nu:3	男性与女性	公司招聘时不得以性别为由歧视应聘者，#男女#应当享有平等的就业机会。	这所学校的#男女#比例严重失衡，女生人数是男生的三倍还多。	在这个偏远山村，#男女#老少齐上阵，共同参与修建通往外界的公路。	调查显示，#男女#在消费习惯上存在明显差异，女性更注重品质而男性更看重功能。	古代科举考试只允许男子参加，#男女#在受教育权利上极不平等。	这项运动不分#男女#，任何人只要有兴趣都可以报名参加培训课程。	婚礼上，#男女#双方的家长代表分别致辞，表达了对新人的美好祝福。				
当初	dang1 chu1	事情发生之时	#当初#签订合同的时候，双方都没有预料到市场会发生如此剧烈的变化。	回想#当初#做出这个决定的情景，他至今仍然记忆犹新，仿佛就在昨天。							
当初	dang1 chu1	起初	#当初#他只是抱着试试看的心态报名参赛，没想到竟然一路过关斩将拿到了冠军。	这家如今市值千亿的科技巨头，#当初#不过是几个大学生在车库里创办的小公司。	#当初#父母坚决反对她学艺术，认为这条路太难走，但她用实力证明了自己的选择。	他#当初#选择来这座陌生的城市打拼，就是为了给家人创造更好的生活条件。	#当初#谁也没有想到，这个沉默寡言的小伙子日后会成为享誉国际的著名导演。	这座古老的建筑#当初#只是一座普通的民居，后来因为名人曾在此居住而成为文物保护单位。	#当初#医生说他的伤势很严重，可能无法再站起来，但他凭借顽强的意志奇迹般地康复了。				
当天	dang1 tian1	在指定的那一天	新产品发布会#当天#，公司门口排起了长长的队伍，粉丝们从凌晨就开始等候。	婚礼#当天#突然下起了大雨，但这丝毫没有影响新人和宾客们的喜悦心情。	考试#当天#他因为紧张失眠，导致发挥失常，成绩远低于平时的水平。	演唱会#当天#的门票在开售后十分钟内就被抢购一空，很多歌迷遗憾地没能买到。	事故发生#当天#，警方立即封锁了现场，并对目击者进行了详细的询问调查。	她在面试#当天#特意穿上了最正式的职业装，希望给面试官留下良好的第一印象。	比赛#当天#的天气非常恶劣，狂风暴雨导致多个航班延误，部分选手未能按时抵达赛场。				
