word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
终于	zhong1 yu2	经过一段过程后到达结局	经过三年的艰苦奋斗，这个曾经濒临破产的小企业#终于#走到了上市的那一天，所有员工都激动得热泪盈眶。	漫长的冬天过去了，冰雪消融，万物复苏，这座北方小城#终于#迎来了春天的结局。	历时五年的马拉松式谈判#终于#画上了句号，双方代表在协议书上郑重签下了自己的名字。	她用了整整十年时间照顾瘫痪在床的母亲，直到老人安详离世，这段漫长的守护#终于#走到了尽头。	这场持续了三个月的官司#终于#有了结果，法院判决原告胜诉，被告需赔偿全部损失。	从青涩的大学生到成熟的职场人，经过十五年的打拼，他的职业生涯#终于#走到了一个新的阶段。	这部筹备了八年的电影#终于#杀青了，导演在片场激动地宣布这个漫长旅程的结束。	经过反复修改和完善，这份长达两百页的研究报告#终于#定稿，标志着整个项目的圆满收官。			
终于	zhong1 yu2	强调动作或情况最终发生	等了整整两个小时，公交车#终于#来了，车上的乘客们都松了一口气。	经过无数次的失败和尝试，科学家们#终于#在实验室里成功合成了这种新型材料。	盼望已久的录取通知书#终于#寄到了家里，全家人围在一起激动地拆开信封。	修了三个月的那条路#终于#通车了，附近居民出行方便多了。	反复练习了上百遍之后，她#终于#能够流利地背诵这篇长篇课文了。	找了一整天，我#终于#在书架最底层的角落里发现了那本失踪已久的日记本。	经过医生们的全力抢救，病人#终于#脱离了生命危险，家属们悬着的心总算放下了。	调试了整整一周的程序#终于#能够正常运行了，程序员们欢呼雀跃地庆祝这一刻。			
终于	zhong1 yu2	最终逐步出现或发生	随着城市化进程的不断推进，这个偏远的小山村#终于#逐渐有了现代化的面貌。	经过多年的环境治理，曾经污染严重的河流#终于#慢慢恢复了清澈。	在老师的耐心引导下，这个内向的孩子#终于#渐渐变得开朗起来，愿意和同学们交流了。							
妈妈	ma1 ma5	小孩称呼母亲的爱称	三岁的小女孩跑进厨房，拉着围裙的一角奶声奶气地喊道："#妈妈#，我饿了，想吃饼干。"	幼儿园门口，一个扎着羊角辫的小姑娘看到来接她的身影，兴奋地扑过去喊："#妈妈#，你来啦！"	小男孩摔倒在地上，膝盖擦破了皮，哇哇大哭着喊："#妈妈#，好疼，快来抱抱我！"	五岁的童童画了一幅画，骄傲地举到母亲面前说："#妈妈#，你看，这是我画的小房子！"	睡前故事时间，小家伙依偎在母亲怀里，软软地说："#妈妈#，再讲一个故事好不好？"	游乐场里，四岁的小朋友从滑梯上滑下来，开心地朝母亲挥手："#妈妈#，你看到我了吗？"	小女孩在超市里看到心爱的玩具，拉着母亲的手撒娇道："#妈妈#，我想要这个小熊。"	六岁的孩子放学回家，一进门就喊："#妈妈#，今天老师表扬我了，说我字写得好看！"			
妈妈	ma1 ma5	亲密称呼母亲的昵称	周末的早晨，女儿钻进被窝里撒娇地说："#妈妈#，今天能不能给我做我最爱吃的红烧肉呀？"	电话那头传来熟悉的声音，她立刻甜甜地喊道："#妈妈#，我好想你，下个月我就回家看你！"	看到母亲为自己织的毛衣，她感动地抱住母亲说："#妈妈#，你对我真好，我永远爱你。"	生日那天，她捧着蛋糕走到母亲面前，亲昵地说："#妈妈#，这是我亲手做的，快尝尝！"	出差回来，她一进家门就喊："#妈妈#，我给你带了你最喜欢的桂花糕，快来尝尝鲜！"	视频通话中，她对着屏幕撒娇道："#妈妈#，你最近身体怎么样？要记得按时吃药啊。"	收到母亲寄来的家乡特产，她感动地发微信说："#妈妈#，谢谢你，我收到包裹了，好开心！"	假期回家，她挽着母亲的手臂逛街，亲热地说："#妈妈#，这件衣服很适合你，我买给你吧。"			
妈妈	ma1 ma5	母亲，女性父母的正式称谓	根据民政局的统计数据，去年全市共有五万名#妈妈#享受到了生育津贴和产假福利。	这本育儿指南专门为新手#妈妈#编写，详细介绍了婴儿护理的各种注意事项和科学方法。	医院的产科病房里，护士正在指导几位刚生产完的#妈妈#如何正确地进行母乳喂养。							
线	xian4	纺织用的细线	奶奶戴着老花镜，手里拿着针和#线#，正在给孙子缝补破了洞的校服裤子。	这家百年老店专门出售各种颜色的刺绣#线#，吸引了许多手工爱好者前来选购。	她从针线盒里抽出一根白色的棉#线#，准备把衬衫上松脱的纽扣重新缝好。	纺织厂的女工们熟练地操作着机器，将一卷卷棉#线#织成柔软的布料。	妈妈买了几团毛#线#，打算在冬天来临之前给全家人每人织一条围巾。	这种丝#线#非常细腻光滑，是制作高档刺绣作品的上等材料。	裁缝师傅仔细挑选了一卷与布料颜色相配的#线#，开始缝制这件定制西装。	她学习十字绣已经三年了，家里收藏了上百种不同颜色的绣花#线#。			
线	xian4	细绳或线状物，用于捆绑	他用一根结实的尼龙#线#把几本旧杂志捆在一起，准备送到废品回收站去。	风筝飞得越来越高，手中的#线#被拉得紧紧的，他生怕一不小心就会断掉。	钓鱼爱好者仔细检查了鱼竿上的#线#，确保它足够结实能够承受大鱼的拉力。	她用细细的红#线#把这些手工饼干串成一串，做成了漂亮的圣诞装饰品。	包装礼物时，她用金色的#线#在盒子上系了一个漂亮的蝴蝶结。	木偶戏艺人灵巧地操控着连接木偶的#线#，让舞台上的人物栩栩如生。	渔民们正在码头上整理渔网，把缠在一起的#线#一根根理顺。	他用透明的钓鱼#线#把水晶珠子串成项链，送给女朋友作为生日礼物。			
线	xian4	金属细丝或电线	电工师傅正在检查墙壁里的电#线#，寻找导致短路的故障点。	这栋老房子的#线#路已经严重老化，必须尽快进行全面更换以消除安全隐患。	工人们顶着烈日在电线杆上架设新的高压输电#线#，为偏远山区送去光明。	他不小心碰到了裸露的电#线#，被电得手臂发麻，幸好电压不高没有大碍。	网络技术人员正在机房里整理密密麻麻的网#线#，给每一根都贴上标签以便管理。	这款耳机采用了镀银铜#线#，能够提供更加清晰纯净的音质。	维修师傅打开电视机后盖，发现里面有一根信号#线#松脱了，重新接好后画面恢复正常。	电焊工用特制的焊#线#将两块钢板牢牢地焊接在一起，接缝处平整光滑。			
线	xian4	线条，路线或界限	地图上用红色的#线#标注出了这条新开通的高铁路线，连接了五个主要城市。	画家用流畅的#线#条勾勒出远山的轮廓，整幅画面充满了中国水墨画的意境。	球场上的白色边界#线#清晰可见，裁判正在检查球是否出界。	设计师在图纸上画了几条辅助#线#，用来确定建筑物各部分的比例关系。	警方在案发现场周围拉起了警戒#线#，禁止无关人员进入以保护证据。	这条海岸#线#绵延数百公里，沿途风景优美，是著名的自驾游路线。	老师用直尺在黑板上画了一条直#线#，开始讲解几何图形的基本概念。	国境#线#两侧的士兵们在节日期间互相致意，展现了两国之间的友好关系。			
