word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
天下	tian1 xia4	全世界	这位科学家的研究成果震惊了#天下#，各国媒体争相报道这一划时代的发现。	他立志要走遍#天下#，用脚步丈量每一片土地，用镜头记录不同文化的风貌。	互联网让#天下#变成了地球村，身处不同大洲的人们可以随时随地进行交流。	这款手机一经发布便风靡#天下#，短短三个月内全球销量就突破了一亿台。	古人云"读万卷书，行万里路"，只有走出去见识#天下#，才能开阔眼界增长见识。	奥运会是全#天下#体育健儿同台竞技的盛会，每四年举办一次，万众瞩目。	这部纪录片向观众展示了#天下#各地令人叹为观止的自然奇观和人文景观。	她的歌声传遍了#天下#，无论走到哪个国家，都有热情的歌迷前来接机。			
天下	tian1 xia4	整个中国范围	诸葛亮在隆中对中为刘备分析了#天下#大势，提出了三分天下的战略构想。	唐太宗励精图治，开创了贞观之治的盛世局面，#天下#百姓安居乐业。	自古以来，得民心者得#天下#，失民心者失天下，这是颠扑不破的历史规律。	秦始皇统一六国后，书同文车同轨，结束了#天下#长期分裂割据的局面。	杜甫的诗句"安得广厦千万间，大庇#天下#寒士俱欢颜"表达了他忧国忧民的博大情怀。	三国时期群雄逐鹿，曹操、刘备、孙权各据一方，#天下#纷争不断。	范仲淹"先#天下#之忧而忧，后天下之乐而乐"的名言，至今仍被视为士大夫精神的典范。	明末农民起义风起云涌，李自成率领大军攻入北京，崇祯帝自缢，大明#天下#就此覆灭。			
天下	tian1 xia4	统治者的领土或管辖范围	皇帝登基后颁布了大赦令，宣布普#天下#同庆，减免百姓三年赋税。	这位开国君主南征北战数十年，终于打下了这片#天下#，建立了延续三百年的王朝。	古代帝王常说"普天之下莫非王土"，认为整个#天下#都是自己的私有财产。							
天下	tian1 xia4	治理或统治的权力	刘邦出身草莽却最终夺得了#天下#，靠的是知人善任和顺应民心。	兄弟二人为了争夺#天下#反目成仇，最终导致了一场持续数年的内战。	历史上无数英雄豪杰都曾梦想问鼎#天下#，但真正能够成就霸业的寥寥无几。	朱元璋从一个放牛娃成长为坐拥#天下#的开国皇帝，他的传奇经历激励了无数后人。	打#天下#容易守天下难，如何在和平时期保持国家的长治久安才是真正的考验。	这部历史剧讲述了一位女性如何在男权社会中凭借智慧和谋略夺取#天下#的故事。	群雄割据的乱世之中，谁能率先统一北方，谁就掌握了争夺#天下#的主动权。	老臣苦口婆心地劝谏年轻的君主，治理#天下#要以仁德为本，不可穷兵黩武。			
测试	ce4 shi4	检验机器或设备的性能	工程师们在新车出厂前要对发动机进行严格的#测试#，确保每一项性能指标都达到设计标准。	这台医疗设备在投入临床使用之前，必须经过上千次的反复#测试#，以保证其安全性和准确性。	航天中心的技术人员正在对火箭的推进系统进行最后一轮#测试#，为即将到来的发射任务做准备。							
测试	ce4 shi4	用于评估的试验或考试	学校每学期末都会组织统一的学业水平#测试#，以检验学生对各科知识的掌握程度。	驾照考试中的科目二是场地#测试#，包括倒车入库、侧方停车等多个项目。	公司在招聘时会安排一轮心理素质#测试#，评估应聘者的抗压能力和团队协作意识。	这套智商#测试#题由国际权威机构编制，被广泛应用于教育和心理学研究领域。	新员工入职后需要通过一系列岗位技能#测试#，合格后才能正式上岗独立工作。	医院要求所有入院患者都要做一次全面的血液#测试#，以便医生准确了解其健康状况。	教练组通过体能#测试#筛选出了二十名身体素质最好的运动员，组成了国家集训队。	这次公务员考试的笔试#测试#难度比往年有所提高，不少考生反映时间不够用。			
测试	ce4 shi4	软件的测试版本	这款游戏目前还处于#测试#阶段，玩家可以免费下载体验，但部分功能尚未开放。	公司决定先向一万名用户推送新版应用的#测试#版，收集反馈意见后再正式发布。	开发团队刚刚发布了操作系统的公开#测试#版本，邀请技术爱好者试用并提交漏洞报告。	这个社交软件的#测试#版已经运行了三个月，用户反馈的问题基本上都已经修复完毕。	程序员们正在加班加点地修复#测试#版中发现的各种缺陷，争取在月底前推出正式版。	新功能在内部#测试#版中表现稳定，产品经理决定下周开始向所有用户逐步推送更新。	这款办公软件的#测试#版虽然还有一些小问题，但核心功能已经非常流畅，用户体验不错。	游戏公司宣布将在下个月开启大规模公开#测试#，届时所有预约玩家都可以提前体验完整内容。			
注册	zhu4 ce4	向有关机构登记备案取得资格	创业者需要先到工商局#注册#公司，取得营业执照后才能合法开展经营活动。	这款新药已经在国家药品监督管理局完成了#注册#审批，即将在全国各大药房上市销售。	律师必须通过司法考试并在当地司法局#注册#备案，才能获得执业资格。	他花了三个月的时间准备材料，终于成功在海外#注册#了自己的商标，保护了品牌的知识产权。	房产中介公司提醒购房者，签订合同后一定要及时到房管局#注册#登记，确保产权合法有效。	这家外资企业选择在上海自贸区#注册#落户，看中的是这里优越的营商环境和税收优惠政策。	会计师事务所要求所有执业会计师每年都要在行业协会#注册#并参加继续教育培训。	新成立的社会组织必须到民政部门#注册#登记，接受政府的监督和管理。			
注册	zhu4 ce4	报名参加课程或成为机构成员	新学期开学第一天，大一新生们排着长队在教务处#注册#入学，校园里到处是青春洋溢的面孔。	这个在线学习平台的#注册#用户已经突破了五千万，课程内容涵盖了编程、设计和商业管理等领域。	图书馆要求所有读者凭身份证#注册#办理借阅证，每次最多可以借阅五本图书。	健身房推出了新会员优惠活动，本月#注册#的会员可以享受首年会费八折的优惠。	她在社区志愿者中心#注册#成为了一名义工，每个周末都去养老院陪老人聊天。	这个学术会议的在线#注册#通道已经开放，参会者需要在截止日期前完成报名并缴纳会务费。	孩子们兴高采烈地在少年宫#注册#报名了暑期绘画班，迫不及待地想要开始学习。	医院的患者服务中心可以帮助初次就诊的病人#注册#建档，方便日后的诊疗和随访。			
出发	chu1 fa1	动身离开	探险队天刚蒙蒙亮就从大本营#出发#了，计划在日落前到达海拔五千米的营地。	全家人一大早就收拾好行李从家里#出发#，驱车前往机场准备飞往三亚度假。	马拉松比赛的选手们在发令枪响后从起点#出发#，浩浩荡荡的队伍绵延数公里。	他背上行囊独自从北京#出发#，沿着古丝绸之路一路向西，开始了为期半年的骑行旅程。	旅行团按照原定计划早上八点从酒店#出发#，第一站是参观当地著名的历史博物馆。	货轮装满了集装箱后从上海港#出发#，预计二十天后抵达欧洲的鹿特丹港。	她提前两个小时从家里#出发#去赶火车，没想到路上遇到大堵车，差点误了车次。	救援车队在接到命令后立即从驻地#出发#，连夜赶往受灾最严重的乡镇开展救援工作。			
