word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
破	po4	质量低劣或极差	这家店卖的东西真是太#破#了，买回来的衣服穿了一次就开线，以后再也不会光顾了。	他开着那辆#破#车在高速公路上抛锚了三次，最后不得不叫拖车来救援。	这台#破#电脑动不动就死机，打开一个网页都要等半天，严重影响了我的工作效率。	租的这间#破#房子不仅漏水还没有暖气，房东却一直推脱不肯修理。	她抱怨说公司发的这些#破#办公用品根本不能用，打印机卡纸、订书机坏了、椅子还摇晃。	这把#破#伞根本挡不住雨，伞骨都生锈了，一阵风就吹翻了。	村里那条#破#路坑坑洼洼的，下雨天根本没法走，村民们盼望政府能尽快修缮。	他穿着一双#破#鞋来参加面试，鞋底都磨穿了，给面试官留下了很不好的印象。			
破	po4	腐烂变质	冰箱坏了一个星期没人发现，里面的蔬菜水果全都#破#了，散发出阵阵恶臭。	这批苹果在运输途中因为温度过高已经#破#了，果农损失惨重。	夏天食物放在室温下很容易#破#，所以一定要及时放进冰箱保存。	他打开放了半个月的饭盒，发现里面的饭菜早就#破#了，长满了霉菌。	市场上那些#破#了的水果被不良商贩低价收购，加工成果汁后高价出售。	这堆垃圾在角落里堆了太久，有机物都#破#了，引来了大量苍蝇和蚊虫。	仓库管理员失职导致大量粮食受潮发霉#破#了，造成了严重的经济损失。	她闻到厨房里有股怪味，检查后发现是上周买的鸡蛋#破#了，赶紧清理干净。			
破	po4	劈开或把物体分割	他抡起斧头用力一劈，那块坚硬的木头瞬间就被#破#成了两半。	工人们用电锯将巨大的石材#破#开，准备用来铺设广场的地面。	厨师熟练地将整只烤鸭#破#成小块，整齐地摆放在盘子里端给客人。	地震的巨大力量将大地#破#开了一道深深的裂缝，房屋纷纷倒塌。	他用刀将椰子#破#开，把里面的椰汁倒进杯子里，清甜可口。	伐木工人将倒下的大树#破#成一段段的木材，装上卡车运往加工厂。	她小心翼翼地将信封#破#开，取出里面那封期待已久的录取通知书。	建筑工人用破碎机将废弃的混凝土#破#成碎块，以便回收再利用。			
破	po4	除去或摆脱	新的一年，她下定决心要#破#除拖延的坏习惯，提高工作效率。	政府出台新政策，旨在#破#除阻碍民营企业发展的各种体制障碍。	这位心理咨询师帮助他#破#除了多年来的心理阴影，重新找回了生活的信心。	改革的目的就是要#破#除旧有的思维定式，建立更加科学合理的管理体系。	科学家们正在努力#破#除人们对转基因食品的误解和偏见。	她终于#破#除了对前任的执念，开始了新的感情生活。	教育改革的关键在于#破#除应试教育的弊端，培养学生的创新能力。	这项技术突破有望#破#除制约新能源汽车发展的续航里程瓶颈。			
破	po4	毁灭或摧毁	战争的炮火将这座古老的城市#破#得面目全非，到处都是断壁残垣。	台风过境后，沿海地区的房屋和农田被#破#得一片狼藉。	他一时冲动说出的话#破#了两人多年的友谊，事后追悔莫及。	这场突如其来的金融危机#破#了无数家庭的财富梦想。	谣言的传播#破#了她苦心经营多年的良好声誉，让她痛苦不堪。	地震#破#了整个村庄，幸存者们不得不在废墟中寻找亲人的遗体。	他的背叛彻底#破#了她对爱情的美好憧憬，从此变得不再相信任何人。	洪水#破#了堤坝，汹涌的水流淹没了下游的大片农田和村庄。			
破	po4	断绝关系或决裂	他因为理念不合与合作多年的商业伙伴#破#了，各自另起炉灶。	这对曾经恩爱的夫妻最终还是#破#了，办理了离婚手续。	她与原生家庭彻底#破#了，多年来从不回去探望父母。	两国因为领土争端而#破#了外交关系，互相召回了大使。	他与昔日的恩师#破#了，原因是在学术观点上产生了严重分歧。	这两个曾经亲密无间的兄弟因为遗产纠纷而#破#了，形同陌路。	她与闺蜜因为一个男人而#破#了，十几年的友情毁于一旦。	公司创始人之间因为经营理念不同而#破#了，最终导致公司分裂。			
破	po4	战胜或打败对方	经过艰苦的训练，这支球队终于在决赛中#破#了卫冕冠军，夺得了金牌。	年轻的棋手凭借出色的发挥#破#了世界排名第一的选手，一战成名。	我军在这场战役中以少胜多，一举#破#了敌人的精锐部队。	这位新人选手在首轮比赛中就#破#了种子选手，爆出了本届赛事的最大冷门。	经过三个月的艰苦谈判，我方终于#破#了对手的心理防线，达成了有利的协议。	她在辩论赛中以犀利的论点#破#了对方的所有论据，赢得了评委的一致好评。	这支弱旅在半决赛中奇迹般地#破#了夺冠热门，创造了球队历史上最好的成绩。	科学家们经过多年研究，终于#破#了这种顽固病毒的防御机制，研发出了有效的疫苗。			
破	po4	攻克城池或占领要地	经过三天三夜的激战，我军终于#破#了敌人重兵把守的要塞。	历史上，这座城池从未被外敌#破#过，被誉为"铁壁金城"。	蒙古大军势如破竹，一路南下#破#了无数城池，建立了庞大的帝国。	将军亲自率领敢死队冲锋陷阵，一举#破#了敌军的最后一道防线。	这座边境小城被敌军#破#后，城中百姓惨遭屠杀，血流成河。	攻城部队用火炮轰开城门，随后步兵蜂拥而入，很快就#破#了这座古城。	在那场著名的战役中，联军仅用了两个小时就#破#了号称固若金汤的堡垒。	敌军久攻不下，最终采用围困战术，断绝粮草供应，迫使守军投降，#破#了这座孤城。			
破	po4	揭露真相或戳穿谎言	记者经过深入调查，终于#破#了这个精心策划的金融骗局，让受害者得以追回损失。	警方通过技术手段#破#了嫌疑人的不在场证明，证实他就是作案凶手。	她一眼就#破#了他的谎言，因为他说话时眼神闪烁，根本不敢直视她的眼睛。	这位侦探以善于#破#各种伪装和骗局而闻名，被誉为"真相猎人"。	科学家用实验数据#破#了这个流传多年的伪科学理论，还原了事实真相。	律师在法庭上巧妙地#破#了证人的虚假陈述，使案件出现了重大转折。	网友们通过对比照片细节，很快就#破#了这张所谓的"灵异照片"不过是PS合成的。	调查组经过数月的取证工作，终于#破#了官员贪腐的层层伪装，将其绳之以法。			
提到	ti2 dao4	在谈话或文字中提及	每次#提到#童年往事，她的眼中总会闪烁着幸福的光芒，仿佛又回到了那段无忧无虑的时光。	会议上有人#提到#了预算超支的问题，引起了与会者的热烈讨论。	这本书#提到#了许多鲜为人知的历史细节，让读者对那个时代有了更深入的了解。	他在演讲中多次#提到#恩师对自己的影响，言语间充满了感激之情。	新闻报道#提到#该公司可能面临破产，导致其股价应声下跌。	她从不在孩子面前#提到#前夫，不想让过去的伤痛影响孩子的成长。	文章#提到#的这种新型材料具有优异的性能，有望在航空航天领域得到广泛应用。	老人一#提到#战争年代的经历就老泪纵横，那些记忆至今仍历历在目。			
