word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
人大	Ren2 da4	中国人民大学	作为国内顶尖的文科院校，#人大#每年吸引着无数优秀学子报考，竞争异常激烈。	他本科毕业于北京大学，研究生阶段选择到#人大#攻读法学硕士学位。	#人大#的新闻学院在业界享有盛誉，培养出了许多知名记者和媒体人。	这位经济学家曾在#人大#任教多年，他的学术观点对中国经济政策产生了深远影响。	高考结束后，她如愿以偿地收到了#人大#的录取通知书，全家人都为她感到骄傲。	#人大#校园内的百家廊是学生们最喜欢的休闲场所，每到傍晚都聚满了散步的师生。	这次学术研讨会由#人大#主办，邀请了来自世界各地的知名学者参加。	他是#人大#八八级的校友，毕业三十年后重返母校，感慨万千。			
人大	ren2 da4	各级人民代表大会	每年三月，全国#人大#代表齐聚北京，审议政府工作报告和国家预算。	这项地方性法规经过省#人大#常委会三次审议后终于获得通过。	作为基层#人大#代表，她经常深入社区倾听群众意见，认真履行代表职责。							
临时	lin2 shi2	临近之际	#临时#抱佛脚的学习方式虽然不可取，但考试前夕他还是忍不住熬夜复习。	婚礼#临时#，新娘却突然发现婚纱上有一处明显的污渍，急得不知所措。	春节#临时#，各大商场纷纷推出促销活动，吸引了大批消费者前来选购年货。							
临时	lin2 shi2	在紧要的最后一刻	演出即将开始，主持人却#临时#生病，导演不得不紧急寻找替补人选。	合同签署前一天，对方#临时#提出修改关键条款，让整个谈判陷入僵局。	她#临时#改变了旅行计划，决定留在家里陪伴生病的母亲。	飞机起飞前两小时，他#临时#接到公司紧急通知，不得不取消这次期待已久的假期。	婚礼当天，伴郎#临时#有事无法出席，新郎只好请自己的弟弟顶替。	比赛前一晚，教练#临时#调整了首发阵容，让所有人都感到意外。	她#临时#决定辞去工作去创业，这个突然的决定让家人都措手不及。	会议开始前半小时，主讲嘉宾#临时#通知无法到场，主办方只能紧急调整议程。			
临时	lin2 shi2	过渡性的	公司为新员工安排了#临时#宿舍，等正式入职后再分配固定住房。	这座#临时#建筑原本只打算使用三个月，没想到一用就是五年。	政府设立了#临时#安置点，为受灾群众提供基本的生活保障。	由于正式场馆还在装修，展览只能在这个#临时#展厅举办。	他目前担任#临时#负责人，等新任经理到岗后就会交接工作。	这份#临时#协议将在双方签署正式合同后自动失效。	医院在停车场搭建了#临时#检测站，方便市民进行核酸检测。	她在#临时#岗位上工作了两年，终于等到了转正的机会。			
临时	lin2 shi2	专门为某事临时安排的	为了处理这起突发事件，公司成立了#临时#工作小组，由副总经理亲自挂帅。	学校#临时#召开家长会，通报近期发生的校园安全问题。	政府#临时#组建了专家组，对这起事故的原因进行深入调查。	她被#临时#抽调到项目组，负责协调各部门之间的沟通工作。	为应对突如其来的暴雨，城管部门#临时#增派人手疏导交通。	公司#临时#租用了一间会议室，用于接待这批重要的海外客户。	他被#临时#任命为翻译，陪同外宾参观工厂的生产线。	组委会#临时#增设了一个分会场，以容纳超出预期的参会人数。			
照顾	zhao4 gu5	照料或看护他人或物	自从母亲生病后，她辞去工作专心在家#照顾#老人，尽心尽力地伺候饮食起居。	这家宠物店提供寄养服务，主人出差时可以把爱犬送来让专业人员#照顾#。	他每天下班后都要去医院#照顾#住院的父亲，喂饭、擦身、陪聊天，从不嫌烦。							
照顾	zhao4 gu5	体贴关心他人感受	作为团队领导，她总是很#照顾#新同事的情绪，帮助他们尽快融入集体。	他说话做事都很#照顾#别人的面子，从不当众让人难堪。	这位老师特别#照顾#性格内向的学生，经常私下鼓励他们多参与课堂讨论。	主持人很#照顾#这位紧张的嘉宾，不断用轻松的话题缓解现场气氛。	她是个很会#照顾#人的朋友，总能在你最需要的时候给予恰当的安慰。	婆婆非常#照顾#儿媳的感受，从不干涉小两口的生活方式。	这家餐厅的服务员很#照顾#带小孩的顾客，主动提供儿童座椅和餐具。	他在分配任务时很#照顾#每个人的特长和意愿，让大家都能发挥所长。			
照顾	zhao4 gu5	照看并照管日常起居	保姆每天负责#照顾#孩子的饮食起居，从早餐到晚上哄睡都安排得井井有条。	她请了一位护工来#照顾#术后康复期的丈夫，自己则继续上班维持家庭收入。	爷爷年事已高，生活不能自理，全靠奶奶一个人#照顾#他的日常起居。	这家养老院的护理人员非常专业，把每位老人都#照顾#得无微不至。	她一个人既要上班又要#照顾#两个年幼的孩子，每天忙得脚不沾地。	邻居出差期间，我帮忙#照顾#他家的猫咪，每天按时喂食换水。	月嫂的主要工作就是#照顾#产妇和新生儿，帮助新手妈妈度过最艰难的月子期。	他辞去高薪工作回到老家，专心#照顾#患有阿尔茨海默症的母亲。			
小孩	xiao3 hai2	儿童	公园里的游乐设施专为#小孩#设计，大人是不允许使用的。	这部动画片深受#小孩#喜爱，每到播出时间电视机前都围满了小观众。	她在幼儿园工作多年，特别懂得如何与#小孩#沟通交流。	商场里走失了一个#小孩#，广播里反复播放着寻人启事。	这款药物的剂量需要根据#小孩#的体重进行调整，家长务必遵医嘱服用。	节假日期间，餐厅推出了#小孩#免费用餐的优惠活动，吸引了不少家庭前来就餐。	作为儿科医生，他每天要接诊几十个生病的#小孩#，工作虽然辛苦但很有成就感。	这本绘本用简单有趣的故事向#小孩#讲述了环保的重要性。			
