word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
码	ma3	用于天平的标准砝码	在化学实验室里，学生们必须使用标准#码#来校准天平，确保称量结果的准确性。	这套精密天平配备了从一克到五百克不等的#码#，可以满足各种精密称量的需求。	老药房的柜台上还摆着一排黄铜#码#，那是祖辈留下来用于称量中药材的传统工具。	质检员每天上班的第一件事就是用标准#码#检验电子秤的精度，这是保证产品质量的基本程序。	博物馆里陈列着一套清代的银质#码#，据说是当年钱庄用来称量金银的珍贵文物。	实验报告要求详细记录所使用的#码#规格，以便其他研究人员能够复现实验结果。	这台进口分析天平的#码#采用不锈钢材质，具有极高的耐腐蚀性和稳定性。						
码	ma3	数目或数字	彩票站门口排起了长队，大家都想碰碰运气，看看自己选的#码#能不能中奖。	他在纸上反复核对着银行账户的#码#，生怕转账时出现任何差错。	老彩民研究走势图已经十多年了，自认为掌握了一套选#码#的独门秘诀。	快递员让我报一下手机尾#码#，以便核实包裹确实是我本人签收的。	赌场里的荷官熟练地报出每一个开出的#码#，周围的赌客们或欢呼或叹息。	这串密码由八位数字组成，每个#码#都有特殊含义，只有他自己知道。	统计员仔细核对着报表上的每一个#码#，确保年终财务数据万无一失。						
码	ma3	计算机代码	程序员熬了三个通宵，终于把这段关键的#码#调试成功，系统运行效率提升了百分之三十。	开源社区的贡献者们自发地审查彼此的#码#，共同维护着这个项目的代码质量。	面试官要求应聘者现场写一段排序算法的#码#，以此来考察其编程基本功。	这个安全漏洞隐藏在上万行#码#之中，安全团队花了整整一周才定位到问题所在。	资深工程师一眼就看出这段#码#的设计存在严重的性能瓶颈，需要重构。	公司规定所有提交的#码#必须经过代码审查，未经审核的代码不得合并到主分支。	他写的#码#风格简洁优雅，注释清晰明了，是团队里公认的代码规范典范。						
码	ma3	服装尺码	这件外套只剩大#码#了，您要不要试试看合不合身？	网购衣服最麻烦的就是选#码#，不同品牌的尺寸标准差异很大。	她身材娇小，每次买衣服都要找最小#码#，有时候童装区反而更容易找到合适的。	这款运动鞋的#码#偏小，建议您选大一号的会更舒适。	服装店的导购员熟练地根据顾客的身形推荐合适的#码#，很少有人需要换货。	欧洲的服装#码#和亚洲的标准不同，海淘时一定要仔细对照尺码表。	工厂这批货的#码#标注出了问题，导致大量退货，损失惨重。						
码	ma3	码 英制长度单位	这块布料总共有五十#码#，足够做二十套窗帘了。	高尔夫球手站在发球台上，目测果岭距离大约一百五十#码#。	橄榄球比赛中，四分卫完成了一次漂亮的四十#码#长传达阵。	裁缝师傅用卷尺量了量，说这件婚纱需要八#码#蕾丝才够。	射击场的靶子设在三百#码#外，只有最优秀的狙击手才能命中。	纺织厂的订单要求交付一万#码#棉布，必须在月底前完成生产。	这艘游艇的长度刚好是二十#码#，停泊在码头最显眼的位置。						
码	ma3	俗称表示千米每小时	高速公路上他把车开到一百二十#码#，被测速摄像头拍了个正着。	老司机提醒新手，市区里开车保持四五十#码#就够了，安全第一。	赛车手在直道上把速度飙到三百#码#以上，观众席上爆发出阵阵惊呼。	交警拦下那辆超速的货车，司机辩解说自己只开了八十#码#，但测速仪显示的是一百一。	这辆老旧的面包车最多只能跑到九十#码#，再快发动机就受不了了。	导航提示前方限速六十#码#，他赶紧松了油门减速。	山路弯多坡陡，即使是经验丰富的司机也不敢开超过四十#码#。						
码	ma3	堆积或堆放	工人们正在仓库里#码#货，把刚到的箱子整整齐齐地垒成一堵墙。	奶奶在院子里#码#柴火，为即将到来的寒冬做准备。	搬家公司的师傅很有经验，三下五除二就把家具#码#得稳稳当当。	超市理货员每天的工作就是把货架上的商品#码#整齐，方便顾客挑选。	建筑工地上，砖头被#码#成一摞一摞的，等待泥瓦匠取用。	他把书桌上的文件#码#好，准备下班回家。	农民们把收割的稻谷#码#在晒场上，等着太阳把它们晒干。						
码	ma3	用于表示事情或项目的量词	这两件事根本不是一#码#事，你怎么能混为一谈呢？	工作是一#码#事，私人感情是另一#码#事，必须分清楚。	他欠我钱是一#码#事，我帮不帮他是另一#码#事，不能因为这个就不讲道义。	虽然都是投诉，但性质完全不同，这是两#码#事。	你把学习成绩和人品混在一起说，这完全是两#码#事啊。	合同纠纷是一#码#事，人身攻击又是另一#码#事，法院会分别处理。	领导强调，安全生产和经济效益是两#码#事，绝不能为了赶工期而忽视安全。						
码	ma3	金融中表示0.25个百分点的单位	央行宣布降息一#码#，房贷族们纷纷计算自己每月能省下多少利息。	市场预期美联储下个月将加息两#码#，导致股市出现剧烈波动。	分析师认为，考虑到通胀压力，央行年内至少还会升息三#码#。	这次降息幅度只有半#码#，低于市场预期，投资者反应冷淡。	银行业者表示，每升息一#码#，企业的融资成本就会增加不少。	金融委员会经过激烈讨论，最终决定维持利率不变，暂不调整任何一#码#。	台湾央行跟进美联储脚步，宣布升息一#码#，创下近十年来最大单次升幅。						
种子	zhong3 zi5	可发芽的植物繁殖体	农民伯伯精心挑选饱满的#种子#，为来年的春播做准备。	这批从国外引进的优良#种子#经过检疫后，将在试验田里进行适应性种植。	科学家们在地下深处建造了一座#种子#库，保存着全球数百万种植物的遗传资源。	奶奶把去年收获的向日葵#种子#晒干保存，等明年开春再种到院子里。	经过基因改良的#种子#具有更强的抗病虫害能力，大大提高了农作物的产量。
