word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
冷漠	leng3 mo4	对他人表现出冷淡疏离的态度	自从那次争吵之后，她对曾经最亲密的闺蜜变得异常#冷漠#，见面时连招呼都不愿意打。	他对待下属的态度一向#冷漠#，从不过问他们的生活困难，也不参加任何团队聚会。	邻居们都说老张这人太#冷漠#了，住了十几年从来不跟人说话，连点头之交都算不上。	面对前来求助的老同学，他表现得异常#冷漠#，仿佛对方是个陌生人一样。	她在公司里以#冷漠#著称，同事们私下都叫她"冰山美人"，没人敢主动跟她搭话。	那个服务员对顾客的态度十分#冷漠#，问什么都爱答不理，让人感觉很不舒服。					
冷漠	leng3 mo4	缺乏应有的重视或关怀	社会对留守儿童问题的#冷漠#令人痛心，这些孩子的心理健康长期得不到应有的关注。	政府部门对群众反映的环境污染问题表现出#冷漠#态度，迟迟不采取有效措施。	媒体对这起重大安全事故的#冷漠#让受害者家属感到愤怒，他们的诉求无人理会。	学校对校园霸凌现象的#冷漠#助长了施暴者的气焰，受害学生只能默默承受。	企业对员工职业病问题的#冷漠#最终引发了集体诉讼，造成了巨大的社会影响。	公众对濒危物种保护的#冷漠#使得许多珍稀动物正在加速走向灭绝。					
冷漠	leng3 mo4	对人或事漠不关心的情感状态	现代都市人普遍存在一种#冷漠#心态，对身边发生的事情习惯性地视而不见。	长期的情感创伤让她变得#冷漠#，对任何事情都提不起兴趣，仿佛与世界隔着一层玻璃。	他用#冷漠#来保护自己，不让任何人走进他的内心世界，这是他应对伤害的方式。	心理学家指出，过度的#冷漠#可能是抑郁症的早期症状，需要及时进行心理干预。	在经历了多次背叛之后，她对爱情产生了深深的#冷漠#，不再相信任何人的承诺。	那种对生活的#冷漠#感让他每天都像行尸走肉一样，找不到任何活下去的动力。					
冷漠	leng3 mo4	对职责或对象的疏忽忽视	医生对病人的#冷漠#导致了误诊，最终酿成了无法挽回的悲剧。	班主任对学生心理问题的#冷漠#使得那个孩子错过了最佳的干预时机。	物业公司对小区安全隐患的#冷漠#终于在那场火灾中暴露无遗，造成了重大人员伤亡。	监管部门对食品安全问题的#冷漠#让不法商贩有了可乘之机，假冒伪劣产品泛滥成灾。	父母对孩子教育的#冷漠#往往会在孩子成年后显现出严重的后果，影响其一生的发展。	养老院护工对老人日常护理的#冷漠#被家属发现后，引发了社会对养老行业的广泛讨论。					
用项	yong4 xiang4	开支项目	财务部门要求各科室详细列出每一笔#用项#，以便进行年度预算审核。	这份报告清楚地标明了所有#用项#，包括人员工资、设备采购和日常运营费用。	审计人员仔细核对了每一个#用项#，发现有几笔支出缺少必要的审批手续。	公司规定所有超过五千元的#用项#都必须经过总经理签字批准才能报销。	他把家庭开支分成了十几个#用项#，每个月都会认真记录和分析消费情况。	政府公开了扶贫资金的具体#用项#，接受社会各界的监督和质询。					
用项	yong4 xiang4	支出或费用	这个项目的#用项#已经超出了原定预算的百分之三十，需要追加拨款。	他详细记录了出差期间的所有#用项#，回来后一一向财务部门报销。	家里这个月的#用项#比较大，主要是因为孩子开学需要交各种费用。	公司正在想办法压缩不必要的#用项#，以应对当前严峻的经济形势。	婚礼的各项#用项#加起来花了将近二十万，远远超出了他们最初的预期。	村委会公示了上半年的所有#用项#，让村民们清楚地了解集体资金的使用情况。					
拖延	tuo1 yan2	延缓行动或进程	由于审批程序繁琐，这个工程项目被#拖延#了整整半年才正式开工。	谈判双方在关键条款上僵持不下，#拖延#了合同签署的进度。	恶劣的天气条件#拖延#了救援行动，被困人员的处境越来越危险。	官僚主义作风严重#拖延#了政策的落实，群众的合理诉求迟迟得不到解决。	资金链断裂#拖延#了楼盘的交付时间，业主们多次到售楼处讨要说法。	复杂的法律程序#拖延#了案件的审理，受害者家属已经等待了三年之久。					
拖延	tuo1 yan2	把事情推迟到以后	他总是习惯把工作#拖延#到最后一刻才开始做，结果每次都手忙脚乱。	医生警告他不要再#拖延#手术时间了，否则病情会进一步恶化。	她一直#拖延#着不去办理离婚手续，心里还抱着一丝复合的希望。	学生们普遍存在#拖延#作业的毛病，总是等到假期最后几天才开始赶工。	他把体检的事情一#拖延#就是三年，等发现问题时已经错过了最佳治疗时机。	不要再#拖延#了，趁现在房价还没涨，赶紧把首付凑齐把房子买了。					
拖延	tuo1 yan2	习惯性地拖延不做	心理学研究表明，#拖延#症患者往往存在深层的焦虑和完美主义倾向。	他的#拖延#习惯已经严重影响了工作效率，领导多次找他谈话警告。	克服#拖延#的关键在于把大任务分解成小目标，一步一步地完成。	她买了很多关于战胜#拖延#的书籍，但讽刺的是这些书她一本都没看完。	长期#拖延#不仅会影响工作业绩，还会给人带来巨大的心理压力和负罪感。	专家建议#拖延#症患者可以尝试番茄工作法，通过设定短期目标来提高执行力。					
蛋白	dan4 bai2	鸡蛋中的蛋清部分	做这道甜点需要把#蛋白#和蛋黄分开，然后将蛋白打发至硬性发泡。	奶奶说敷#蛋白#可以收缩毛孔，这是她年轻时常用的美容土方法。	戚风蛋糕的成功关键在于#蛋白#的打发程度，打发不足会导致蛋糕塌陷。	他小时候对#蛋白#过敏，吃了就会全身起疹子，所以一直只吃蛋黄。	厨师将打发好的#蛋白#轻轻拌入面糊中，动作要轻柔以免消泡。	这款面膜的主要成分是#蛋白#提取物，据说有很好的紧致肌肤效果。					
