word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
旺	wang4	繁荣昌盛	改革开放四十多年来，这座曾经贫穷落后的小渔村如今已发展成为经济#旺#盛的国际化大都市。	春节期间，各大商场人流如织，生意#旺#得不得了，收银台前排起了长长的队伍。	随着旅游业的蓬勃发展，这个边陲小镇的餐饮住宿行业也跟着#旺#了起来，到处都是新开的民宿和饭店。	老一辈人常说，家和万事兴，只有家庭和睦，事业才能#旺#，日子才能越过越红火。	这家百年老店凭借着独特的经营理念和优质的服务，生意一直很#旺#，成为当地的金字招牌。	政府出台了一系列扶持政策后，当地的民营经济迅速#旺#了起来，创业者们纷纷看到了希望。				
旺	wang4	生气勃勃	春天来了，院子里的花草树木都#旺#了起来，到处是一片生机盎然的景象。	经过精心养护，这盆原本蔫蔫的绿萝现在长得特别#旺#，藤蔓已经垂到了地上。	雨季过后，山坡上的野草长得格外#旺#，绿油油的一片，牛羊在其间悠闲地吃草。	奶奶说今年的蔬菜长势特别#旺#，黄瓜西红柿都结得密密麻麻的，吃都吃不完。	这片果园里的苹果树今年长得真#旺#，枝繁叶茂的，看样子秋天一定能有个好收成。	农业专家指出，适当的施肥和灌溉能让庄稼长得更#旺#，从而提高粮食产量。				
旺	wang4	花朵盛开旺盛	阳春三月，公园里的桃花开得正#旺#，粉红色的花瓣在微风中轻轻摇曳，吸引了无数游客前来赏花拍照。	这株月季今年开得特别#旺#，一朵接一朵，整个夏天都没有断过，邻居们都羡慕不已。	清明时节，油菜花开得正#旺#，金黄色的花海一望无际，成为乡村旅游的一道亮丽风景线。	她精心照料的兰花终于开#旺#了，淡雅的花朵散发出阵阵幽香，让整个房间都充满了春天的气息。	五月的洛阳，牡丹花开得正#旺#，国色天香的花朵吸引了来自全国各地的游客前来观赏。	向日葵在盛夏时节开得最#旺#，一朵朵金色的花盘向着太阳，构成了一幅美丽的田园画卷。				
旺	wang4	火势猛烈	冬至那天，一家人围坐在火炉旁，炉火烧得正#旺#，屋子里暖融融的，其乐融融。	厨师往灶膛里添了几根干柴，火苗顿时#旺#了起来，锅里的油开始滋滋作响。	篝火晚会上，大家不断往火堆里添加木柴，火焰越烧越#旺#，映红了每个人的脸庞。	这种特制的木炭燃烧时火力特别#旺#，非常适合用来烧烤，能让食材快速均匀受热。	老师傅说，打铁的时候炉火一定要烧得#旺#，温度够高才能把铁块烧软，便于锻打成型。	山火借着大风越烧越#旺#，消防队员们奋战了整整一夜才将火势控制住，所幸没有造成人员伤亡。				
旺盛	wang4 sheng4	生命力充沛	这位百岁老人依然精神矍铄，生命力#旺盛#，每天坚持散步锻炼，成为村里的长寿典范。	热带雨林里的植物生长#旺盛#，各种藤蔓和灌木交织在一起，形成了一个复杂的生态系统。	经过科学的养殖管理，这批鱼苗生命力#旺盛#，成活率达到了百分之九十五以上。	春天是万物复苏的季节，大自然展现出#旺盛#的生命力，到处都是一片欣欣向荣的景象。	这种野生菌类生命力极其#旺盛#，即使在恶劣的环境下也能顽强生长，令科学家们惊叹不已。	医生说他的身体底子好，细胞再生能力#旺盛#，伤口愈合的速度比一般人快很多。				
旺盛	wang4 sheng4	情绪或精力旺盛	年轻人精力#旺盛#，熬夜加班对他们来说似乎不算什么，但长期如此对身体的损害是不可逆的。	他对科学研究有着#旺盛#的求知欲，每天泡在实验室里，常常忘记吃饭睡觉。	青春期的孩子们精力#旺盛#，学校应该组织更多的体育活动，让他们有地方释放多余的能量。	这位企业家虽然已经年过六旬，但工作热情依然#旺盛#，每天第一个到公司，最后一个离开。	运动员们在赛场上展现出#旺盛#的斗志，即使落后也不放弃，最终实现了惊天逆转。	她对学习新事物有着#旺盛#的热情，退休后还报名参加了老年大学的书法班和摄影班。				
带病	dai4 bing4	身体有病仍坚持工作或活动的状态	这位老教授#带病#坚持给学生们上完了最后一堂课，他的敬业精神让在场的每一个人都深受感动。	抗洪抢险期间，许多战士#带病#奋战在第一线，用实际行动诠释了人民子弟兵的责任与担当。	她#带病#参加了这次重要的学术会议，并在会上发表了精彩的演讲，赢得了与会专家的一致好评。	老村长#带病#走访了全村的贫困户，详细了解他们的困难，为制定帮扶措施收集第一手资料。	这位运动员#带病#出战，虽然最终没能夺冠，但他顽强拼搏的精神赢得了观众的热烈掌声。	医生多次劝他住院治疗，但他坚持#带病#工作，说项目到了关键时期，自己不能离开岗位。				
带病	dai4 bing4	携带病原体但未必出现症状的状态	这批进口水果被检测出#带病#，海关部门立即对其进行了销毁处理，防止病害传入国内。	研究表明，部分野生动物可能#带病#却不发病，它们体内的病毒一旦传播给人类，后果不堪设想。	农业专家提醒农民，购买种子时一定要选择正规渠道，避免买到#带病#的种子影响收成。	这种蚊子是疟疾的主要传播媒介，它们#带病#叮咬人类后，会将疟原虫注入人体血液中。	检疫人员在入境旅客的行李中发现了#带病#的植物样本，及时阻止了外来病害的入侵。	流行病学调查显示，部分感染者可能处于#带病#状态而没有明显症状，这给疫情防控带来了很大挑战。				
诱导	you4 dao3	引导或促使某人或某事发生	老师通过循循善诱的方式#诱导#学生独立思考，而不是直接告诉他们答案。	这则广告涉嫌#诱导#消费者购买不需要的产品，市场监管部门已对其立案调查。	心理咨询师通过专业的谈话技巧#诱导#来访者说出内心深处的困扰，帮助他们走出心理阴影。	家长应该善于#诱导#孩子发现学习的乐趣，而不是用强制的方式逼迫他们读书。	这位销售人员善于#诱导#客户说出真实需求，然后有针对性地推荐合适的产品。	警方通过巧妙的审讯技巧#诱导#嫌疑人交代了犯罪事实，案件终于取得了突破性进展。				
诱导	you4 dao3	在医学或化学中引发生物反应或变化	科学家们成功利用特定的化学物质#诱导#干细胞分化为心肌细胞，为心脏病治疗带来了新希望。	这种药物可以#诱导#肿瘤细胞凋亡，同时对正常细胞的损伤较小，是一种很有前景的抗癌药物。	研究人员通过基因编辑技术#诱导#植物产生抗病性，大大减少了农药的使用量。	在体外受精过程中，医生会使用激素#诱导#排卵，以获取足够数量的卵子进行受精。	这项实验旨在研究如何通过物理刺激#诱导#神经细胞再生，为脊髓损伤患者带来康复的可能。	化学家发现，在特定条件下可以#诱导#这种高分子材料发生结构变化，从而获得全新的物理性能。				
