word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
却	que4	表示同时发生或作对比的情况	他嘴上说着不在乎，眼神里#却#流露出深深的失落，让人看了心疼不已。	这座城市的白天喧嚣繁华，夜晚#却#安静得像一座空城，形成了鲜明的对比。	她明明已经很努力了，成绩#却#始终没有明显的提高，这让她感到非常沮丧。	外面下着倾盆大雨，屋内#却#温暖如春，一家人围坐在一起享受着难得的团聚时光。	他表面上看起来冷漠无情，内心#却#比谁都柔软，只是不善于表达自己的感情。	这道菜闻起来香气扑鼻，吃起来#却#平淡无奇，让满怀期待的食客们大失所望。	政府投入了大量资金改善交通，拥堵问题#却#依然严重，说明单靠修路无法解决根本问题。	她年纪轻轻，说话做事#却#老练沉稳，完全看不出是刚毕业的大学生。	这部电影的宣传铺天盖地，票房#却#惨淡收场，成为今年最大的商业失败案例。			
却	que4	返回或折回	将军见敌军势大，下令全军#却#回城中固守，等待援军到来再做打算。	他走到半路突然想起忘带钥匙，只好#却#步返回家中取了再出发。	古书记载，使者行至边境，因道路不通而#却#还，未能完成出使任务。	士兵们在山谷中遭遇伏击，前进无路，只能#却#行数里寻找其他通道。	商队遇到暴风雪，不得不#却#回驿站避风，等天气好转再继续赶路。	探险队发现前方是悬崖峭壁，无奈#却#返营地，重新规划行进路线。	信使快马加鞭赶到边关，却发现城门紧闭，只好#却#回禀报将军另想办法。	古时行军讲究进退有度，该进则进，该#却#则却，方能保全军队实力。	他本想一鼓作气登上山顶，但体力不支，只好#却#下山腰休息片刻再做尝试。			
却	que4	减少或衰退	随着年龄增长，他的记忆力逐渐#却#退，常常忘记刚刚发生的事情。	这种草药据说有消炎#却#热的功效，在民间被广泛用于治疗发烧症状。	老中医开了一副#却#火清心的方子，嘱咐病人按时服用，注意饮食清淡。	入秋之后，暑气渐#却#，人们终于可以摆脱酷热，享受凉爽的天气了。	这味药材性寒，有#却#暑解毒之效，夏天服用可以预防中暑。	经过治疗，他的病情有所好转，高烧已#却#，精神也恢复了不少。	古人认为菊花茶能#却#燥润肺，所以秋天常饮此茶来保养身体。	她坚持每天喝绿豆汤，希望能#却#去体内的火气，改善皮肤状况。	这种凉茶配方流传百年，据说能#却#热消暑，是岭南地区夏日必备的饮品。			
却	que4	撤退或向后退	敌军攻势凶猛，守军寡不敌众，被迫#却#守第二道防线以保存实力。	面对强敌的进攻，将领果断下令部队#却#至山后，利用地形优势重新布防。	两军对峙数日，敌方粮草不济，终于#却#兵三十里，暂时解除了围城之困。	他在谈判桌上寸步不#却#，坚持自己的立场，最终为公司争取到了有利条件。	古代兵法云，能进能#却#方为良将，一味猛冲只会让士兵白白送命。	见对方人多势众，他明智地选择#却#让一步，避免了一场不必要的冲突。	战场形势瞬息万变，该进则进，该#却#则却，这是每个指挥官必须掌握的基本功。	敌人的火力太猛，前线部队不得不#却#至掩体后方，等待炮火支援。	面对舆论的压力，公司高层没有#却#步，而是选择正面回应，澄清事实真相。			
却	que4	即使如此仍然如此	医生多次劝他戒烟，他#却#依然我行我素，完全不把健康当回事。	大家都说这条路走不通，她#却#偏要试一试，结果真的找到了新的解决方案。	所有人都认为这个项目会失败，他#却#坚持到底，最终证明了自己的判断是正确的。	父母反对他学艺术，他#却#毅然决然地报考了美术学院，追求自己的梦想。	专家们预测股市会下跌，市场#却#出人意料地强势反弹，让很多人措手不及。	朋友们都劝她放弃，她#却#咬牙坚持了下来，终于在三十岁那年实现了自己的目标。	天气预报说今天有雨，天空#却#晴朗无云，看来预报又不准了。	老师说这道题很难，班上#却#有好几个同学都做对了，让老师刮目相看。	所有证据都指向他是凶手，他#却#始终不肯认罪，坚称自己是被冤枉的。			
却	que4	表示让步或尽管如此	尽管他已经很努力了，成绩#却#还是不尽如人意，这让他感到十分挫败。	虽然这家餐厅价格不菲，味道#却#一般，性价比实在不高，下次不会再来了。	即便困难重重，他#却#从未想过放弃，这种精神值得我们每个人学习。	纵然外界质疑声不断，她#却#始终保持沉默，用实际行动证明自己的清白。	哪怕已经筋疲力尽，他#却#仍然坚持跑完了全程马拉松，创造了个人最好成绩。	虽说两人是多年好友，在这件事上#却#产生了严重分歧，差点闹得不欢而散。	尽管公司给出了丰厚的条件，他#却#婉言谢绝了，选择留在现在的岗位上继续奋斗。	即使明知会失败，他#却#还是决定尝试一下，因为他不想给自己留下遗憾。	虽然天色已晚，他#却#坚持要把工作做完再回家，这种敬业精神令人敬佩。			
才	cai2	才能或能力	他在音乐方面展现出非凡的#才#华，年纪轻轻就在国际比赛中崭露头角。	这位年轻的科学家#才#智过人，二十五岁就发表了多篇重要论文，被誉为学界新星。	古人云，千里马常有，而伯乐不常有，说的就是#才#能需要被发现和赏识。	她的文学#才#情在这部小说中得到了充分展现，细腻的笔触打动了无数读者。	公司最看重的是员工的真#才#实学，而不是华而不实的学历和证书。	他虽然学历不高，但凭借过人的#才#干，一步步从基层做到了管理层。	这孩子从小就显露出绘画#才#能，老师建议家长好好培养，将来必成大器。	领导者应该善于发现和使用人#才#，让每个人都能在合适的岗位上发光发热。	她的演讲#才#能令人叹服，每次上台都能把观众的情绪调动起来。			
才	cai2	指具有某种特征或身份的人	公司正在大力引进海外高端人#才#，为技术创新注入新的活力。	这所大学是培养科技人#才#的摇篮，为国家输送了大批优秀的工程师和科学家。	当地政府出台了一系列优惠政策，吸引各类专业人#才#前来创业发展。	她是公司不可多得的技术人#才#，在行业内享有很高的声誉。	现代企业的竞争，归根结底是人#才#的竞争，谁拥有人才谁就占据优势。	这个项目需要既懂技术又懂管理的复合型人#才#，这样的人在市场上非常抢手。	农村地区急需医疗卫生人#才#，很多偏远山区至今没有一个正规的医生。	他是难得的全#才#，不仅精通多门外语，还擅长音乐和绘画。	国家设立了专项基金，用于资助青年科研人#才#开展创新研究。			
才	cai2	能干的人，有才干者	他是公司公认的干#才#，无论多棘手的问题交给他都能迎刃而解。	这位年轻的将领是难得的将#才#，指挥作战有勇有谋，深受士兵爱戴。	老板慧眼识#才#，把他从众多应聘者中挑选出来，委以重任。	她是团队里的核心人物，大家都认为她是不可多得的#才#俊。	古往今来，明君都懂得爱#才#惜才，因为人才是国家兴盛的根本。	这次比赛涌现出一批青年#才#俊，让人看到了行业发展的希望。	他年纪轻轻就被提拔为部门主管，可见领导对这位青年#才#俊的器重。	公司的发展离不开各路英#才#的共同努力，每个人都功不可没。	她被誉为商界奇#才#，白手起家创建了一个市值百亿的企业帝国。			
才	cai2	表示时间或条件上的唯有	等了整整两个小时，他#才#姗姗来迟，连一句道歉的话都没有。	直到亲眼看见，她#才#相信这一切都是真的，之前总觉得像在做梦。	只有经历过失败，人#才#能真正成长，这是谁也无法替代的人生功课。	费了九牛二虎之力，他#才#终于把这道难题解了出来，长舒一口气。	必须通过严格的考核，员工#才#有资格晋升到管理岗位，这是公司的硬性规定。	她反复练习了上百遍，#才#把这首曲子弹得行云流水，赢得了评委的一致好评。	等孩子们都睡着了，她#才#有时间坐下来看会儿书，享受片刻的宁静。	只有亲身体验过，你#才#会明白其中的艰辛，纸上谈兵是没有用的。	直到失去了健康，他#才#意识到身体才是最重要的，后悔当初没有好好照顾自己。			
