word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
构造	gou4 zao4	地质学上的构造类型或形态	青藏高原的地质#构造#极为复杂，是研究板块碰撞和造山运动的天然实验室。	这次地震发生在两大板块交界处，该区域的#构造#活动一直非常活跃。	地质学家通过分析岩层的#构造#特征，推断出这片区域曾经历过多次剧烈的地壳运动。	研究团队利用卫星遥感技术绘制了整个盆地的#构造#图，为油气勘探提供了重要依据。	断层、褶皱和节理是三种最常见的地质#构造#类型，它们记录了地壳变形的历史。	该地区的#构造#演化史可以追溯到数亿年前，经历了多期构造运动的叠加改造。	野外考察中，我们发现这里的#构造#线方向与区域主应力场高度一致，印证了先前的理论模型。						
罢工	ba4 gong1	劳动者集体停止工作	这场持续三周的#罢工#导致港口货物积压严重，给当地经济造成了数十亿美元的损失。	工会宣布的#罢工#得到了绝大多数工人的支持，工厂生产线几乎全面停摆。	历史上最著名的#罢工#之一是1926年英国的总罢工，当时数百万工人参与其中。	由于资方拒绝提高最低工资标准，这次#罢工#已经进入第二个月，双方仍未达成协议。	铁路工人的#罢工#使得数百万通勤者无法正常出行，政府不得不紧急协调谈判。	这次#罢工#的规模之大、持续时间之长，在该国劳工运动史上都是罕见的。	面对日益恶化的工作条件，工人们发起的#罢工#终于迫使管理层坐到了谈判桌前。						
罢工	ba4 gong1	发动或参加停工抗议	工人们决定从下周一开始#罢工#，以抗议公司单方面削减福利待遇的决定。	如果谈判在本周内没有实质性进展，全体员工将于周五正式#罢工#。	她的祖父曾在上世纪三十年代参加过#罢工#，为争取八小时工作制付出了巨大牺牲。	面对资方的傲慢态度，愤怒的矿工们当场宣布#罢工#，要求立即改善井下安全条件。	工会领袖号召全体成员#罢工#，直到公司同意恢复被裁员工的工作岗位为止。	尽管政府警告#罢工#可能违法，但工人们仍然坚持用这种方式表达自己的诉求。	在那个风起云涌的年代，年轻的工人们纷纷响应号召#罢工#，为争取合法权益而斗争。						
联赛	lian2 sai4	体育项目的联赛制比赛	英格兰足球超级#联赛#是全球商业价值最高的足球赛事，每年吸引数十亿观众收看。	本赛季的中超#联赛#竞争异常激烈，直到最后一轮才决出冠军归属。	NBA#联赛#汇集了全世界最优秀的篮球运动员，代表着这项运动的最高水平。	她从小就梦想能在职业#联赛#中打球，为此付出了常人难以想象的努力。	这支球队在#联赛#中的表现令人失望，目前排名垫底，面临降级危险。	随着转播权价格的飙升，各大#联赛#的收入也水涨船高，球员薪资屡创新高。	日本职业棒球#联赛#有着悠久的历史，培养出了许多后来在美国大联盟效力的球星。						
联赛	lian2 sai4	由多队参加的联赛性竞赛	这次业余足球#联赛#共有十六支队伍参加，采用主客场双循环赛制。	学校组织的篮球#联赛#吸引了各个年级的同学报名，比赛气氛十分热烈。									
发电	fa1 dian4	产生电力以供使用或输送	三峡水电站是世界上最大的水力#发电#工程，年发电量可达近千亿千瓦时。	随着技术进步，太阳能#发电#的成本已经大幅下降，在许多地区已具备与火电竞争的能力。									
发电	fa1 dian4	发送电报或有线电讯信息	在那个没有手机和互联网的年代，人们只能通过#发电#报来传递紧急消息。	战争期间，前线指挥部每天都要向后方#发电#数十封，汇报战况和请求支援。	他收到家里#发电#来的噩耗，连夜赶回老家奔丧，却还是没能见到父亲最后一面。	外交部紧急向驻外使馆#发电#，要求立即核实当地华侨的安全情况。	那封改变历史进程的密电是在深夜#发电#的，内容至今仍是学者们争论的焦点。	老一辈人都还记得，当年#发电#报是按字数收费的，所以电文都写得极其简练。	情报人员冒着生命危险#发电#，将敌军的部署情况及时传回了总部。						
译	yi4	把一种语言文字转换为另一种文字	这部小说的中文#译#本由著名翻译家傅雷先生完成，文笔优美，堪称经典。	她花了整整三年时间将这部史诗巨著#译#成英文，终于让西方读者得以领略其魅力。	机器翻译虽然效率很高，但在#译#诗歌和文学作品时，仍然无法取代人工翻译的精妙。	这份合同需要#译#成法语和德语两个版本，请务必确保法律术语的准确性。	他毕生致力于将中国古典文学#译#介到海外，为中西文化交流做出了卓越贡献。	学术论文的摘要通常需要#译#成英文，以便国际同行检索和引用。	这本技术手册已经被#译#成二十多种语言，在全球范围内广泛使用。						
译	yi4	口头转述或当场翻译他人话语	会议现场配备了专业的同声传#译#人员，确保各国代表能够顺畅交流。	她在法庭上担任#译#员，需要将证人的证词准确无误地翻译给法官和陪审团。	导游不仅要熟悉当地的历史文化，还要能够流利地为外国游客#译#解各种信息。	那位老教授虽然不懂日语，但有学生在旁边为他逐句#译#述，交流并无障碍。	在国际谈判中，#译#员的作用至关重要，一个词的偏差都可能导致误解。	他为来访的外国专家#译#了整整一天，嗓子都哑了，但专家们对他的工作赞不绝口。	医院为不会说普通话的少数民族患者配备了#译#员，以便医生准确了解病情。						
化工	hua4 gong1	以化学品生产为主的工业部门	这座城市曾是著名的#化工#基地，但近年来因环保压力正在积极推动产业转型升级。	该公司是国内最大的#化工#企业之一，产品涵盖石油化工、精细化工等多个领域。									
