word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
果实	guo3 shi2	事情的结局或结果	经过多年的艰苦奋斗，他们终于看到了改革开放的#果实#，人民生活水平显著提高。	这场旷日持久的谈判终于有了#果实#，双方在关键条款上达成了一致意见。	科学家们数十年如一日的研究终于结出了#果实#，新型疫苗成功通过了临床试验。	教育投资的#果实#往往需要很长时间才能显现，但其影响却是深远而持久的。	他们的合作虽然经历了许多波折，但最终还是收获了令人满意的#果实#。	这项政策实施三年后，终于看到了积极的#果实#，城市环境质量明显改善。				
果实	guo3 shi2	获得的收获或利益	农民们辛勤劳作一整年，终于在金秋时节收获了丰硕的#果实#，脸上洋溢着幸福的笑容。	革命先烈用鲜血换来的胜利#果实#，我们这一代人必须倍加珍惜和守护。	他独吞了团队合作的#果实#，完全不顾其他成员的付出，这种行为令人不齿。	企业通过技术创新获得的#果实#应当与员工共享，这样才能激发更大的创造力。	这些年轻人正在享受前辈们艰苦创业的#果实#，却不知道这一切来之不易。	劳动者理应分享经济发展的#果实#，这是社会公平正义的基本要求。				
核准	he2 zhun3	批准或授权	该项目已经获得上级部门的#核准#，预计下个月就可以正式开工建设。						
核准	he2 zhun3	审查后正式批准	银行在对申请材料进行严格审查后，最终#核准#了这笔大额贷款申请。	新药上市前必须经过药监部门的层层#核准#，确保其安全性和有效性符合标准。	建设用地规划许可证需要经过多个部门联合#核准#，整个流程通常需要三到六个月。	公司的年度财务报表经过审计机构#核准#后，才能向股东大会正式披露。	这份合同条款经过法务部门逐条#核准#，确认没有任何法律风险后才签署生效。	移民局在仔细审核所有证明文件后，#核准#了他的永久居留申请。				
亭	ting2	凉亭	公园里那座古色古香的#亭#子成了老人们下棋聊天的好去处，每天都热闹非凡。	湖心#亭#四面环水，游客们可以在此欣赏湖光山色，感受微风拂面的惬意。	这座建于明代的八角#亭#历经数百年风雨，至今仍保存完好，是重要的文物古迹。	园林设计师在假山旁边增设了一座小#亭#，供游人休憩赏景之用。	夏日午后，她喜欢坐在花园的#亭#中读书，享受树荫下的清凉。	山顶的观景#亭#是整个景区的最佳观赏点，天气晴朗时可以远眺数十公里外的城市轮廓。				
亭	ting2	摊位	夜市里的小吃#亭#一个挨着一个，各种香味混合在一起，让人食欲大开。	他在步行街租了一个小#亭#卖手工艺品，生意虽然不大但足够维持生计。	展览会上，各家企业的展示#亭#布置得各具特色，争相吸引参观者的目光。	集市上的水果#亭#摆满了新鲜的时令水果，价格比超市便宜不少。	她每天清晨五点就来到菜市场的#亭#位前，开始准备一天的生意。	庙会期间，临时搭建的各种#亭#子沿街排开，售卖着各式各样的传统小吃和手工艺品。				
亭	ting2	售货亭	街角那个报刊#亭#已经经营了二十多年，是附近居民购买报纸杂志的固定去处。	地铁站出口的便民#亭#提供充值、购票等多种服务，极大方便了乘客出行。	电话#亭#曾经遍布城市的大街小巷，如今随着手机普及已经逐渐消失。	景区门口的售票#亭#前排起了长队，游客们耐心等待购买入场券。	社区新设立的便民服务#亭#可以办理水电缴费、快递代收等多项业务。	彩票#亭#的老板说，这个站点上个月刚中出一注二等奖，最近生意特别好。				
亭	ting2	竖立	他#亭#立在风雪中等待了整整三个小时，只为见她最后一面。	国旗在广场中央#亭#然而立，在晨风中猎猎飘扬，庄严而神圣。	那棵百年老松#亭#立于悬崖之上，历经风霜却依然苍翠挺拔。	纪念碑#亭#立在烈士陵园的中央，铭刻着革命先烈的英名和事迹。	她身姿挺拔地#亭#立在舞台中央，优雅的气质令全场观众为之倾倒。	古塔#亭#立于山巅已逾千年，见证了这座城市的沧桑变迁。				
屏	bing3	去除或剔除	他#屏#除杂念，全神贯注地投入到这场至关重要的比赛中。	修行者需要#屏#去世俗的欲望和烦恼，才能达到内心的平静与安宁。	为了专心备考，她#屏#掉了所有社交活动，每天只在图书馆和宿舍之间往返。	领导者应当#屏#除个人偏见，公正客观地评价每一位下属的工作表现。	他努力#屏#去脑海中那些消极的想法，试图以更积极的心态面对困境。	古人讲究静心养性，首先要#屏#除外界的干扰，让心灵回归本真。				
屏	bing3	暂时搁置	面对紧急情况，他不得不#屏#下手头的工作，立即赶往现场处理。	她#屏#住呼吸，小心翼翼地穿过那条漆黑的走廊，生怕发出任何声响。	谈判陷入僵局后，双方决定暂时#屏#置争议，先就其他条款达成共识。	他#屏#气凝神，等待着发令枪响的那一刻，准备全力冲刺。	医生让他#屏#住呼吸几秒钟，以便更清晰地拍摄胸部X光片。	在这个关键时刻，所有人都#屏#息以待，等待着最终结果的公布。				
