word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
疑虑	yi2 lu:4	心中对未来或结果的担忧	面对公司即将进行的大规模裁员，员工们心中充满了#疑虑#，不知道自己是否能够保住这份工作。	她对这次手术的结果抱有深深的#疑虑#，毕竟医生也无法保证百分之百的成功率。	投资者们对市场前景的#疑虑#导致股价连续下跌，许多人选择抛售手中的股票以规避风险。	父母对孩子独自出国留学充满#疑虑#，担心他能否照顾好自己，能否适应异国他乡的生活。	尽管项目计划看起来很完善，但团队成员对能否按时完成仍存有#疑虑#，毕竟时间太紧迫了。	老人对新型养老模式心存#疑虑#，不确定这种方式是否真的能让自己安度晚年。				
疑虑	yi2 lu:4	对某事的怀疑或不确定感	专家对这份研究报告的数据来源提出了#疑虑#，认为其中可能存在统计方法上的问题。	记者对官方公布的事故原因表示#疑虑#，决定深入调查以还原事件真相。	法官对证人证词的真实性产生了#疑虑#，要求检方提供更多的物证来支持指控。	学术界对这篇论文的原创性存有#疑虑#，有人指出其中部分内容与已发表的文献高度相似。	消费者对产品宣传中声称的功效抱有#疑虑#，毕竟市面上虚假广告实在太多了。	审计人员对公司财务报表的准确性提出#疑虑#，发现多处数据与实际情况不符。				
表扬	biao3 yang2	称赞行为或成绩	老师在全班同学面前#表扬#了小明，说他这次考试进步非常大，值得大家学习。	妈妈#表扬#女儿主动帮忙做家务，说她越来越懂事了，是个贴心的好孩子。	教练#表扬#队员们在比赛中表现出色，尤其是最后时刻的绝地反击令人印象深刻。	领导在会议上#表扬#了销售团队，称赞他们连续三个月超额完成业绩目标。	父亲#表扬#儿子画的这幅画很有创意，鼓励他继续发挥想象力，大胆尝试新的风格。	同事们纷纷#表扬#她的方案设计得很出色，既有创新性又具备可操作性。				
表扬	biao3 yang2	正式表彰以示鼓励	市政府召开大会，#表扬#在抗洪救灾中表现突出的先进集体和个人，并颁发荣誉证书。	学校举行隆重的颁奖典礼，#表扬#在学科竞赛中获得优异成绩的学生代表。	公司年度总结会上，董事长亲自#表扬#了年度优秀员工，并为他们颁发奖金和奖杯。	部队举行授勋仪式，#表扬#在执行任务中立下战功的官兵，授予他们相应的军功章。	教育局发文#表扬#该校在素质教育方面取得的显著成效，号召全区学校学习借鉴。	社区召开表彰大会，#表扬#长期热心公益事业的志愿者们，感谢他们的无私奉献。				
衣物	yi1 wu4	衣服	换季时节，她把厚重的冬季#衣物#收进衣柜深处，换上轻薄透气的春装。	洗衣机里堆满了脏#衣物#，她决定趁着周末天气好，把积攒了一周的衣服全部洗干净。	商场正在举办促销活动，各类#衣物#打折力度很大，吸引了大批顾客前来选购。	她打开行李箱，仔细整理出差需要携带的#衣物#，确保每一件都叠放整齐。	慈善机构呼吁市民捐赠闲置#衣物#，帮助贫困地区的孩子们温暖过冬。	这款新型洗涤剂能够有效去除#衣物#上的顽固污渍，同时不损伤面料纤维。				
衣物	yi1 wu4	衣服及个人随身物品	火灾发生后，消防员在废墟中找到了遇难者的#衣物#和随身携带的钱包、手机等个人物品。						
痴	chi1	智力低下的人	村里人都说他是个#痴#儿，从小智力发育迟缓，连简单的算术都学不会。	旧社会对#痴#傻之人缺乏关爱，他们往往被家人藏起来，不敢让外人知道。	医生诊断这个孩子患有先天性智力障碍，属于轻度#痴#呆，需要特殊教育和长期康复训练。	古代文献中常有关于#痴#儿的记载，他们大多被视为家族的耻辱，命运十分悲惨。	她在特殊教育学校工作多年，专门帮助那些被称为#痴#儿的智障儿童学习基本生活技能。	这部纪录片讲述了一位母亲独自抚养#痴#儿三十年的感人故事，令无数观众潸然泪下。				
痴	chi1	多愁善感的	她是个#痴#情的女子，为了那段逝去的爱情，独自伤感了许多年，始终无法释怀。	这首词写尽了#痴#男怨女的离愁别绪，读来令人感慨万千，不禁潸然泪下。	他对初恋的那份#痴#心至今未改，每年都会在她生日那天默默送上一束鲜花。	红楼梦中林黛玉的#痴#性让无数读者为之动容，她对爱情的执着令人心疼。	朋友们都说她太#痴#了，为一个不值得的人流了那么多眼泪，实在不值得。	这部电影讲述了一段#痴#心不改的爱情故事，男主角苦等女主角二十年，终于重逢。				
痴	chi1	愚蠢的	他真是#痴#得可以，明明知道那是骗局，还把全部积蓄都投了进去，结果血本无归。	众人都笑他#痴#，放着好好的公务员不当，非要辞职去创业，结果赔得倾家荡产。	她#痴#心妄想地以为那个富二代会娶她，殊不知人家只是逢场作戏罢了。	老人家被骗子的花言巧语迷惑，#痴#得连儿女的劝告都听不进去，执意要汇款。	他#痴#人说梦般地幻想着一夜暴富，整天研究各种不切实际的发财捷径。	村民们都说他#痴#，大旱之年还坚持种水稻，不听劝告，结果颗粒无收。				
痴	chi1	轻率愚笨	年轻时的他行事#痴#狂，不计后果地追求刺激，直到吃了大亏才学会谨慎。	她#痴#傻地相信了陌生人的话，把银行卡密码告诉了对方，结果账户里的钱全被转走。	他做事太#痴#，不经调查就贸然投资，结果被合伙人骗得血本无归。	朋友们都劝他别那么#痴#，签合同之前至少要请律师看一看，可他就是不听。	她#痴#得令人心疼，明知道那个男人在骗她，还是一次次选择相信他的谎言。	老板批评他办事太#痴#，连基本的市场调研都不做就拍板决定，差点让公司蒙受巨大损失。				
