word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
虚弱	xu1 ruo4	体力或能力薄弱的	这支球队在防守端表现得非常#虚弱#，几乎每次对方进攻都能轻松突破他们的防线。	公司的财务状况十分#虚弱#，连续三个季度亏损让投资者们纷纷撤资离场。	他的论证逻辑过于#虚弱#，根本无法说服评审委员会接受他的研究结论。	这个国家的经济基础相当#虚弱#，任何外部冲击都可能导致整个金融体系崩溃。	由于缺乏系统训练，她的体能基础十分#虚弱#，跑完一千米就已经气喘吁吁了。	反对派的政治力量过于#虚弱#，在议会中几乎无法对执政党的决策产生任何实质性影响。			
虚弱	xu1 ruo4	身体健康状况不佳的	经过长达半年的化疗，她的身体变得极度#虚弱#，连下床走路都需要人搀扶。	老人因为长期卧病在床，身体日渐#虚弱#，医生建议家属做好心理准备。	大病初愈的他看起来十分#虚弱#，脸色苍白，说话的声音也有气无力的。	营养不良导致这些难民儿童身体#虚弱#，国际救援组织正在紧急运送食品和药品。	她产后身体#虚弱#，婆婆特意从老家赶来照顾她坐月子，每天炖各种补汤给她喝。	长期熬夜加班让他的身体变得#虚弱#不堪，免疫力下降，动不动就感冒发烧。			
生物工程	sheng1 wu4 gong1 cheng2	应用生物学原理的工程技术	这家公司利用#生物工程#技术开发出了一种新型的污水处理系统，能够高效分解有机污染物。	#生物工程#专业的学生需要同时掌握生物学和工程学的基础知识，课程设置非常紧凑。	研究人员通过#生物工程#手段培育出了能够在盐碱地生长的特殊微生物，用于土壤改良。	该实验室在#生物工程#领域取得了重大突破，成功研发出可降解的生物塑料替代品。	大学的#生物工程#系与多家制药企业建立了合作关系，为学生提供实习和就业机会。	利用#生物工程#原理设计的人工器官支架，可以引导细胞生长并最终形成功能性组织。			
生物工程	sheng1 wu4 gong1 cheng2	通过基因改造的工程技术	科学家们通过#生物工程#技术将抗虫基因导入棉花，培育出了不需要喷洒农药的转基因品种。	这种#生物工程#改造的细菌能够生产胰岛素，彻底改变了糖尿病患者的治疗方式。	关于#生物工程#作物的安全性争议从未停止，支持者和反对者各执一词，难以达成共识。	该研究团队利用#生物工程#手段对酵母菌进行基因编辑，使其能够合成珍贵的药用化合物。	#生物工程#技术的发展让人类有能力改写生命的密码，但也引发了深刻的伦理讨论。	通过#生物工程#方法培育的转基因三文鱼生长速度是普通三文鱼的两倍，已获准在北美上市销售。			
删减	shan1 jian3	把长文缩短为摘要或删节本	编辑要求作者将这篇三万字的论文#删减#到一万字以内，以便在期刊上发表。	这部经典名著的#删减#版专门为青少年读者设计，去掉了一些晦涩难懂的章节。	由于版面限制，记者不得不将采访稿#删减#了一半，只保留了最核心的内容。	出版社决定出版一个#删减#本，将原著中冗长的描写段落精简，使故事更加紧凑。	他花了整整一周时间将博士论文#删减#成一篇学术文章，准备投稿给国际期刊。	这本教材是从原版专著#删减#而来的，保留了主要理论框架，删去了大量案例分析。			
删减	shan1 jian3	从电影或作品中剪除不需要段落	这部电影在内地上映时被#删减#了近二十分钟，很多关键剧情都看不到了。	导演坚决反对制片方#删减#影片中的暴力镜头，认为这会破坏作品的艺术完整性。	为了获得更低的分级，发行商主动#删减#了片中几处血腥场面，以便让更多观众观看。	这部纪录片在电视台播出时被大幅#删减#，原本三小时的内容压缩成了九十分钟。	网络上流传的完整版与院线#删减#版相比，多出了一段极具争议的结局。	审查部门要求#删减#剧中涉及敏感历史事件的片段，否则不予批准公映。			
删减	shan1 jian3	削减预算、课程或规模	由于财政紧张，市政府决定#删减#明年的公共设施维护预算，引发市民不满。	学校为了给新开设的人工智能课程腾出学时，不得不#删减#部分传统课程的内容。	公司在经济下行期大幅#删减#了市场营销费用，导致品牌曝光度明显下降。	教育部门计划#删减#中小学课程中的重复内容，减轻学生的学业负担。	为了控制成本，剧组不得不#删减#原定的拍摄规模，将外景地从五个减少到三个。	议会通过了#删减#国防开支的提案，将节省下来的资金用于改善民生。			
按语	an4 yu3	附加的说明性文字	编者在每篇文章前都加了一段#按语#，介绍作者的生平背景和写作缘由。	这本古籍的#按语#详细解释了一些生僻字词的含义，方便现代读者理解。	译者在书末附上了长篇#按语#，说明翻译过程中遇到的困难和采取的处理方法。	报纸在转载这篇文章时加了编者#按语#，提醒读者注意文中观点仅代表作者个人立场。	这套丛书的每一卷都有出版社撰写的#按语#，概述该卷的主要内容和学术价值。	文献汇编中的#按语#部分提供了每份档案的来源、年代和保存状况等基本信息。			
按语	an4 yu3	对正文的评述或评论	主编在这篇调查报告后面写了一段犀利的#按语#，对文中揭露的问题进行了深入分析。	他为学生作文集写的#按语#既指出了优点，也中肯地提出了改进建议。	这位著名学者的#按语#往往比正文更有价值，充满了独到的见解和深刻的思考。	杂志社在刊发读者来信时附上了编辑#按语#，对信中提出的问题进行了回应和评论。	古代文人在批注书籍时留下的#按语#，成为后人研究其思想的重要资料。	教授在学生论文上写满了密密麻麻的#按语#，从论证逻辑到遣词造句都提出了修改意见。			
舍不得	she3 bu5 de5	不愿意做某事或不忍心做	她#舍不得#扔掉这些旧照片，虽然已经泛黄模糊，但每一张都承载着珍贵的回忆。	孩子第一天上幼儿园，妈妈站在门口#舍不得#离开，眼眶里含着泪水。	爷爷#舍不得#卖掉老宅，尽管房子已经破旧不堪，但那是他和奶奶共同生活了五十年的地方。	她#舍不得#花钱给自己买新衣服，却总是给孩子们买最好的东西。	老师#舍不得#批评这个努力但成绩不好的学生，只是耐心地一遍遍给他讲解。	他#舍不得#删除前女友的联系方式，虽然知道两人已经不可能复合了。			
