word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
亚	ya4	第二名或次等	在这次国际数学奥林匹克竞赛中，中国队以微弱劣势屈居#亚#军，但选手们的表现依然令人骄傲。	她在全国游泳锦标赛上获得了#亚#军，距离冠军只差零点零三秒，这个成绩已经是她的个人最好纪录了。	虽然只拿到了#亚#军，但教练认为这支年轻的队伍已经展现出了巨大的潜力和进步空间。	这家餐厅在美食评选中荣获#亚#军，主厨表示明年一定要争取拿到冠军的荣誉。	他连续三年在省级围棋比赛中获得#亚#军，始终无法突破那位老对手的防线。	本届世界杯足球赛的#亚#军球队虽然未能夺冠，但他们顽强拼搏的精神赢得了全世界球迷的尊重。	在公司年度销售业绩排名中，她以微小差距获得#亚#军，但她并不气馁，决心明年一定要拿下第一。	这位年轻的钢琴家在国际比赛中斩获#亚#军，评委们一致认为他的演奏技巧已经达到了世界顶尖水平。			
亚	ya4	在旁边或接近	这座古老的寺庙#亚#于青山之侧，四周环绕着茂密的竹林，环境清幽宁静。	新建的图书馆#亚#于校园主楼，学生们下课后可以很方便地前往借阅书籍。	他家的小院#亚#于河边，每天清晨都能听到潺潺的流水声和鸟儿的歌唱。	这家百年老店#亚#于城隍庙旁，见证了这座城市百年来的沧桑变迁。	村口的老槐树#亚#于古井之畔，是村民们夏日乘凉聊天的好去处。	博物馆新馆#亚#于市中心广场，交通便利，每天都吸引大量游客前来参观。	这座小桥#亚#于垂柳之间，桥下流水清澈见底，是画家们最爱写生的地方。	茶馆#亚#于古城墙根下，推开窗户就能看到斑驳的城砖和爬满青苔的石阶。			
亚	ya4	不如，劣于	论学术成就，他自认为#亚#于导师，但在实践应用方面却有自己独到的见解。	这款国产手机的性能并不#亚#于进口品牌，而且价格更加亲民实惠。	虽然她的歌唱技巧略#亚#于专业歌手，但她对音乐的热爱和投入却丝毫不逊色。	这家小餐馆的菜品味道毫不#亚#于五星级酒店，难怪每天都有那么多食客慕名而来。	他的书法功底#亚#于其父，但在绘画方面却展现出了非凡的天赋。	这部国产电影的制作水准并不#亚#于好莱坞大片，上映后获得了观众的一致好评。	论资历和经验，新来的主管确实#亚#于老员工，但他的创新思维给团队带来了新的活力。	这款新茶的香气虽然略#亚#于去年的陈茶，但口感更加清爽宜人。			
亚	ya4	表示次级或下属	公司决定在华东地区设立#亚#太区总部，以便更好地开拓亚洲市场。	这种植物属于#亚#热带物种，在温带地区种植需要特别注意保温措施。	研究人员在这片森林中发现了一个新的#亚#种，这对生物多样性研究具有重要意义。	根据最新的行政区划调整方案，该市将新设三个#亚#区级管理机构。	这篇论文详细分析了该语系下各个#亚#语族之间的演变关系和共同特征。	在生物分类学中，这个#亚#目包含了超过两百个不同的物种。	公司的#亚#太区业务近年来发展迅速，已经成为集团最重要的利润来源之一。	这种疾病的#亚#临床症状往往不易被察觉，需要通过专业检测才能确诊。			
干部	gan4 bu4	党或机关中的基层骨干	作为一名基层#干部#，他二十年如一日地扎根农村，为村民们解决了无数实际困难。	组织部门决定选派一批年轻#干部#到偏远地区挂职锻炼，以培养他们的实践能力。	这位老#干部#虽然已经退休多年，但仍然关心国家大事，经常为社区建设出谋划策。	上级要求各级#干部#必须深入基层调研，切实了解群众的真实需求和困难。	在抗洪抢险的关键时刻，党员#干部#们冲在最前线，用实际行动诠释了责任与担当。	新提拔的#干部#必须经过严格的考核和培训，确保能够胜任新的工作岗位。	这次会议强调，各级#干部#要切实转变工作作风，提高为人民服务的意识和能力。	老一辈革命#干部#的艰苦奋斗精神，永远值得我们学习和传承。			
干部	gan4 bu4	政府或机构的公职人员	作为政府#干部#，他始终坚持廉洁自律，从不利用职务之便谋取私利。	这位#干部#在任期间推动了多项民生工程，深受当地百姓的爱戴和拥护。	上级部门对该#干部#的违纪行为进行了严肃查处，以儆效尤。				
干部	gan4 bu4	担任职务的军职或管理人员	这位军队#干部#在边防线上坚守了整整三十年，把最美好的青春献给了祖国的国防事业。	部队决定选拔一批优秀士兵进入#干部#培训班，为军队储备后备力量。	退役#干部#安置工作是一项重要的政治任务，必须认真落实各项政策。				
干部	gan4 bu4	负责经营或管理的负责人	公司的中层#干部#们正在开会讨论下一季度的销售策略和市场拓展计划。	作为企业#干部#，他深知人才培养的重要性，每年都会亲自参与校园招聘工作。	这次培训的目的是提升各部门#干部#的管理能力和团队协作意识。	新上任的#干部#决定对公司的组织架构进行全面改革，以提高运营效率。	董事会要求所有高层#干部#必须签署廉洁从业承诺书，接受员工和社会的监督。	这位#干部#凭借出色的业绩和领导能力，在短短五年内从基层员工晋升为部门总监。	公司定期组织#干部#外出考察学习，借鉴先进企业的管理经验和发展模式。	作为一名合格的企业#干部#，不仅要有专业能力，更要有担当精神和全局意识。			
旧	jiu4	年老的 年龄较大的	村口那棵#旧#槐树已经有三百多年的历史了，见证了这个村庄的兴衰变迁。	爷爷常常坐在#旧#藤椅上给孙子们讲述他年轻时候的故事，那些往事仿佛就在眼前。	这座#旧#宅院虽然年代久远，但依然保持着当年的格局和风貌，是珍贵的历史遗产。	博物馆里陈列着许多#旧#物件，每一件都承载着一段不为人知的历史记忆。	那位#旧#邻居已经搬走多年，但我们偶尔还会通电话，聊聊各自的近况。	这本#旧#相册里保存着父母年轻时的照片，泛黄的纸张记录着他们的青春岁月。	城市改造中，许多#旧#街区被拆除重建，老居民们不得不搬迁到新的住所。	奶奶珍藏的那件#旧#旗袍是她结婚时穿的，虽然款式过时了，但她一直舍不得丢弃。			
旧	jiu4	不是新的 陈旧的	他穿着一件#旧#夹克来参加同学聚会，但丝毫不影响他自信从容的气质。	这台#旧#电脑虽然运行速度慢了些，但对于日常办公来说还是够用的。	她在二手市场淘到了一套#旧#家具，经过翻新后焕然一新，比买新的划算多了。	图书馆里那些#旧#书籍虽然纸张发黄，但内容依然具有很高的学术价值。	他开着那辆#旧#汽车跑遍了大半个中国，虽然车况不佳，但承载了无数美好的回忆。	这件#旧#毛衣是妈妈亲手织的，虽然已经起球褪色，但我一直舍不得扔掉。	搬家时整理出了很多#旧#物品，有些捐给了慈善机构，有些实在太破旧只能丢弃。	这双#旧#皮鞋跟了我十多年，修补过好几次，但穿起来比新鞋还舒服。			
