word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
可怕	ke3 pa4	造成强烈恐惧或震惊的	那场突如其来的地震造成了#可怕#的破坏，整座城市在几分钟内化为废墟，数万人失去了生命。	战争留下的#可怕#景象让每一个亲历者都终生难忘，断壁残垣间到处是哭泣的孤儿和绝望的母亲。	核泄漏事故的#可怕#后果远超人们的想象，方圆数十公里内的土地在未来几百年都无法居住。	她亲眼目睹了那场#可怕#的车祸，鲜血和碎片散落一地的画面让她连续几个月都做噩梦。	历史书上记载的那场#可怕#的大屠杀震惊了全世界，数十万无辜平民在短短几周内惨遭杀害。	飓风过后，海边小镇呈现出一片#可怕#的景象，房屋被夷为平地，船只被抛到了内陆几公里外。	那个#可怕#的消息传来时，她整个人都僵住了，无法相信自己深爱的丈夫已经在事故中丧生。	医生告诉他检查结果时，那个#可怕#的诊断让他感觉天都塌了下来，晚期癌症意味着他的时间不多了。			
可怕	ke3 pa4	使人害怕的危险性	这条山路在雨季变得极其#可怕#，湿滑的路面和随时可能发生的山体滑坡让司机们都不敢贸然通行。	核电站一旦发生事故，其#可怕#的危险性将波及方圆数百公里，这也是很多人反对建设核电站的原因。	登山专家警告说，这座山峰的#可怕#之处在于天气变化无常，即使是经验丰富的登山者也可能遭遇不测。	化学实验室里存放着许多#可怕#的危险品，一旦操作不当就可能引发爆炸或释放有毒气体。	深海潜水的#可怕#风险在于水压和氧气供应，任何一个小失误都可能导致潜水员丧命。	这种病毒的#可怕#之处在于它的高传染性和致死率，一旦大规模爆发将造成难以估量的损失。	老矿工们都知道这个矿井的#可怕#危险，瓦斯浓度高且通风不良，随时可能发生爆炸事故。	暴风雪中驾驶的#可怕#程度超出了他的预期，能见度几乎为零，车辆随时可能滑出公路坠入深谷。			
可怕	ke3 pa4	令人生畏的强大或可怖	这位拳击冠军拥有#可怕#的实力，他的重拳曾经一击就将对手打得昏迷不醒，没人敢轻视他。	敌军展示出#可怕#的军事力量，数百辆坦克和战斗机组成的钢铁洪流让守军感到绝望。	这家科技巨头在人工智能领域积累了#可怕#的技术优势，其他竞争对手根本无法望其项背。	她在谈判桌上展现出#可怕#的气场，犀利的眼神和强硬的态度让对方代表都不敢直视她。	这支球队的进攻火力#可怕#得令人窒息，本赛季场均得分超过一百二十分，创下了联盟纪录。	那位将军以#可怕#的铁腕手段著称，在他的统治下没有人敢有任何异议，违抗者都会受到严厉惩罚。	公司新来的CEO有着#可怕#的执行力，上任三个月就完成了前任三年都没能推动的改革。	这位棋手的计算能力#可怕#到令人难以置信，他能在几秒钟内看透二十步以后的变化。			
可怕	ke3 pa4	令人惊骇不安的	深夜的医院走廊里传来#可怕#的尖叫声，值班护士循声跑去，发现一位病人正在经历剧烈的癫痫发作。	那个#可怕#的梦境反复出现，她总是梦见自己被困在一个黑暗的地下室里，有什么东西在慢慢逼近。	老宅里不时传出#可怕#的声响，村民们都说那里闹鬼，几十年来没有人敢在夜间靠近。	孩子们围坐在篝火旁听老人讲述那个#可怕#的传说，关于森林深处那个会吃人的怪物。	她在阁楼上发现了一本#可怕#的日记，里面详细记录了前任房主那些令人毛骨悚然的秘密。	暴风雨之夜，窗外闪电照亮了一张#可怕#的面孔，她吓得尖叫起来，却发现只是树枝的影子。	那部恐怖电影里有一个#可怕#的场景，女主角打开衣柜却发现里面站着一个浑身是血的陌生人。	审讯室里传出#可怕#的惨叫声，走廊里等候的人们面面相觑，不知道里面正在发生什么。			
可怕	ke3 pa4	使人心生恐惧不安的	独自走在漆黑的小巷里，她总觉得身后有#可怕#的脚步声在跟随，心跳加速到几乎要窒息。	那个废弃的游乐园在夜晚显得格外#可怕#，生锈的摩天轮在风中吱呀作响，仿佛随时会有什么东西出现。	小时候她最怕的就是那个#可怕#的地下室，黑暗中似乎总有什么东西在窥视着她。			
可怕	ke3 pa4	丑恶到令人憎恶的	那个罪犯的#可怕#嘴脸在法庭上暴露无遗，他竟然对自己残害无辜儿童的行为毫无悔意。	贪官落马后，媒体曝光了他#可怕#的腐败行径，数十年间他贪污受贿的金额高达数亿元。	战争中那些#可怕#的暴行被一一揭露，士兵们对平民犯下的罪行让全世界为之震惊和愤怒。	她终于看清了前夫#可怕#的真面目，这个表面温文尔雅的人背地里竟然是个家暴成性的恶魔。	历史不会忘记殖民者那些#可怕#的罪行，他们对原住民的屠杀和掠夺是人类文明史上最黑暗的篇章。	调查记者揭露了这家企业#可怕#的黑幕，他们为了利润竟然在食品中添加有害物质，置消费者生命于不顾。	那个邪教组织的#可怕#本质终于大白于天下，教主以精神控制的方式剥削信徒，甚至逼迫他们自杀。	人性中#可怕#的恶在极端环境下会被激发出来，集中营里的看守对囚犯施加的酷刑令人发指。			
可怕	ke3 pa4	骇人听闻或可怖的	新闻报道了一起#可怕#的连环杀人案，凶手在三个月内作案七起，手段极其残忍。	那场#可怕#的矿难造成了一百多名矿工遇难，是该省近十年来最严重的安全生产事故。	医学史上记载了许多#可怕#的瘟疫，中世纪的黑死病曾经夺走了欧洲三分之一人口的生命。	她讲述了自己在战区的#可怕#经历，亲眼看着邻居一家被炸弹炸死，自己却无能为力。	这份报告揭示了一个#可怕#的事实：全球每年有数百万儿童死于可预防的疾病，而发达国家却在浪费大量医疗资源。	考古学家在古墓中发现了#可怕#的殉葬场景，数十名年轻女子被活埋陪葬，骨骼上还留有挣扎的痕迹。	那个#可怕#的实验被曝光后引发了全球公愤，科学家竟然在未经同意的情况下对人体进行基因改造。	海难幸存者讲述了船沉没时#可怕#的场面，人们在冰冷的海水中挣扎呼救，却一个接一个地消失在黑暗中。			
可怕	ke3 pa4	极端糟糕或令人惧怕的	公司的财务状况已经#可怕#到了极点，如果下个月再找不到投资，就只能宣布破产了。	这次考试的成绩#可怕#得让老师都不敢相信，全班竟然有一半以上的学生不及格。	她的厨艺#可怕#到了传奇的地步，连煮个方便面都能把厨房弄得一团糟，还差点引发火灾。	交通堵塞的情况#可怕#极了，原本半小时的路程他足足开了三个多小时才到达目的地。	今年的干旱造成了#可怕#的农业损失，大片庄稼枯死在田里，农民们欲哭无泪。	他的拖延症已经#可怕#到影响正常生活的程度，连交房租这样的事都能拖到被房东下最后通牒。	这家餐厅的卫生状况#可怕#得令人作呕，后厨检查时发现了大量过期食材和蟑螂老鼠的痕迹。	项目延期带来的#可怕#后果正在显现，客户已经发出了终止合作的警告，公司面临巨额违约金。			
可怕	ke3 pa4	非常或极其（程度副词）	她#可怕#地忙碌着，一个人同时处理三个项目，每天只睡四个小时，同事们都担心她会累垮。	这孩子的记忆力#可怕#得惊人，看过一遍的书就能几乎一字不差地背诵出来。	夏天的气温#可怕#地高，连续一周都超过四十度，街上几乎看不到行人。	他对细节的执着#可怕#到了偏执的程度，一份报告能反复修改几十遍才肯提交。	物价上涨的速度#可怕#得让人喘不过气来，去年还能买一斤肉的钱现在只够买几根葱。	她的工作效率#可怕#地高，别人一周才能完成的任务她两天就能搞定，而且质量还更好。	比赛的竞争#可怕#地激烈，前三名的成绩只相差零点零几秒，任何一个小失误都可能改变排名。	他的酒量#可怕#得出奇，喝了两瓶白酒还能谈笑风生，而同桌的人早就醉倒在桌子底下了。			
罪	zui4	内疚感或负罪感觉	多年来他一直被深深的#罪#恶感折磨着，当年没能阻止那场悲剧发生让他永远无法原谅自己。	她心中的#罪#疚感与日俱增，明知道朋友需要帮助却因为自己的懦弱而选择了袖手旁观。	父亲去世后，他被强烈的#罪#恶感笼罩，后悔自己为什么没有在老人生前多陪陪他。	那个秘密像一块巨石压在她心上，#罪#疚感让她夜夜失眠，最终她决定向受害者坦白一切。	作为事故的幸存者，他承受着巨大的#罪#恶感，总是问自己为什么活下来的是他而不是别人。	她无法摆脱内心的#罪#疚，当年的一个谎言毁掉了闺蜜的婚姻，这份愧疚她背负了整整十年。	心理医生告诉他，过度的#罪#恶感会导致抑郁，他需要学会原谅自己，接受人都会犯错的事实。	母亲临终前的眼神让她充满了#罪#疚感，多年来忙于工作而忽略了家人，这是她最大的遗憾。			
