word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
狠狠	hen3 hen3	猛烈凶狠地	那只受伤的野狼被逼到绝境，转身#狠狠#地扑向猎人，眼中闪烁着凶光。	拳击手在最后一回合#狠狠#地挥出一记重拳，直接将对手击倒在地，全场观众沸腾了。	暴风雨#狠狠#地拍打着海岸边的礁石，激起数米高的浪花，渔船在风浪中剧烈摇晃。	他被激怒后#狠狠#地一拳砸在桌子上，把玻璃杯都震碎了，在场的人都吓了一跳。	那条恶犬挣脱了铁链，#狠狠#地扑向路过的行人，幸好主人及时赶到才避免了悲剧。	足球运动员在禁区内被绊倒后，裁判#狠狠#地吹响了哨子，判给了点球。
狠狠	hen3 hen3	无情残酷地	公司为了削减成本，#狠狠#地裁掉了三分之一的员工，连工作了二十年的老员工也未能幸免。	房东在租约到期后#狠狠#地涨了一倍房租，完全不顾租客的困难处境。	那个黑心商人#狠狠#地压榨供应商的利润，把进货价格压到了成本线以下。	继母对待灰姑娘#狠狠#地剥削她的劳动，让她从早到晚干最脏最累的活。	债主#狠狠#地逼迫欠债人还钱，甚至威胁要把他的房子和车子都拿走抵债。	资本家#狠狠#地剥削工人的剩余价值，工人们每天工作十二小时却只能拿到微薄的工资。
倒闭	dao3 bi4	因资不抵债而破产	这家百年老店因为欠下巨额债务无力偿还，最终不得不宣布#倒闭#，债权人排队等待清算资产。	金融危机期间，许多银行因为坏账太多而#倒闭#，储户的存款也受到了严重影响。	那家房地产公司资金链断裂后迅速#倒闭#，留下了数十亿的债务和一堆烂尾楼。	由于投资失败导致资不抵债，这家曾经辉煌的企业集团最终走向#倒闭#，创始人也因此身败名裂。	经济衰退时期，中小企业因为贷款无法偿还而纷纷#倒闭#，失业率急剧上升。	那家航空公司因为长期亏损累积了巨额债务，在疫情的冲击下终于宣布#倒闭#清算。
倒闭	dao3 bi4	停止营业或关门歇业	街角那家开了三十年的老书店上个月悄然#倒闭#了，让很多老顾客感到惋惜。	受到电商冲击，这条商业街上的实体店铺接连#倒闭#，如今已是门可罗雀。	疫情期间，由于客流量骤减，许多餐厅和咖啡馆不得不#倒闭#歇业。	那家网红奶茶店开业时排队的人络绎不绝，没想到半年后就#倒闭#关门了。	随着消费习惯的改变，传统的录像带租赁店早已全部#倒闭#，成为了时代的记忆。	这家健身房因为经营不善突然#倒闭#，会员们预付的年费都打了水漂。
典范	dian3 fan4	模范	她几十年如一日照顾瘫痪的丈夫，被评为全国道德#典范#，事迹感动了无数人。	这位老教师扎根山区教育四十年，是师德师风的#典范#，培养出了许多优秀学生。	他在抗洪抢险中舍己救人的英勇行为，成为了全军学习的#典范#。	这对夫妻相濡以沫五十年，是邻里公认的恩爱#典范#，年轻人都向他们请教婚姻之道。	张大爷退休后坚持义务清扫社区街道，被居民们称为志愿服务的#典范#。	她作为企业家致富不忘回报社会，多年来捐资助学，是慈善事业的#典范#。
典范	dian3 fan4	范例	这篇论文的写作结构清晰、论证严密，可以作为学术写作的#典范#供学生参考。	
典范	dian3 fan4	堪称楷模的典范	苏轼的诗词文章样样精通，是中国文学史上不可多得的#典范#人物。	这座古建筑融合了南北建筑风格的精华，是中国传统建筑艺术的#典范#之作。	贝多芬的《命运交响曲》是古典音乐中的#典范#，至今仍被世界各地的乐团反复演奏。	这部电影无论是剧本、表演还是摄影都达到了极高水准，堪称电影艺术的#典范#。	颜真卿的书法刚劲有力、气势磅礴，是楷书艺术的#典范#，后世书法家无不临摹学习。	这款产品的设计兼顾了美观与实用，是工业设计领域的#典范#，获得了多项国际大奖。
再现	zai4 xian4	重新再现场景	这部纪录片通过演员表演和特效技术，生动地#再现#了那场惊心动魄的战役场面。	
再现	zai4 xian4	复原历史遗迹	考古学家们经过多年努力，终于成功#再现#了这座两千年前的古罗马浴场的原貌。	博物馆运用先进的数字技术，#再现#了圆明园被焚毁前的辉煌景象，让参观者叹为观止。	这个文化遗产保护项目旨在#再现#唐代长安城的街市风貌，吸引了大量游客前来参观。	专家团队根据史料记载和考古发现，精心#再现#了敦煌莫高窟壁画的原始色彩。	这座仿古建筑群完整地#再现#了明清时期江南水乡的建筑风格和生活场景。	经过三年的修复工作，工匠们成功#再现#了这座百年古桥的历史原貌。
生命带	sheng1 ming4 dai4	道路安全中指的救命安全带	交警在高速公路入口处设置检查站，提醒驾驶员系好#生命带#，确保行车安全。	那场严重的车祸中，正是因为系了#生命带#，驾驶员才幸免于难，只受了轻伤。	交通安全宣传片反复强调，#生命带#是保护驾乘人员的最后一道防线，千万不能忽视。	新交规实施后，不系#生命带#的处罚力度加大，很多司机终于养成了上车就系安全带的习惯。	这款汽车配备了#生命带#未系提醒功能，如果乘客没有系好安全带，车辆会持续发出警报。	驾校教练反复叮嘱学员，上车第一件事就是系好#生命带#，这是最基本的安全意识。
