word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
愿	yuan4	愿望或希望	每个人心中都有一个美好的#愿#望，希望能够实现自己的人生理想和追求。	她从小就有一个#愿#望，希望长大后能成为一名救死扶伤的医生。	父母最大的#愿#望就是看到孩子们健康快乐地成长，将来能够独立生活。	他把自己的#愿#望写在纸条上，虔诚地挂在许愿树的枝头，期待奇迹发生。	这个慈善基金会的宗旨就是帮助贫困地区的孩子们实现求学的#愿#望。	临终前，老人最后的#愿#望是能再看一眼故乡的山山水水和亲人们的面容。	新年钟声敲响的那一刻，人们纷纷许下新年#愿#望，期盼来年一切顺利。	她把对未来的美好#愿#望都寄托在这封信里，希望十年后的自己能够读到。				
愿	yuan4	表示愿意接受	他#愿#意放弃高薪的工作机会，回到家乡支援农村教育事业的发展。	面对困难和挑战，她始终#愿#意迎难而上，从不轻言放弃或退缩。	只要能帮助到需要帮助的人，他#愿#意付出自己的时间和精力去做志愿服务。	她#愿#意为了家庭的幸福而做出牺牲，默默承担起照顾老人和孩子的责任。	公司里很少有人#愿#意接手这个棘手的项目，因为风险太大而且时间紧迫。	他#愿#意倾听每一位员工的意见和建议，这种开放的态度赢得了大家的尊重。	即使知道前路艰难，她依然#愿#意为了梦想而努力奋斗，绝不半途而废。	年轻人应该#愿#意尝试新事物，勇于走出舒适区，才能获得更多成长的机会。				
愿	yuan4	祈愿某事发生	#愿#天下所有的父母都能健康长寿，享受儿孙绑膝的天伦之乐。	在寺庙里，她虔诚地跪在佛像前，#愿#家人平安顺遂，一切安好。	毕业典礼上，校长深情地说道："#愿#同学们前程似锦，未来可期。"	新婚之夜，亲朋好友纷纷举杯祝福，#愿#新人百年好合，白头偕老。	站在山顶看着日出，他在心中默默祈祷，#愿#这美好的时光能够永远定格。	老师在学生的毕业纪念册上写道："#愿#你们乘风破浪，勇往直前。"	除夕夜，全家人围坐在一起，#愿#新的一年风调雨顺，国泰民安。	她在许愿池边闭上眼睛，#愿#远方的亲人能够早日平安归来团聚。				
愿	yuan4	立誓或保证	他在入党宣誓时庄严地许下#愿#言，要全心全意为人民服务，永不叛党。	古代的侠客们常常立下#愿#言，誓要铲除奸恶，匡扶正义，保护百姓。	她在佛前许下#愿#言，如果母亲的病能够痊愈，她愿意吃素一年以还愿。	新郎在婚礼上郑重地许下#愿#言，承诺一生一世爱护妻子，不离不弃。	他向恩师立下#愿#言，一定会刻苦学习，将来学有所成，报答师恩。	战士们在出征前立下#愿#言，不消灭敌人誓不还乡，表现出视死如归的决心。	她在父亲的墓前许下#愿#言，一定会照顾好母亲和弟弟，撑起这个家。	僧人出家时要许下#愿#言，发誓遵守清规戒律，潜心修行，普度众生。				
咨询	zi1 xun2	请教或征求意见	在做出重大投资决策之前，他专门#咨询#了几位资深的金融分析师和理财顾问。	患者在手术前应该充分#咨询#主治医生，了解手术的风险和术后恢复注意事项。	她打电话到律师事务所#咨询#关于房产继承的法律问题，希望得到专业的解答。	公司设立了专门的客户服务热线，方便消费者随时#咨询#产品使用和售后问题。	在选择留学目的地之前，学生们通常会向留学中介机构#咨询#各国的教育政策和申请流程。	他向有经验的前辈#咨询#职业发展规划，希望能够少走弯路，尽快成长起来。	政府部门开设了在线#咨询#平台，市民可以随时查询政策法规和办事流程。	装修房子之前，她特意#咨询#了几位室内设计师，听取他们对空间布局的专业建议。				
厉害	li4 hai5	给人强烈印象，程度极高	这场暴风雪来得太#厉害#了，整个城市的交通都陷入了瘫痪，航班全部取消。	她的钢琴弹得真#厉害#，年纪轻轻就在国际比赛中获得了金奖，前途无量。	这次食物中毒事件影响很#厉害#，已经有上百人被送往医院接受治疗。	他的记忆力#厉害#得惊人，看过一遍的书就能几乎一字不差地背诵出来。	今年的高考竞争太#厉害#了，录取分数线比往年提高了将近二十分。	这位年轻的程序员技术很#厉害#，独自开发的软件已经被数百万用户下载使用。	山区的蚊虫#厉害#得很，我们在野外考察时被叮了满身的包，又痒又疼。	她的舞蹈跳得真#厉害#，每一个动作都充满力量和美感，观众们都看呆了。				
厉害	li4 hai5	为人严厉或精明强硬	新来的部门经理是个很#厉害#的人物，对工作要求极其严格，容不得半点马虎。	别看她平时笑眯眯的，谈判桌上可#厉害#了，从来不会让对方占到便宜。	这位老师虽然#厉害#，但学生们都很尊敬她，因为她是真心为大家好。	他在商场上是出了名的#厉害#角色，几十年来从未在生意上吃过亏。	婆婆是个#厉害#人，家里大大小小的事情都由她说了算，没人敢反驳。	这位检察官办案#厉害#得很，再狡猾的犯罪分子在她面前也无所遁形。	村里的老支书是个#厉害#人物，说一不二，把村子治理得井井有条。	她虽然年纪不大，但做事#厉害#得很，在公司里没人敢小看她。				
厉害	li4 hai5	动物凶猛有攻击性	这条看门狗非常#厉害#，陌生人一靠近就会狂吠不止，甚至扑上去撕咬。	山里的野猪#厉害#得很，连经验丰富的猎人都不敢轻易招惹它们。	动物园里的那只老虎看起来很#厉害#，隔着铁栏杆都能感受到它的威慑力。	这匹马脾气#厉害#，好几个驯马师都被它踢伤过，至今没人能驾驭它。	邻居家养的那只猫特别#厉害#，见到陌生人就会竖起毛发，伸出爪子准备攻击。	草原上的狼群非常#厉害#，它们团队作战，连体型庞大的野牛都不是对手。	这条蛇看起来很#厉害#，身上的花纹表明它是剧毒品种，千万不能靠近。	农场里新买的那头公牛#厉害#得很，工人们喂食时都要格外小心，以免被顶伤。				
厉害	li4 hai5	相似显著，极为相像	这对双胞胎长得#厉害#，连他们的父母有时候都分不清谁是哥哥谁是弟弟。	她和年轻时的母亲长得#厉害#，看老照片时简直就像在照镜子一样。	这幅仿作和原画相似得#厉害#，就连专业的鉴定师都需要仔细辨别真伪。	儿子和父亲的性格像得#厉害#，同样的固执，同样的不服输，简直一个模子刻出来的。	这两个品牌的产品外观相似得#厉害#，普通消费者很难一眼分辨出哪个是正品。	她模仿那位歌手的声音像得#厉害#，闭上眼睛听简直以为是原唱在演唱。	这部翻拍电影和原版相似得#厉害#，很多经典场景都进行了几乎一模一样的还原。	小狗和它的妈妈长得#厉害#，同样的毛色，同样的眼神，一看就知道是母子。				
厉害	li4 hai5	酒或辣味浓烈刺激	这瓶白酒#厉害#得很，才喝了一小杯就感觉浑身发热，头也开始晕乎乎的。	四川的麻辣火锅#厉害#得很，外地人第一次吃往往会被辣得满头大汗，直呼受不了。	这道菜里放的辣椒太#厉害#了，我吃了一口就被辣得眼泪直流，嘴唇发麻。	老家自酿的米酒看着清淡，喝起来却#厉害#得很，后劲十足，容易醉人。	这种芥末#厉害#得很，稍微蘸一点就会冲得人鼻子发酸，眼泪止不住地流。	湖南的剁椒#厉害#得很，拌在鱼头上蒸出来，那股辣味能让人辣得直跺脚。	这杯伏特加太#厉害#了，入口就像一团火烧进喉咙，让人忍不住直咳嗽。	贵州的酸汤鱼里加的辣椒#厉害#得很，虽然酸味开胃，但辣度也让人印象深刻。				
