word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
打印	da3 yin4	在公文或文件上盖章确认	这份合同需要经过法务部门审核后，由总经理亲自#打印#公章才能正式生效。	按照公司规定，所有对外发出的正式文件都必须由行政部门统一#打印#公司印章。	他拿着那份申请表跑遍了各个部门，终于在下班前完成了所有领导的签字和#打印#手续。	古代官府的公文都需要#打印#官印，以证明其权威性和真实性。	这批出口货物的报关单已经#打印#了海关的验讫章，可以安排装船了。	财务部门要求所有报销单据必须#打印#部门主管的审批章才能入账。			
打印	da3 yin4	用图章或印记标示文件	工厂的质检员在每件合格产品上#打印#了检验合格的标记。	图书馆的工作人员在每本新书的扉页上#打印#了馆藏章和编号。	海关人员在旅客的护照上#打印#了入境章，欢迎他来到这个国家。	这家老字号的月饼模具上刻着精美的花纹，#打印#出来的图案栩栩如生。					
打印	da3 yin4	用打印机输出纸质文件	办公室的#打印#机又卡纸了，秘书只好把文件拿到隔壁部门去#打印#。	老师要求学生把论文#打印#出来交纸质版，不接受电子版提交。	为了节约成本，公司规定非正式文件一律双面#打印#，减少纸张浪费。	他熬夜写完了毕业论文，第二天一早就跑到打印店把整整一百多页的内容#打印#装订好。	这台彩色激光#打印#机的效果非常好，#打印#出来的照片几乎和冲洗的一样清晰。	会议开始前，助理匆忙地#打印#了五十份会议资料分发给与会人员。			
预	yu4	提前进行或提出	气象部门#预#报明天将有大范围降雨，提醒市民出行注意安全。	专家们根据各项经济指标#预#测今年的GDP增长率将达到百分之五左右。	地震局的监测系统虽然先进，但目前的技术水平仍然无法准确#预#报地震的发生。	分析师#预#计这家科技公司的股价在财报发布后将会大幅上涨。	医生根据检查结果#预#判患者的康复期大约需要三到六个月的时间。	研究人员通过大数据分析#预#估这款新产品的市场需求将非常旺盛。			
预	yu4	事先或提前地	参加这次学术会议需要#预#先在官网上完成注册并缴纳会务费。	酒店规定入住时需要#预#付一晚的房费作为押金，退房时多退少补。	这家网红餐厅太火爆了，想要用餐必须提前一周#预#约才有位置。	春运期间火车票非常紧张，旅客最好#预#先通过网络购票以免耽误行程。	公司要求员工出差前必须#预#先填写申请表并获得主管批准。	图书馆的研讨室需要#预#先在系统中预订，每次使用时间不超过三小时。			
预	yu4	预先，在以前的阶段	这次突发事件完全出乎#预#料，公司的应急预案根本没有考虑到这种情况。	项目的实际进度比#预#期提前了两个月，团队成员都非常高兴。	比赛结果大大超出了所有人的#预#想，那支不被看好的球队竟然夺得了冠军。	新产品的销量远远超过了#预#设的目标，生产线不得不加班加点赶工。	这次改革的效果比#预#估的还要好，员工的工作积极性明显提高了。	实验结果与#预#判完全一致，证明了研究团队的假设是正确的。			
预	yu4	预备或作好准备	学校要求新生在开学前完成#预#习，以便更好地适应大学的学习节奏。	军队在边境地区部署了大量兵力，做好了应对各种突发情况的#预#备。	为了迎接即将到来的旅游旺季，景区提前做好了各项接待#预#案。	消防部门在森林火险高发期加强了巡逻，并制定了详细的灭火#预#案。	公司财务部门已经做好了年终审计的各项#预#备工作，随时可以开始。	医院在台风来临前启动了应急#预#案，确保医疗服务不受影响。			
太过	tai4 guo4	超过适度或限度	他对孩子的管教#太过#严厉，导致亲子关系变得非常紧张。	这部电影的暴力场面#太过#血腥，不适合未成年人观看。	领导批评下属时言辞#太过#尖刻，伤害了员工的自尊心。	她对细节的追求#太过#苛刻，常常因为一点小问题就推翻整个方案。	这款游戏的难度设置#太过#变态，很多玩家在第一关就放弃了。	他的玩笑开得#太过#分了，在场的人都觉得很尴尬。			
太过	tai4 guo4	表示程度非常高	这道菜放的辣椒#太过#多了，辣得我眼泪都流出来了。	今天的天气#太过#炎热，气温高达四十度，大家尽量不要外出。	这件衣服的价格#太过#昂贵，远远超出了我的预算范围。	他说话的速度#太过#快了，我根本听不清楚他在说什么。	这篇文章的篇幅#太过#冗长，读者很难有耐心看完。	房间里的空调温度调得#太过#低了，冻得我直打哆嗦。			
颠覆	dian1 fu4	使物体翻倒或倾覆	狂风巨浪#颠覆#了那艘小渔船，船上的渔民全部落入冰冷的海水中。	地震引发的山体滑坡#颠覆#了山脚下的几间民房，所幸居民已经提前撤离。	超载的货车在急转弯时失去平衡，整个车身#颠覆#在路边的沟渠里。	台风过境时，停在港口的几艘游艇被巨浪#颠覆#，损失惨重。	那辆满载乘客的大巴车在山路上遭遇泥石流，差点被#颠覆#到悬崖下面。	暴风雨中，一个巨浪打来，几乎要将我们的帆船#颠覆#，幸好船长经验丰富及时稳住了船身。			
