word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
提出	ti2 chu1	提出主张供他人考虑	在这次董事会议上，他大胆#提出#了公司未来五年的战略发展规划，引起了与会者的热烈讨论。	代表们在人民代表大会上#提出#了关于加强环境保护的议案，希望能够引起政府的高度重视。	她在学术研讨会上#提出#了一个全新的理论框架，挑战了该领域长期以来的传统观点。	工会代表向管理层#提出#了提高员工福利待遇的要求，并附上了详细的调研报告作为支撑。	这位年轻的科学家#提出#了一个颠覆性的假说，虽然目前还缺乏足够的实验证据，但已经引起了学界的广泛关注。	在谈判桌上，双方各自#提出#了自己的立场和诉求，经过多轮磋商才最终达成共识。	他在会议上#提出#的改革方案虽然遭到了部分人的反对，但最终还是获得了多数票通过。	专家组经过深入调研后，向政府#提出#了一系列切实可行的政策建议，涵盖了经济、教育、医疗等多个领域。	这份报告#提出#了当前社会面临的主要问题，并给出了相应的解决思路和实施路径。				
提出	ti2 chu1	提出供参考的意见或方案	针对这个技术难题，工程师们#提出#了几种不同的解决方案，供项目组评估和选择。	老师鼓励学生们大胆#提出#自己的想法和疑问，不要害怕犯错，这样才能真正学到东西。	在产品设计评审会上，用户体验团队#提出#了多项改进建议，希望能让产品更加人性化。	他虚心地向前辈请教，前辈也毫无保留地#提出#了许多宝贵的意见和经验之谈。	面对公司目前的困境，各部门负责人纷纷#提出#了自己的看法和建议，集思广益寻找出路。	这位资深顾问#提出#的建议非常中肯，既考虑到了短期效益，也兼顾了长远发展。	在家庭会议上，孩子们也被允许#提出#自己的意见，父母会认真倾听并给予回应。	审稿专家对这篇论文#提出#了详细的修改意见，作者需要逐条回复并进行相应的修订。	社区居民在听证会上积极#提出#各种建议，希望能够改善小区的公共设施和服务质量。				
提出	ti2 chu1	在网站或论坛上发布信息	他在技术论坛上#提出#了一个关于编程的问题，很快就收到了热心网友的详细解答。	用户在官方网站的反馈区#提出#了产品使用中遇到的问题，客服人员承诺会尽快处理。	她在社交媒体上#提出#了一个有趣的话题，引发了网友们的热烈讨论和转发。	这位博主在个人主页上#提出#了对某部电影的看法，评论区里支持和反对的声音都有。	有网友在问答平台上#提出#了关于留学申请的疑问，得到了许多有经验的前辈的指点。	他在游戏社区#提出#了一个关于游戏平衡性的讨论帖，引起了玩家们的广泛共鸣。	消费者在电商平台的评价区#提出#了对商品质量的质疑，商家很快做出了回应和解释。	学生们在学校论坛上#提出#了关于食堂饭菜质量的意见，校方表示会认真调查并改进。	这个帖子是三年前#提出#的，但至今仍然有人在下面留言讨论，可见话题的持久热度。				
提出	ti2 chu1	从账户中取出现金	他急需用钱，于是去银行#提出#了五万元现金，准备支付房屋的首付款。	老人不太会用手机银行，每个月都要亲自去柜台#提出#退休金来支付日常开销。	为了筹备婚礼，她从定期存款账户中#提出#了一大笔钱，虽然损失了一些利息但也顾不上了。	公司财务人员按照流程从公户#提出#了员工的工资款项，准备发放本月薪酬。	他发现银行卡被盗刷后立即报警，幸好骗子还没来得及把钱#提出#就被冻结了账户。	春节前夕，银行网点排起了长队，很多人都是来#提出#现金准备过年的。	她每个月只#提出#固定数额的生活费，剩下的钱都存着以备不时之需。	由于担心银行系统故障，他决定#提出#一部分现金放在家里，以防万一。	这笔遗产需要办理完所有手续后才能从托管账户中#提出#，整个过程大约需要三个月。				
称	chen4	合适或相配	这件旗袍的颜色和款式都很#称#她的气质，穿上之后整个人显得优雅大方。	他觉得这份工作很#称#自己的心意，既能发挥专长又有不错的收入。	这双鞋子的尺码刚好#称#脚，穿起来既舒适又好看，她决定买下来。	新买的窗帘和沙发的颜色很#称#，整个客厅的风格一下子就协调统一了。	这个发型很#称#她的脸型，理发师的眼光确实不错，朋友们都夸好看。	他挑选了一条领带，颜色和西装很#称#，整体搭配显得十分得体。	这款手表的设计简约大气，很#称#他低调内敛的性格，戴上后更添几分成熟稳重。	她精心挑选的耳环和项链很#称#，搭配晚礼服出席宴会，成为全场的焦点。	这幅画挂在书房里很#称#整体的装修风格，既有文化气息又不显得突兀。				
称	chen4	有或拥有	他家里#称#钱，从小就过着衣食无忧的生活，但为人却很低调谦逊。	这家店虽然门面不大，但老板#称#本钱，进的货都是市面上最好的品质。	村里人都知道老王家#称#地，光是果园就有好几十亩，每年收成都很可观。	她虽然年纪轻轻，但#称#才华，写的文章屡屡获奖，在文学圈里小有名气。	这个企业家#称#资源，在业内人脉广泛，很多项目都是靠他牵线搭桥促成的。	他们家#称#势力，在当地经营多年，各行各业都有涉足，是有名的大户人家。	这位收藏家#称#宝贝，家里的古董字画价值连城，但他从不轻易示人。	老李#称#手艺，做的木工活儿在十里八乡都是出了名的精细，找他定做家具的人络绎不绝。	她#称#好嗓子，唱起民歌来婉转动听，是村里文艺队的台柱子。				
称	cheng1	称量重量	菜市场的小贩熟练地把蔬菜放到电子秤上#称#了一下，报出了价格。	她买水果时特意让店员重新#称#了一遍，发现确实少了二两，店员连忙道歉补上。	中药房的师傅戴着老花镜，用小秤仔细地#称#着每一味药材，丝毫不敢马虎。	快递员把包裹放在秤上#称#了重量，然后根据体积和重量计算出运费。	她每天早上起床后都要#称#一下体重，记录在本子上，监测自己的减肥进度。	金店的工作人员用精密天平#称#了这条金项链，确认重量后才开具发票。	实验室里，研究员正在用分析天平#称#试剂，精确到小数点后四位。	他把行李箱放到机场的自助#称#重台上，发现超重了两公斤，只好取出一些东西。	奶奶做糕点很讲究，每种原料都要用秤#称#好，这样做出来的味道才正宗。				
称	cheng1	陈述或说明	据官方消息#称#，这次地震造成的经济损失初步估计超过十亿元。	知情人士#称#，两家公司的合并谈判已经进入最后阶段，预计下月将正式宣布。	报道#称#，这位科学家的研究成果有望在未来五年内实现商业化应用。	他在接受采访时#称#，自己从未想过会取得今天的成就，一切都要感谢团队的支持。	警方通报#称#，犯罪嫌疑人已于昨日凌晨被抓获归案，案件正在进一步审理中。	专家#称#，这种新型病毒的传播速度比预想的要快，需要引起高度警惕。	公司发言人#称#，裁员计划是为了优化组织结构，并非因为经营困难。	历史文献#称#，这座古城曾是丝绸之路上的重要商贸中心，繁华一时。	目击者#称#，事故发生时现场一片混乱，很多人都吓得不知所措。				
称	cheng1	命名或称呼	人们习惯把长江和黄河并#称#为中华民族的母亲河，它们孕育了灿烂的华夏文明。	因为他总是乐于助人，邻居们都亲切地#称#他为"活雷锋"。	这种植物因其叶片形似蝴蝶，被人们#称#为"蝴蝶兰"，是很受欢迎的观赏花卉。	当地人把这座山#称#作"神山"，每年都有很多信徒前来朝拜祈福。	她在公司里被同事们#称#为"拼命三娘"，因为她工作起来总是不知疲倦。	这道菜因为色香味俱全，被食客们#称#为"天下第一鲜"，是这家餐厅的招牌。	古人把农历五月初五#称#为端午节，有吃粽子、赛龙舟等传统习俗。	媒体把这位年轻的企业家#称#为"商界新星"，他的创业故事激励了很多人。	学生们私下里#称#这位严厉的教授为"灭绝师太"，但其实大家都很敬重她的学识。				
称	cheng1	名称或称号	"丝绸之路"这个#称#谓最早是由德国地理学家李希霍芬提出的，后来被广泛使用。	他获得了"劳动模范"的光荣#称#号，这是对他多年辛勤工作的肯定和表彰。	这家百年老店的#称#号在当地家喻户晓，几代人都是吃着他家的点心长大的。	"中华老字号"这个#称#谓代表着品质和信誉，是很多传统企业梦寐以求的荣誉。	她凭借出色的表现赢得了"最佳员工"的#称#号，成为同事们学习的榜样。	这座城市有"东方明珠"的美#称#，每年吸引着数以百万计的游客前来观光。	"诗仙"是后人对李白的尊#称#，他的诗作豪放飘逸，千百年来广为传诵。	这个品牌的#称#谓已经成为高品质的代名词，消费者对它有着很高的信任度。	他不在乎什么头衔和#称#号，只想踏踏实实地做好自己的本职工作。				
