word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
生	sheng1	生命	在那场突如其来的地震中，救援队员们不顾个人安危，争分夺秒地抢救每一条#生#命。	医生告诉家属，病人的#生#命体征已经趋于稳定，但仍需要在重症监护室观察几天。	这部纪录片深刻探讨了#生#命的意义，引发了观众对人生价值的深入思考。	战争年代，无数革命先烈为了民族解放事业献出了宝贵的#生#命，他们的精神永垂不朽。	科学家们一直在探索外星#生#命存在的可能性，希望能在宇宙中找到人类的同伴。	她在遭遇车祸后奇迹般地活了下来，从此更加珍惜#生#命中的每一天。	这种罕见的遗传病严重威胁着患儿的#生#命安全，目前全球仅有少数医院能够进行治疗。	古人云"人#生#自古谁无死，留取丹心照汗青"，表达了对生命价值的崇高追求。				
生	sheng1	生长或成长	春天来了，万物复苏，田野里的麦苗开始茁壮#生#长，一片生机勃勃的景象。	这种热带植物需要充足的阳光和水分才能正常#生#长，不适合在北方地区种植。	孩子们在父母的悉心照料下健康#生#长，逐渐成为有责任感的年轻人。	由于土壤污染严重，这片土地上的农作物#生#长缓慢，产量大幅下降。	科研人员发现，这种新型肥料能够显著促进植物根系的#生#长发育。	在温室大棚里，蔬菜可以不受季节限制地#生#长，满足市场的全年供应需求。	经过多年的精心培育，这棵古树终于恢复了#生#长活力，重新焕发出勃勃生机。	海洋生物学家研究发现，珊瑚礁的#生#长速度与海水温度密切相关。				
生	sheng1	未经加工的原始状态	这批#生#铁需要经过冶炼加工才能制成各种钢材产品，整个过程大约需要三天时间。	工厂收购了大量#生#丝，准备加工成高档丝绸面料出口到欧洲市场。	传统手工艺人将#生#漆涂抹在木器表面，经过反复打磨后呈现出温润的光泽。	这种#生#皮革还需要经过鞣制、染色等多道工序才能制成成品皮具。	矿山开采出来的#生#�ite石必须经过选矿和冶炼才能提取出有价值的金属。	她从市场买回一块#生#布，打算自己动手染色后做成一条独特的围巾。	这些#生#药材需要经过炮制加工才能入药，直接使用可能会产生毒副作用。	古法酿酒首先要将#生#粮浸泡发酵，整个酿造周期长达数月之久。				
生	sheng1	未煮熟的食品	医生提醒孕妇不要食用#生#鱼片等未经烹饪的食物，以免感染寄生虫影响胎儿健康。	日本料理中的#生#鱼片讲究新鲜度，必须选用当天捕捞的海鱼才能保证口感。	这道凉拌菜使用的是#生#黄瓜，清脆爽口，是夏季餐桌上的开胃佳品。	由于冰箱故障，这块#生#肉已经开始变质发臭，必须立即丢弃处理。	厨师长强调，处理#生#熟食材必须使用不同的砧板和刀具，防止交叉污染。	超市里的#生#鲜区每天早上都会进货，确保顾客能买到最新鲜的肉类和蔬菜。	他不小心吃了一块没煮熟的#生#鸡肉，结果当晚就出现了食物中毒的症状。	西餐中的牛排有不同的熟度选择，有些食客偏爱几乎全#生#的口感。				
生	sheng1	学生	这位年轻的教授深受#生#们的爱戴，他的课堂总是座无虚席，连走廊里都站满了旁听的人。	作为一名研究#生#导师，他对学生的论文要求非常严格，但也会耐心指导每一个细节。	学校为贫困#生#设立了专项奖学金，帮助他们顺利完成学业，实现人生理想。	毕业典礼上，校长寄语全体#生#要牢记母校的校训，在社会上做一个有担当的人。	这所百年名校培养出了无数优秀的毕业#生#，他们在各行各业都取得了卓越的成就。	新学期开始，大批新#生#涌入校园，到处洋溢着青春活力和对未来的憧憬。	老教授退休前最后一次站上讲台，台下坐满了他教过的历届#生#，场面十分感人。	留学#生#公寓里住着来自世界各地的年轻人，他们在这里学习中文，了解中国文化。				
用户	yong4 hu4	使用某物的人	这款软件的界面设计非常人性化，即使是初次接触的#用户#也能快速上手操作。	系统管理员发现有异常登录行为，立即冻结了该#用户#的账号并展开安全调查。	为了提升#用户#体验，开发团队根据反馈意见对应用程序进行了全面优化升级。								
用户	yong4 hu4	购买并消费商品的人	电商平台推出了会员积分制度，鼓励#用户#多次购买以获得更多优惠和折扣。	这家品牌非常重视售后服务，专门设立了客服热线解答#用户#在使用产品过程中遇到的问题。	市场调研显示，年轻#用户#更倾向于购买具有环保理念的产品，愿意为可持续发展支付溢价。	商家通过大数据分析#用户#的消费习惯，精准推送个性化的商品推荐信息。	这款新上市的智能手机凭借出色的性价比，迅速赢得了大量#用户#的青睐。	公司决定对老#用户#推出专属优惠活动，感谢他们多年来的支持与信任。	随着消费升级，越来越多的#用户#开始注重产品的品质和品牌价值，而非单纯追求低价。	这次产品召回事件严重损害了品牌形象，导致大批#用户#转向竞争对手的产品。				
用户	yong4 hu4	订阅并接收服务的人	视频网站为付费#用户#提供无广告观看体验和独家内容，吸引了大量观众开通会员。	这份财经杂志的订阅#用户#主要是企业高管和投资人士，内容定位非常精准。	流媒体平台宣布将提高月费标准，引发了部分#用户#的不满和退订潮。	新闻应用会根据#用户#的阅读偏好，智能推送感兴趣的资讯内容。	电信运营商推出了家庭套餐优惠，鼓励#用户#将多个号码绑定在同一账户下。	这个播客节目的忠实#用户#遍布全球，每期更新都能获得数十万的收听量。	杂志社为长期订阅的#用户#准备了精美的周年纪念礼品，以表达诚挚的谢意。	由于内容质量下降，这款阅读应用的#用户#流失率在过去一年中大幅上升。				
用户	yong4 hu4	向商家付费的顾客	银行推出了专属理财产品，为高净值#用户#提供一对一的财富管理服务。	这家连锁酒店非常注重#用户#反馈，每位退房的客人都会收到满意度调查问卷。	航空公司为常旅客#用户#设立了贵宾休息室，提供免费餐饮和优先登机服务。	电信公司针对企业#用户#推出了定制化的通信解决方案，满足不同规模公司的需求。	这家餐厅通过会员系统记录每位#用户#的口味偏好，提供个性化的菜品推荐。	保险公司为老#用户#续保时提供额外折扣，以提高客户的忠诚度和续约率。	健身房为新注册的#用户#安排了免费的体测和私教体验课程，帮助他们制定训练计划。	由于服务态度恶劣，这家店铺收到了多位#用户#的投诉，面临被平台处罚的风险。				
女性	nu:3 xing4	女性个体或女子	这位杰出的#女性#科学家打破了学术界的性别偏见，成为该领域首位获得诺贝尔奖的女性。	公司董事会决定增加#女性#成员的比例，以促进决策层的多元化和包容性。	调查数据显示，职场中#女性#的平均薪资仍然低于男性同事，性别薪酬差距问题亟待解决。	这部电影讲述了一位普通#女性#在逆境中自强不息的励志故事，感动了无数观众。	社会各界呼吁加强对#女性#权益的保护，消除就业歧视和职场骚扰现象。	作为一名成功的#女性#企业家，她经常受邀分享自己的创业经验和人生感悟。	这项政策旨在鼓励更多#女性#参与科技创新领域，缩小理工科的性别差距。					
