word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
措施	cuo4 shi1	为达到目的采取的具体办法	政府出台了一系列减税降费的#措施#，帮助中小企业渡过经济下行的难关。	学校采取了严格的防疫#措施#，包括每日测温、佩戴口罩和定期消毒等。	为了保护濒危物种，自然保护区实施了多项生态保护#措施#，取得了显著成效。	公司针对近期频发的安全事故制定了详细的整改#措施#，要求各部门立即执行。	这些节能环保#措施#的推行大幅降低了工厂的碳排放量，受到了环保部门的表扬。	交通管理部门推出了新的治堵#措施#，在高峰时段对部分路段实行单双号限行。	医院加强了院内感染防控#措施#，对所有进出人员进行严格的健康筛查。	这项惠民#措施#的实施让数百万农村居民享受到了免费的基本医疗服务。
措施	cuo4 shi1	应对问题的步骤或手段	面对突如其来的洪灾，当地政府迅速启动了应急#措施#，组织群众有序撤离。	针对网络诈骗日益猖獗的问题，公安机关采取了一系列打击#措施#，成功破获多起大案。	为了应对人口老龄化带来的挑战，社会保障部门正在研究制定相应的#措施#。	企业在遭遇供应链中断后，立即采取了紧急#措施#，从其他渠道寻找替代供应商。	学校针对校园欺凌问题制定了专项治理#措施#，建立了举报和干预机制。	面对严峻的就业形势，人力资源部门推出了多项促进就业的#措施#，帮助毕业生顺利就业。	消防部门在检查中发现了多处安全隐患，责令相关单位限期整改并落实防范#措施#。	为了遏制房价过快上涨，住建部门出台了限购限贷等调控#措施#，效果逐渐显现。
距离	ju4 li2	两地或两物之间的间隔长度	从北京到上海的直线#距离#大约是一千公里，坐高铁只需要四个半小时。	两栋楼之间的#距离#不到十米，住在低层的居民几乎晒不到太阳。	地球到月球的平均#距离#约为三十八万公里，人类首次登月用了三天时间。	这条新修的高速公路大大缩短了两座城市之间的#距离#，原来六小时的车程现在只需三小时。	马拉松比赛的全程#距离#是四十二点一九五公里，对参赛者的体能是极大的考验。	安全规定要求施工现场与居民区之间必须保持至少五百米的#距离#。	他每天骑自行车上班，单程#距离#大约八公里，既锻炼了身体又节省了交通费用。	卫星导航系统可以精确计算出任意两点之间的#距离#，误差不超过几米。
距离	ju4 li2	与某物保持一定间隔或相隔	我们家#距离#最近的地铁站只有步行五分钟的路程，出行非常方便。	这个小镇#距离#县城大约三十公里，虽然不算远，但山路崎岖，开车要一个多小时。	考试还有一个月的时间，#距离#目标分数还有不小的差距，必须加倍努力复习。	他的成绩#距离#班级前十名还有一定的差距，但进步的速度已经让老师刮目相看。	新建的体育馆#距离#学校不远，学生们步行十分钟就能到达，非常方便。	这家工厂#距离#水源地太近，环保部门要求其限期搬迁到工业园区内。	我们的产品质量#距离#国际一流水平还有差距，需要在技术研发上继续加大投入。	酒店#距离#机场只有十五分钟的车程，非常适合需要赶早班飞机的旅客入住。
科	ke1	学术分支或专业领域	他大学读的是计算机#科#学专业，毕业后进入了一家知名的互联网公司工作。	这所大学的文#科#实力在全国名列前茅，尤其是历史学和哲学专业享有盛誉。	高考填报志愿时，她在文#科#和理科之间犹豫了很久，最终选择了自己更感兴趣的文科。	学校新开设了数据#科#学与人工智能专业，吸引了大量对新技术感兴趣的学生报名。	他是理#科#出身，但对文学和艺术也有着浓厚的兴趣，是个难得的全才。	这位教授在社会#科#学领域深耕了三十多年，发表了上百篇高质量的学术论文。	现代医学是一门综合性很强的学#科#，需要掌握生物、化学、物理等多方面的知识。	跨学#科#研究已经成为当今学术界的重要趋势，许多重大突破都来自不同领域的交叉融合。
科	ke1	行政单位的科室	他在市政府办公厅的秘书#科#工作了十年，对公文写作和行政事务非常熟悉。	医院的外#科#主任亲自主刀为这位患者做了手术，手术过程非常顺利。	她刚从人事#科#调到财务科，需要尽快熟悉新岗位的工作流程和业务内容。	这家医院的儿#科#在全省享有很高的声誉，很多外地的家长都慕名带孩子来就诊。	局里的信息#科#负责全局的网络维护和信息系统管理，工作量非常大。	他被任命为新成立的技术#科#科长，负责全厂的技术改造和设备更新工作。	档案#科#的同事们花了整整一个月的时间，才把积压多年的历史档案整理归类完毕。	妇产#科#的护士们日夜守护在产房里，迎接每一个新生命的到来。
科	ke1	分类体系中的单一分支	在生物分类学中，猫#科#动物包括狮子、老虎、豹子和家猫等多个物种。	大熊猫虽然属于熊#科#，但它的饮食习惯与其他熊科动物截然不同，以竹子为主食。	这种新发现的植物被归入了兰#科#，它的花朵形态独特，具有很高的观赏价值。	蔷薇#科#是被子植物中最大的科之一，包括了苹果、梨、桃等常见的水果树种。	研究人员在热带雨林中发现了一种新的甲虫，经鉴定属于天牛#科#的一个新物种。	禾本#科#植物在全球分布极为广泛，水稻、小麦和玉米等主要粮食作物都属于这个科。	这位昆虫学家毕生致力于鳞翅目蝶#科#的分类研究，发现并命名了数十个新物种。	菊#科#是开花植物中种类最多的科之一，全世界约有两万五千多个物种。
科	ke1	某一知识或活动的领域	他在内#科#领域有着丰富的临床经验，尤其擅长心血管疾病的诊断和治疗。	百#科#全书是一种综合性的知识工具书，涵盖了人类知识的各个领域。	这位学者在百#科#知识方面的渊博程度令人叹服，几乎没有他不了解的领域。	她选择了妇产#科#作为自己的专业方向，立志为女性健康事业贡献力量。	全#科#医生需要掌握多个医学领域的基础知识，能够处理各种常见疾病。	这本百#科#词典收录了十万多个词条，是学生和研究者不可或缺的参考工具。	他从事眼#科#工作已经二十多年了，成功完成了上万例白内障手术。	专#科#教育注重培养学生的实际操作能力和职业技能，毕业生就业率一直很高。
科	ke1	组织或体系的分支部门	公司的技术研发#科#最近招聘了一批海归博士，大大增强了研发实力。	他在质量检验#科#担任主管，负责对出厂产品进行严格的质量把关。	行政管理#科#的职责包括后勤保障、车辆调度和办公用品采购等日常事务。	安全生产#科#定期组织全厂员工进行消防演练，提高大家的安全防范意识。	她从基层的统计#科#做起，凭借出色的工作能力一步步晋升到了部门副主任。	教务#科#通知所有教师下周一参加新学期的教学工作会议，届时将公布课程安排。	后勤保障#科#的同事们加班加点，确保了这次大型活动的顺利举办。	宣传#科#制作了一系列精美的宣传海报和视频，有效提升了单位的社会形象。
科	ke1	舞台或剧本中的动作指示	传统戏曲剧本中的#科#介部分详细标注了演员的动作、表情和舞台调度。	京剧表演中，演员按照剧本上的#科#白提示做出相应的身段和手势，配合唱腔完成表演。	这部元杂剧的#科#范非常讲究，每一个动作都有严格的程式化要求。	导演要求演员严格按照剧本中的#科#介提示来表演，不能随意发挥和改动。	古代戏曲中的"做#科#"是指演员在舞台上表演特定的动作和姿态，是戏曲表演的重要组成部分。	研究元杂剧时，学者们特别关注#科#白部分，因为它记录了当时舞台表演的具体形态。	这出戏的#科#介写得非常细致，从演员的步法到眼神都有明确的指示。	戏曲学院的学生们正在学习如何解读古典剧本中的#科#介标注，以便更好地还原传统表演。
