word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
经	jing1	具有权威的正典文本	佛教徒每日清晨诵读#经#文，以此修身养性，净化心灵，这是他们数十年如一日的修行功课。	这部古老的#经#典历经千年流传至今，其中蕴含的智慧仍然对现代人有着深刻的启示意义。	寺庙里的老和尚正在为信众讲解《金刚#经#》的深奥义理，众人听得如痴如醉。	儒家的四书五#经#是中国古代读书人必须熟读的典籍，科举考试的内容也大多出自其中。	他花了整整三年时间研究道家#经#典，终于对《道德经》有了更深层次的理解。	这位学者毕生致力于佛#经#翻译工作，将大量梵文典籍译成中文，功德无量。	古人云"书读百遍，其义自见"，对于这些深奥的#经#文，更需要反复研读才能领悟其中真谛。	伊斯兰教的《古兰#经#》是穆斯林信仰的根本依据，信徒们每日都要按时诵读。	这座图书馆收藏了大量珍贵的宗教#经#卷，其中不乏唐代手抄本，具有极高的历史价值。				
经	jing1	穿过或通过	这条高速公路#经#过三个省份，全长超过一千公里，是连接南北的重要交通动脉。	火车#经#由西安、兰州，最终抵达乌鲁木齐，沿途风景从平原变为戈壁，令人叹为观止。	阳光透#经#彩色玻璃窗，在教堂的地面上投射出斑斓的光影，美得令人屏息。	这批货物需要#经#过海关检查才能放行，预计整个清关流程需要三到五个工作日。	河水#经#过层层过滤和消毒处理后，才能达到饮用水的标准，供应给城市居民。	信号#经#由卫星中转站传输到地面接收器，整个过程只需要零点几秒的时间。	游行队伍#经#过市中心的主要街道，沿途市民纷纷驻足观看，场面十分热闘。	这条古老的丝绸之路#经#过无数沙漠和绿洲，见证了东西方文明交流的辉煌历史。	血液#经#过心脏泵送，流遍全身各个器官，为细胞输送氧气和营养物质。				
经	jing1	经历某种事件或考验	他#经#历过战争的残酷洗礼，对和平的珍贵有着比常人更深刻的体会和感悟。	这家百年老店#经#历了无数风雨，却始终坚持传统工艺，如今已成为城市的文化名片。	她#经#受住了事业和家庭的双重打击，最终凭借坚强的意志重新站了起来。	年轻人只有#经#过社会的磨练，才能真正成熟起来，懂得人生的酸甜苦辣。	这座古城#经#历了多次地震和战火，却依然屹立不倒，见证着历史的沧桑变迁。	运动员们#经#过数年艰苦训练，终于在奥运会上为国家赢得了宝贵的金牌。	公司#经#历了初创期的艰难摸索，如今已发展成为行业内的领军企业。	他#经#受了长达半年的化疗，身体虽然虚弱，但精神状态却出奇地好。	这段感情#经#历了异地恋的考验，两人的心反而贴得更近，最终步入了婚姻殿堂。				
经	jing1	承受或承担责任	这座老桥年久失修，已经#经#不起重型车辆的碾压，政府决定对其进行加固改造。	他的身体状况很差，医生说再也#经#不起第二次手术的折腾了。	这家小企业资金链紧张，#经#不住市场的任何风吹草动，随时可能面临倒闭的风险。	老人家年事已高，#经#不起长途奔波的劳累，子女们决定轮流回家探望。	这种脆弱的材料#经#不住高温的考验，一旦温度超过临界点就会立即熔化。	她的心理承受能力有限，#经#不起这样反复的打击，需要专业的心理疏导。	古董瓷器极其珍贵，#经#不得任何磕碰，搬运时必须格外小心谨慎。	这个项目的预算已经很紧张，#经#不起任何额外开支，必须严格控制成本。	刚做完手术的病人身体虚弱，#经#不住寒风的侵袭，家属赶紧为他披上了厚外套。				
经	jing1	忍受困难或痛苦	战士们在零下三十度的严寒中坚守阵地，#经#受着常人难以想象的艰苦考验。	她默默#经#受着丧夫之痛，却从不在孩子面前流露出半点悲伤，坚强得令人心疼。	创业初期的艰辛只有亲身#经#历过的人才能体会，那种压力几乎让人喘不过气来。	老一辈革命家#经#受了无数磨难，才换来今天的幸福生活，我们应当倍加珍惜。	运动员必须#经#得住伤病的折磨和训练的枯燥，才能在赛场上绽放光芒。	他#经#受住了舆论的巨大压力，坚持自己的科研方向，最终取得了突破性成果。	灾区人民#经#历了地震带来的巨大创伤，但在全国人民的帮助下逐渐重建家园。	这位老艺术家一生#经#受了太多坎坷，却始终保持着对艺术的热爱和追求。	士兵们#经#受着酷暑的煎熬，汗水湿透了军装，却没有一个人叫苦叫累。				
经	jing1	织物的纵向经纱	织布机上的#经#线必须绑紧固定，纬线才能顺利穿梭其间，织出平整的布匹。	这块丝绸的#经#纱采用上等蚕丝，纬纱则用金线，织成后金光闪闪，华贵无比。	传统织锦工艺要求#经#线排列整齐均匀，这样织出的图案才能清晰美观。	老师傅正在调整织机上的#经#丝张力，确保每一根都保持相同的紧度。	这种高档面料的#经#向密度极高，每厘米就有上百根纱线，手感细腻光滑。	她仔细检查布料的#经#纬走向，确认没有断头和疵点后才放心地裁剪。	古代织工需要先将#经#线一根根穿过综眼，这是整个织布过程中最费时的工序。	这台现代化织机每分钟可以完成数百次#经#纬交织，效率是手工织布的百倍。	染色时要注意#经#纱和纬纱的材质可能不同，吸色程度也会有所差异。				
经	jing1	地理上的经度	北京位于东#经#一百一十六度左右，是中国的政治文化中心。	这艘科考船正沿着西#经#七十五度的航线向南极进发，预计两周后抵达目的地。	国际日期变更线大致沿着东#经#一百八十度设置，跨过这条线日期就要变更一天。	GPS定位系统可以精确显示当前位置的#经#纬度坐标，误差不超过几米。	本初子午线是东西#经#度的分界线，位于英国格林尼治天文台旧址。	飞行员需要根据#经#纬度坐标来确定航线，确保飞机沿着正确的方向飞行。	这次地震的震中位于东#经#一百零三度、北纬三十一度附近，距离市区约五十公里。	航海家们通过观测星象来计算船只所在的#经#度位置，这在当时是一项高超的技术。	气象卫星覆盖范围从东#经#七十度到一百五十度，可以监测整个亚太地区的天气变化。				
经	jing1	月经	她这个月的#经#期推迟了将近两周，心里有些担心，决定去医院检查一下。	医生询问了患者的月#经#周期是否规律，这是妇科检查的常规问题之一。	青春期少女初次来#经#时往往会感到紧张不安，需要家长和老师的正确引导。	中医认为调理#经#血需要从气血两方面入手，不能单纯依赖止痛药物。	她因为工作压力太大导致#经#期紊乱，医生建议她注意休息，调整作息。	这种中药配方专门用于治疗#经#痛，很多女性患者服用后都反映效果不错。	产后恢复期间，月#经#可能需要几个月才能恢复正常，这是正常的生理现象。	运动员在大赛前如果遇到#经#期，教练会适当调整训练强度，避免过度疲劳。	更年期女性的#经#期会逐渐变得不规律，直至最终停止，这标志着生育能力的终结。				
经	jing1	中医所说的经络或气血通道	针灸师沿着手太阴肺#经#的走向依次下针，以疏通气血，缓解患者的咳嗽症状。	中医理论认为人体有十二条正#经#，它们相互连接，构成完整的气血循环系统。	按摩师用指腹沿着足阳明胃#经#轻轻推按，帮助患者改善消化功能。	这位老中医精通#经#络学说，能够准确找到每一个穴位的位置。	气功练习讲究意守丹田，引导气息沿着任督二#经#运行，达到强身健体的目的。	学习中医必须熟记十二#经#脉的循行路线，这是诊断和治疗的基础。	她感觉后背酸痛，中医诊断是膀胱#经#不通畅，建议做几次拔罐治疗。	古代医书详细记载了各条#经#脉上的穴位分布，至今仍是针灸学习的重要参考。	推拿按摩通过刺激#经#络上的特定穴位，可以调节脏腑功能，促进身体康复。				
有为	you3 wei2	有前途或可成就	这位年轻的科学家才华横溢，被学界公认为最#有为#的新生代研究者之一。	老板对这个#有为#的年轻人寄予厚望，决定破格提拔他担任项目负责人。	古人云"有志者事竟成"，只要肯努力，每个人都可以成为#有为#青年。	她虽然出身贫寒，却凭借自己的努力成长为一名#有为#的企业家，令人敬佩。	导师认为他是近年来最#有为#的研究生，推荐他去国外顶尖实验室深造。	这批#有为#的年轻干部被选派到基层锻炼，为将来承担更重要的工作做准备。	学校设立了专项奖学金，用于资助那些家境困难但#有为#的优秀学生。	他年纪轻轻就取得了如此成就，被媒体誉为商界最#有为#的新星。	组织部门正在物色#有为#的年轻人才，充实到各级领导岗位上去。				
