word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
传	chuan2	传导电流	铜是一种优良的导体，能够高效地#传#导电流，因此被广泛用于制造电线电缆。	这种新型材料在低温下几乎可以无损耗地#传#导电流，是超导研究的重大突破。	金属之所以能#传#电，是因为其内部存在大量可以自由移动的电子。	工程师正在测试这种合金#传#导电流的效率，以评估其在电子元件中的应用前景。	人体也能#传#电，所以在维修电器时必须先切断电源，以免触电受伤。	盐水溶液可以#传#导电流，这是因为溶解的离子能够在溶液中自由移动。	这根电缆的绝缘层破损了，导致电流无法正常#传#导，需要立即更换。	科学家发现石墨烯#传#导电流的能力远超传统材料，有望革新整个电子行业。			
传	zhuan4	人物传记	这部#传#记详细记录了这位科学家从贫寒少年到诺贝尔奖得主的传奇人生。	他花了十年时间搜集资料，终于完成了这部关于开国元勋的#传#记著作。	这本自#传#真实地记录了作者坎坷的一生，读来令人唏嘘不已。	图书馆的#传#记类书架上摆满了各个时代名人的生平故事，吸引了众多读者。	她正在为已故的祖父撰写#传#记，希望能让后人了解这位平凡而伟大的老人。	这部#传#记电影忠实还原了这位艺术家充满争议的一生，引发了广泛讨论。	历史学家认为，这部#传#记对于研究那个时代的社会风貌具有重要的参考价值。	出版社邀请知名作家为这位企业家撰写#传#记，记录他白手起家的创业历程。			
传	zhuan4	史实叙述	《史记》中的列#传#部分记载了众多历史人物的生平事迹，是研究古代历史的重要文献。	这部史书的#传#文详细叙述了那场战役的来龙去脉，为后人还原了历史真相。	古代史官负责撰写#传#记，将帝王将相的功过是非如实记录下来。	这篇#传#文以生动的笔触描绘了那个动荡年代的风云人物，读来引人入胜。	正史中的#传#记往往带有官方色彩，需要结合野史和考古发现进行综合分析。	他专门研究《汉书》中的人物#传#记，试图从中发现被正史忽略的历史细节。	这部地方志的人物#传#部分收录了本地历代名人的事迹，是珍贵的地方文献。	史学家通过对比不同史书中的#传#记记载，发现了许多有趣的历史疑点。			
传	zhuan4	评注或释义文字	《春秋左氏#传#》是解读《春秋》的重要著作，为后人理解这部经典提供了详尽的注释。	古代学者为经书作#传#，将深奥的道理用通俗的语言解释给普通读者。	这部#传#注汇集了历代学者的研究成果，是研究这部经典的必备参考书。	他毕生致力于为古籍作#传#注，让更多人能够读懂这些晦涩难懂的古文。	《易#传#》是对《易经》的系统阐释，相传为孔子所作，具有极高的学术价值。	这本书收录了多位名家对这首诗的#传#注，从不同角度解读了诗中的深意。	古代科举考试要求考生熟读经书及其#传#注，能够准确理解圣人的微言大义。	学者们对这段经文的#传#注存在分歧，至今仍是学术界争论的焦点。			
传	zhuan4	驿站或传递站	古代的#传#站沿着官道设置，为过往的信使和官员提供换马和食宿服务。	这座古老的驿#传#遗址保存完好，如今已被开辟为展示古代邮驿文化的博物馆。	唐代的#传#驿制度十分发达，从长安到边疆的紧急军情可以在数日内送达。	考古学家在这里发现了一处汉代#传#舍的遗迹，出土了大量珍贵的文物。	古代#传#递公文的驿卒日夜兼程，换马不换人，以确保信息能够及时送达。	这条古道上每隔三十里就设有一处#传#站，是古代交通网络的重要组成部分。	驿#传#制度的建立大大提高了古代政府的行政效率，加强了中央对地方的控制。	历史文献记载，这座#传#舍曾接待过多位著名的历史人物，留下了许多传奇故事。			
坐	zuo4	处于坐姿或保持坐着	老人每天清晨都会#坐#在公园的长椅上看报纸，这个习惯已经保持了二十多年。	她#坐#在窗边的摇椅上织毛衣，阳光透过玻璃洒在她花白的头发上。	学生们端正地#坐#在教室里听讲，没有人交头接耳或做小动作。	他一个人#坐#在角落里发呆，似乎有什么心事，谁也不知道他在想什么。	医生建议久#坐#办公室的人每隔一小时就要起来活动一下，以免腰椎出问题。	她静静地#坐#在钢琴前，手指轻轻抚过琴键，回忆起童年学琴的时光。	老和尚盘腿#坐#在蒲团上打坐，一动不动，仿佛已经入定。	孩子们围#坐#在篝火旁听爷爷讲故事，火光映照着他们专注的小脸。			
坐	zuo4	就座落下占据座位	请各位来宾#坐#下，婚礼仪式马上就要开始了。	他走进会议室，在靠窗的位置#坐#了下来，等待会议开始。	老师示意迟到的学生赶紧找个空位#坐#下，不要影响其他同学上课。	她在咖啡厅找了个安静的角落#坐#下，打开笔记本电脑开始工作。	面试官请应聘者#坐#下，然后开始询问他的工作经历和职业规划。	他在图书馆找到一个空座位#坐#了下来，准备复习明天的考试。	客人一进门，主人就热情地招呼他们#坐#下，然后端上茶水和点心。	演唱会开始前，观众们陆续找到自己的座位#坐#好，等待偶像登场。			
坐	zuo4	搭乘交通工具出行	她每天#坐#地铁上下班，单程需要四十分钟，正好可以用来看书。	我们决定#坐#飞机去海南度假，这样可以节省很多在路上的时间。	老人不习惯#坐#飞机，每次出远门都坚持要#坐#火车，说是踏实。	孩子第一次#坐#过山车，既兴奋又害怕，下来后直说还要再玩一次。	他#坐#了十几个小时的长途汽车才到达目的地，下车时腿都麻了。	游客们#坐#着游船沿江而下，欣赏两岸的秀丽风光。	她晕车很厉害，每次#坐#大巴都要提前吃晕车药，否则会难受一路。	我们#坐#缆车上山，透过玻璃窗可以俯瞰整个山谷的壮丽景色。			
坐	zuo4	结出果实或结果	今年风调雨顺，果树#坐#果率很高，预计秋天会有一个大丰收。	农技专家指导果农如何提高苹果的#坐#果率，确保每棵树都能结出饱满的果实。	这片葡萄园的#坐#果情况非常理想，一串串葡萄挂满了枝头。	由于授粉不充分，这批西瓜的#坐#果率偏低，产量受到了一定影响。	蜜蜂在花丛中忙碌地采蜜，同时也帮助植物完成授粉，提高#坐#果率。	果农发现今年梨树#坐#果特别好，每根枝条上都挂满了小梨子。	专家建议在花期喷洒硼肥，可以有效提高作物的#坐#果率和果实品质。	这种新品种樱桃的#坐#果能力很强，即使在恶劣天气下也能保证一定的产量。			
公园	gong1 yuan2	供公众游玩的绿地或休闲场所	周末的#公园#里人山人海，有跳广场舞的大妈，有放风筝的孩子，还有谈恋爱的年轻人。	这座城市#公园#占地面积超过一百公顷，园内有湖泊、草坪和各种珍稀植物。	退休后他每天早上都去#公园#打太极拳，和一群老朋友一起锻炼身体。							
