word	pinyin	chinese	sentence1	sentence2	sentence3	sentence4	sentence5	sentence6	sentence7	sentence8	sentence9	sentence10
倾斜	qing1 xie2	使一端升高或降低而倾倒	工人们小心翼翼地#倾斜#起重机的吊臂，将沉重的钢梁缓缓放置到预定位置。	她不小心碰到了桌角，整个书架开始#倾斜#，上面的书籍纷纷滑落下来。	为了让雨水顺利排出，屋顶的设计必须向外#倾斜#一定的角度。	司机猛打方向盘，车身剧烈#倾斜#，差点翻入路边的沟渠里。	地震过后，那栋老旧的楼房明显#倾斜#了，政府紧急疏散了所有住户。	他把画框稍微#倾斜#了一下，让阳光能够更好地照射到画面上。	船只在风浪中剧烈#倾斜#，乘客们紧紧抓住扶手，脸色苍白。				
此地	ci3 di4	这里这个地点	#此地#风景秀丽，每年吸引数以万计的游客前来观光游览。	导游指着脚下的石板路说，#此地#曾是古代丝绸之路的重要驿站。							
此地	ci3 di4	本地或该处所在地	他虽然在北京工作多年，但户籍仍在#此地#，每年都要回来办理相关手续。	#此地#的方言与邻县截然不同，外地人初来乍到往往听不懂当地人说话。	作为#此地#土生土长的居民，她对这里的每一条街巷都了如指掌。	政府决定在#此地#建设一座大型工业园区，以带动当地经济发展。	#此地#的气候温和湿润，非常适合种植茶叶和水稻等农作物。	他的祖辈世代居住在#此地#，家族墓地也在村后的山坡上。	#此地#的教育资源相对匮乏，很多年轻人不得不去外地求学。				
压制	ya1 zhi4	阻碍某事发展或表达的进行	政府出台的新规定被批评为#压制#了中小企业的创新发展空间。	他试图#压制#内心的愤怒，但紧握的拳头暴露了他的真实情绪。	这种保守的管理方式严重#压制#了员工的工作积极性和创造力。	长期以来，传统观念#压制#了女性在职场上的发展机会。	过于严格的审批程序#压制#了科研项目的推进速度，许多学者对此颇有微词。	家长不应该#压制#孩子的好奇心，而应该引导他们去探索和发现。	这种垄断行为#压制#了市场竞争，最终损害的是消费者的利益。				
压制	ya1 zhi4	扼杀自由或创造性的表现	那个年代，任何不同的声音都会被无情地#压制#，人们只能噤若寒蝉。	艺术家们抗议政府#压制#言论自由，要求保障公民的基本权利。	在那种高压环境下，任何创新思想都会被#压制#，整个社会死气沉沉。	他的作品因为触及敏感话题而被#压制#，无法公开出版发行。	历史证明，任何试图#压制#人民自由意志的政权最终都会走向灭亡。	学校不应该#压制#学生的个性发展，而应该鼓励他们展现自我。	这种文化专制主义#压制#了艺术创作的多样性，使得文艺作品千篇一律。				
法事	fa3 shi4	寺庙等举行的宗教仪式	每逢农历初一十五，寺庙都会举行#法事#，信众们纷纷前来烧香祈福。	这座千年古刹每年都会举办大型#法事#活动，届时高僧云集，场面庄严肃穆。							
法事	fa3 shi4	为亡者超度或祭祀的礼仪	老人去世后，家属请来道士做了七天#法事#，以超度亡灵。	按照当地习俗，人死后要请和尚念经做#法事#，才能让逝者安息。	她每年都会在父亲的忌日请僧人做#法事#，以表达对亡父的思念之情。	那场#法事#持续了整整三天三夜，道士们轮流诵经，香火不断。	村里的老人说，做#法事#是为了让亡者在阴间不受苦难，早日投胎转世。	他花重金请来高僧为母亲做#法事#，希望能够超度母亲的亡魂。	按照传统，头七那天必须做#法事#，否则亡者的灵魂会在人间徘徊不散。				
法学	fa3 xue2	法律	他大学毕业后考取了#法学#硕士，立志成为一名优秀的律师。	这本#法学#教材详细阐述了民法的基本原则和具体条款。	她在#法学#领域深耕多年，发表了大量有影响力的学术论文。	#法学#专业的学生必须熟练掌握各种法律条文和司法解释。	这所大学的#法学#院在全国享有盛誉，培养了众多杰出的法律人才。	他对#法学#理论有着深刻的理解，经常被邀请参加各种学术研讨会。	随着社会的发展，#法学#研究也在不断拓展新的领域和方向。				
法学	fa3 xue2	法学学科或法律研究	她选择攻读#法学#博士学位，专注于国际法方向的研究。	这位教授在#法学#界享有很高的声望，他的著作被广泛引用。	#法学#作为一门古老的学科，其研究方法也在不断创新和发展。	他放弃了高薪的律师工作，转而投身#法学#教育事业。	这篇#法学#论文从比较法的角度分析了中西方法律制度的差异。	#法学#研究不能脱离社会实践，必须关注现实中的法律问题。	她在#法学#领域的开创性研究为后来的学者奠定了重要的理论基础。				
外间	wai4 jian1	外屋或侧室	客人来访时，主人通常会先在#外间#招待，不会轻易让人进入内室。	这套老式四合院的#外间#被改造成了书房，里间则是卧室。	她把孩子安顿在#外间#睡觉，自己则在里屋照顾生病的婆婆。	#外间#的灯还亮着，说明父亲还没有休息，可能还在看书。	他们把#外间#布置成会客厅，摆放着沙发和茶几，显得宽敞明亮。	佣人住在#外间#，随时听候主人的吩咐，方便照顾起居。					
